model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.865556	0.865556	0.025984	241.33
0,0,0,1,0,0	0.0233333	0.888889	0.007405	3.20241
0,0,1,0,0,0	0.0155556	0.904444	0.007354	2.13287
0,1,0,0,0,0	0.0122222	0.916667	0.007406	1.65836
0,0,0,0,1,0	0.0111111	0.927778	0.007336	1.52038
0,0,0,0,0,1	0.0111111	0.938889	0.007377	1.51187
0,1,1,1,1,1	0.00555556	0.944444	0.007211	0.769145
0,1,1,0,1,1	0.00555556	0.95	0.001828	3.05054
0,0,1,1,1,0	0.00444444	0.954444	0.001244	3.58419
0,1,1,0,0,0	0.00333333	0.957778	0.001821	1.83327
0,1,0,1,0,0	0.00333333	0.961111	0.001842	1.81234
0,0,1,1,1,1	0.00333333	0.964444	0.001794	1.86092
0,0,1,0,2,0	0.00222222	0.966667	0.004779	0.463806
0,0,0,1,1,0	0.00222222	0.968889	0.001836	1.21083
0,0,0,1,0,1	0.00222222	0.971111	0.001801	1.2344
0,0,0,0,1,2	0.00222222	0.973333	0.004752	0.466454
0,0,1,2,0,0	0.00222222	0.975556	0.004706	0.471035
0,0,0,1,1,1	0.00222222	0.977778	0.001259	1.76677
0,1,0,0,0,1	0.00222222	0.98	0.001804	1.23235
0,0,1,1,0,0	0.00222222	0.982222	0.001862	1.19389
0,0,1,2,2,2	0.00111111	0.983333	0.001558	0.712846
0,1,0,0,1,0	0.00111111	0.984444	0.001879	0.590877
0,1,0,0,2,0	0.00111111	0.985556	0.004685	0.236315
0,0,1,2,1,0	0.00111111	0.986667	0.001533	0.724489
0,1,0,1,0,1	0.00111111	0.987778	0.001224	0.907668
0,1,0,1,1,1	0.00111111	0.988889	0.001853	0.599183
0,1,0,2,0,0	0.00111111	0.99	0.004695	0.235809
0,1,0,2,1,0	0.00111111	0.991111	0.00154	0.721191
0,0,1,0,0,1	0.00111111	0.992222	0.001805	0.615146
0,1,1,0,1,0	0.00111111	0.993333	0.001212	0.916666
0,0,0,1,2,0	0.00111111	0.994444	0.004805	0.230385
0,1,1,1,0,0	0.00111111	0.995556	0.001244	0.893057
0,1,1,1,1,0	0.00111111	0.996667	0.00185	0.600156
0,0,0,0,1,1	0.00111111	0.997778	0.001795	0.61858
0,1,1,2,1,1	0.00111111	0.998889	0.004722	0.234455
0,1,2,3,2,2	0.00111111	1	0.006405	0.172556
