model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.452222	0.452222	0.026006	30.9193
0,0,0,1,0,0	0.0477778	0.5	0.007383	6.74585
0,1,0,0,0,0	0.0344444	0.534444	0.007443	4.75718
0,0,0,0,1,0	0.0266667	0.561111	0.007429	3.66048
0,0,1,0,0,0	0.0266667	0.587778	0.007355	3.69759
0,1,1,1,1,1	0.0255556	0.613333	0.007482	3.47896
0,0,0,0,0,1	0.0144444	0.627778	0.007261	2.00382
0,0,0,0,1,1	0.0133333	0.641111	0.001848	7.29899
0,0,0,1,1,0	0.0122222	0.653333	0.001859	6.6436
0,0,1,2,0,0	0.0122222	0.665556	0.004732	2.60247
0,1,1,0,1,1	0.00888889	0.674444	0.00189	4.73633
0,1,0,0,0,1	0.00888889	0.683333	0.001919	4.66462
0,1,0,0,1,1	0.00666667	0.69	0.00124	5.40572
0,1,1,1,1,2	0.00666667	0.696667	0.004677	1.42827
0,1,1,0,0,0	0.00666667	0.703333	0.001896	3.53306
0,1,0,0,1,0	0.00666667	0.71	0.001795	3.73224
0,1,0,1,1,1	0.00666667	0.716667	0.001862	3.5977
0,0,0,0,1,2	0.00666667	0.723333	0.004851	1.3768
0,0,1,0,0,1	0.00666667	0.73	0.001798	3.726
0,1,0,0,0,2	0.00555556	0.735556	0.00484	1.14867
0,1,1,2,1,1	0.00555556	0.741111	0.004746	1.17153
0,1,0,1,0,0	0.00555556	0.746667	0.001777	3.13825
0,0,1,0,0,2	0.00555556	0.752222	0.004733	1.17476
0,0,1,0,1,1	0.00555556	0.757778	0.0012	4.64991
0,1,2,2,2,2	0.00555556	0.763333	0.004628	1.20154
0,0,1,1,1,1	0.00555556	0.768889	0.001881	2.96443
0,0,1,1,1,0	0.00444444	0.773333	0.00125	3.56696
0,1,0,2,0,1	0.00444444	0.777778	0.001604	2.77876
0,1,0,0,2,0	0.00444444	0.782222	0.004653	0.954978
0,0,0,1,0,2	0.00444444	0.786667	0.004779	0.929682
0,1,1,1,1,0	0.00444444	0.791111	0.001753	2.54219
0,1,2,0,0,0	0.00444444	0.795556	0.004703	0.944778
0,1,1,2,2,1	0.00444444	0.8	0.001594	2.79622
0,0,1,1,0,0	0.00444444	0.804444	0.001773	2.51346
0,1,1,0,2,1	0.00444444	0.808889	0.00158	2.82103
0,0,1,0,2,0	0.00444444	0.813333	0.004699	0.945586
0,0,1,0,1,0	0.00444444	0.817778	0.00181	2.46199
0,0,0,1,2,2	0.00444444	0.822222	0.001469	3.03453
0,0,0,1,2,0	0.00333333	0.825556	0.004676	0.7119
0,0,0,1,1,1	0.00333333	0.828889	0.001283	2.60342
0,0,1,2,3,0	0.00333333	0.832222	0.006541	0.507966
0,1,1,1,0,1	0.00333333	0.835556	0.001859	1.79573
0,0,1,2,0,3	0.00333333	0.838889	0.00651	0.510401
0,1,0,0,1,2	0.00333333	0.842222	0.001562	2.13781
0,0,0,1,0,1	0.00333333	0.845556	0.001793	1.86195
0,1,2,0,1,0	0.00333333	0.848889	0.001547	2.15857
0,1,2,0,3,0	0.00333333	0.852222	0.006427	0.517035
0,1,2,1,0,0	0.00333333	0.855556	0.001544	2.16277
0,1,2,1,1,1	0.00333333	0.858889	0.004657	0.714818
0,0,1,1,0,1	0.00333333	0.862222	0.001281	2.60749
0,1,0,1,1,0	0.00222222	0.864444	0.001242	1.79099
0,1,0,1,2,1	0.00222222	0.866667	0.001551	1.43373
0,1,2,1,1,2	0.00222222	0.868889	0.001456	1.52742
0,1,0,1,0,1	0.00222222	0.871111	0.001227	1.81291
0,1,2,3,1,1	0.00222222	0.873333	0.006243	0.35452
0,1,2,1,1,0	0.00222222	0.875556	0.001657	1.34187
0,1,2,3,1,2	0.00222222	0.877778	0.00317	0.700351
0,1,0,2,1,1	0.00222222	0.88	0.001626	1.3675
0,1,0,2,2,0	0.00222222	0.882222	0.001655	1.3435
0,1,2,1,2,2	0.00222222	0.884444	0.001583	1.4047
