generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2608	0	10	0.263158	none	
ConcentrationScaler	415	363	3	0.0789474	2.54733	
TimeSizeRateMixer	879	868	6	0.157895	0.181657	
TimeRootSizeMixer	561	1049	6	0.157895	0.0282216	
EventTimeScaler	4215	2075	1	0.0263158	2.29172	
RootPopulationSizeScaler0	1811	1714	1	0.0263158	0.442421	
LeafPopulationSizeScaler0	2310	1230	1	0.0263158	2.06708	
RootPopulationSizeScaler1	1881	1649	1	0.0263158	0.417224	
LeafPopulationSizeScaler1	2344	1189	1	0.0263158	2.1125	
RootPopulationSizeScaler2	1725	1783	1	0.0263158	0.426572	
LeafPopulationSizeScaler2	2319	1238	1	0.0263158	1.95617	
RootPopulationSizeScaler3	1784	1708	1	0.0263158	0.419215	
LeafPopulationSizeScaler3	2332	1158	1	0.0263158	1.70619	
RootPopulationSizeScaler4	1724	1810	1	0.0263158	0.42858	
LeafPopulationSizeScaler4	2158	1362	1	0.0263158	1.57379	
RootPopulationSizeScaler5	1694	1829	1	0.0263158	0.443785	
LeafPopulationSizeScaler5	2387	1137	1	0.0263158	1.93851	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5244	0	10	0.263158	none	
ConcentrationScaler	807	753	3	0.0789474	2.67011	
TimeSizeRateMixer	1682	1768	6	0.157895	0.184997	
TimeRootSizeMixer	1214	2035	6	0.157895	0.0274005	
EventTimeScaler	7954	4667	1	0.0263158	2.53499	
RootPopulationSizeScaler0	3429	3592	1	0.0263158	0.449326	
LeafPopulationSizeScaler0	4299	2731	1	0.0263158	2.26549	
RootPopulationSizeScaler1	3612	3430	1	0.0263158	0.430716	
LeafPopulationSizeScaler1	4430	2613	1	0.0263158	2.34732	
RootPopulationSizeScaler2	3420	3600	1	0.0263158	0.439733	
LeafPopulationSizeScaler2	4355	2683	1	0.0263158	2.16569	
RootPopulationSizeScaler3	3482	3515	1	0.0263158	0.432328	
LeafPopulationSizeScaler3	4447	2566	1	0.0263158	1.90934	
RootPopulationSizeScaler4	3423	3611	1	0.0263158	0.4401	
LeafPopulationSizeScaler4	4045	2979	1	0.0263158	1.69619	
RootPopulationSizeScaler5	3333	3709	1	0.0263158	0.451896	
LeafPopulationSizeScaler5	4479	2553	1	0.0263158	2.17138	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7972	0	10	0.263158	none	
ConcentrationScaler	1171	1142	3	0.0789474	2.71506	
TimeSizeRateMixer	2446	2591	6	0.157895	0.187983	
TimeRootSizeMixer	1808	3090	6	0.157895	0.0265721	
EventTimeScaler	11445	7508	1	0.0263158	2.65589	
RootPopulationSizeScaler0	5038	5393	1	0.0263158	0.455723	
LeafPopulationSizeScaler0	6190	4214	1	0.0263158	2.37532	
RootPopulationSizeScaler1	5286	5157	1	0.0263158	0.439686	
LeafPopulationSizeScaler1	6364	4098	1	0.0263158	2.46556	
RootPopulationSizeScaler2	5016	5388	1	0.0263158	0.445083	
LeafPopulationSizeScaler2	6249	4203	1	0.0263158	2.26806	
RootPopulationSizeScaler3	5131	5257	1	0.0263158	0.439054	
LeafPopulationSizeScaler3	6330	4088	1	0.0263158	2.00384	
RootPopulationSizeScaler4	5012	5422	1	0.0263158	0.444251	
LeafPopulationSizeScaler4	5844	4609	1	0.0263158	1.75419	
RootPopulationSizeScaler5	4912	5501	1	0.0263158	0.457394	
LeafPopulationSizeScaler5	6430	3993	1	0.0263158	2.29482	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10503	0	10	0.263158	none	
ConcentrationScaler	1555	1556	3	0.0789474	2.75258	
TimeSizeRateMixer	3190	3442	6	0.157895	0.189097	
TimeRootSizeMixer	2459	4076	6	0.157895	0.0262918	
EventTimeScaler	14762	10283	1	0.0263158	2.73043	
RootPopulationSizeScaler0	6680	7174	1	0.0263158	0.460234	
LeafPopulationSizeScaler0	8091	5747	1	0.0263158	2.44669	
RootPopulationSizeScaler1	6920	6973	1	0.0263158	0.44413	
LeafPopulationSizeScaler1	8251	5671	1	0.0263158	2.54311	
RootPopulationSizeScaler2	6545	7276	1	0.0263158	0.447309	
LeafPopulationSizeScaler2	8130	5743	1	0.0263158	2.33568	
RootPopulationSizeScaler3	6747	7071	1	0.0263158	0.444065	
LeafPopulationSizeScaler3	8230	5635	1	0.0263158	2.07163	
RootPopulationSizeScaler4	6604	7262	1	0.0263158	0.446959	
LeafPopulationSizeScaler4	7643	6242	1	0.0263158	1.79639	
RootPopulationSizeScaler5	6470	7373	1	0.0263158	0.458675	
LeafPopulationSizeScaler5	8337	5533	1	0.0263158	2.37558	
generation 50000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	13126	0	10	0.263158	none	
ConcentrationScaler	1941	1967	3	0.0789474	2.78288	
TimeSizeRateMixer	3906	4306	6	0.157895	0.189335	
TimeRootSizeMixer	3089	5029	6	0.157895	0.0261055	
EventTimeScaler	18113	13098	1	0.0263158	2.79185	
RootPopulationSizeScaler0	8198	8994	1	0.0263158	0.461679	
LeafPopulationSizeScaler0	9850	7307	1	0.0263158	2.49438	
RootPopulationSizeScaler1	8465	8740	1	0.0263158	0.446511	
LeafPopulationSizeScaler1	10034	7210	1	0.0263158	2.59993	
RootPopulationSizeScaler2	8077	9062	1	0.0263158	0.449838	
LeafPopulationSizeScaler2	9894	7301	1	0.0263158	2.38379	
RootPopulationSizeScaler3	8277	8865	1	0.0263158	0.44609	
LeafPopulationSizeScaler3	10039	7155	1	0.0263158	2.12	
RootPopulationSizeScaler4	8095	9110	1	0.0263158	0.44803	
LeafPopulationSizeScaler4	9368	7852	1	0.0263158	1.82329	
RootPopulationSizeScaler5	7998	9192	1	0.0263158	0.459927	
LeafPopulationSizeScaler5	10192	7011	1	0.0263158	2.43432	
generation 60000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	15838	0	10	0.263158	none	
ConcentrationScaler	2314	2411	3	0.0789474	2.79075	
TimeSizeRateMixer	4666	5231	6	0.157895	0.189617	
TimeRootSizeMixer	3703	5967	6	0.157895	0.0258993	
EventTimeScaler	21422	16080	1	0.0263158	2.83681	
RootPopulationSizeScaler0	9765	10851	1	0.0263158	0.463286	
LeafPopulationSizeScaler0	11610	8976	1	0.0263158	2.53144	
RootPopulationSizeScaler1	10052	10573	1	0.0263158	0.448294	
LeafPopulationSizeScaler1	11939	8737	1	0.0263158	2.65018	
RootPopulationSizeScaler2	9721	10811	1	0.0263158	0.452664	
LeafPopulationSizeScaler2	11764	8870	1	0.0263158	2.42651	
RootPopulationSizeScaler3	9857	10703	1	0.0263158	0.448054	
LeafPopulationSizeScaler3	11842	8746	1	0.0263158	2.15607	
RootPopulationSizeScaler4	9692	10928	1	0.0263158	0.450242	
LeafPopulationSizeScaler4	11121	9514	1	0.0263158	1.84503	
RootPopulationSizeScaler5	9566	11033	1	0.0263158	0.461318	
LeafPopulationSizeScaler5	12026	8578	1	0.0263158	2.47551	
generation 70000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	18423	0	10	0.263158	none	
ConcentrationScaler	2696	2830	3	0.0789474	2.80976	
TimeSizeRateMixer	5421	6097	6	0.157895	0.19045	
TimeRootSizeMixer	4364	6977	6	0.157895	0.0257184	
EventTimeScaler	24655	19034	1	0.0263158	2.87418	
RootPopulationSizeScaler0	11333	12760	1	0.0263158	0.46402	
LeafPopulationSizeScaler0	13380	10673	1	0.0263158	2.56374	
RootPopulationSizeScaler1	11689	12415	1	0.0263158	0.450262	
LeafPopulationSizeScaler1	13759	10408	1	0.0263158	2.68811	
RootPopulationSizeScaler2	11327	12671	1	0.0263158	0.454242	
LeafPopulationSizeScaler2	13595	10493	1	0.0263158	2.45927	
RootPopulationSizeScaler3	11504	12546	1	0.0263158	0.449751	
LeafPopulationSizeScaler3	13720	10330	1	0.0263158	2.18815	
RootPopulationSizeScaler4	11252	12838	1	0.0263158	0.450751	
LeafPopulationSizeScaler4	12890	11198	1	0.0263158	1.86288	
RootPopulationSizeScaler5	11178	12902	1	0.0263158	0.463352	
LeafPopulationSizeScaler5	13950	10120	1	0.0263158	2.51526	
generation 80000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	21126	0	10	0.263158	none	
ConcentrationScaler	3052	3254	3	0.0789474	2.82137	
TimeSizeRateMixer	6191	6944	6	0.157895	0.191206	
TimeRootSizeMixer	5013	7923	6	0.157895	0.0256234	
EventTimeScaler	27848	22113	1	0.0263158	2.90046	
RootPopulationSizeScaler0	12889	14621	1	0.0263158	0.465048	
LeafPopulationSizeScaler0	15145	12308	1	0.0263158	2.59172	
RootPopulationSizeScaler1	13269	14233	1	0.0263158	0.452188	
LeafPopulationSizeScaler1	15541	11979	1	0.0263158	2.72098	
RootPopulationSizeScaler2	12905	14484	1	0.0263158	0.455974	
LeafPopulationSizeScaler2	15348	12153	1	0.0263158	2.48443	
RootPopulationSizeScaler3	13108	14347	1	0.0263158	0.45168	
LeafPopulationSizeScaler3	15529	11928	1	0.0263158	2.21265	
RootPopulationSizeScaler4	12798	14715	1	0.0263158	0.451682	
LeafPopulationSizeScaler4	14570	12926	1	0.0263158	1.87676	
RootPopulationSizeScaler5	12767	14682	1	0.0263158	0.464998	
