model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.961111	0.961111	0.025873	930.501
0,1,0,0,0,0	0.0188889	0.98	0.00722	2.64731
0,0,0,0,0,1	0.00444444	0.984444	0.007346	0.603252
0,0,1,0,0,0	0.00333333	0.987778	0.007387	0.449408
0,0,0,0,1,0	0.00222222	0.99	0.007363	0.300254
0,0,0,1,0,0	0.00222222	0.992222	0.007344	0.301037
0,0,1,0,1,0	0.00111111	0.993333	0.001836	0.604741
0,0,1,0,1,1	0.00111111	0.994444	0.001259	0.882404
0,0,0,1,1,0	0.00111111	0.995556	0.001812	0.612766
0,1,0,1,0,0	0.00111111	0.996667	0.001848	0.600807
0,1,0,1,1,1	0.00111111	0.997778	0.001859	0.597245
0,1,1,0,1,0	0.00111111	0.998889	0.001254	0.885927
0,1,2,2,2,0	0.00111111	1	0.001561	0.711474
