model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.627778	0.627778	0.026061	63.0296
0,0,0,0,1,0	0.04	0.667778	0.00742	5.57379
0,0,0,0,0,1	0.0288889	0.696667	0.007345	4.02039
0,0,0,1,0,0	0.0244444	0.721111	0.007339	3.38916
0,1,1,1,1,1	0.0211111	0.742222	0.007416	2.88652
0,0,1,0,0,0	0.02	0.762222	0.007448	2.71968
0,1,0,0,0,0	0.0188889	0.781111	0.007393	2.58491
0,0,0,1,0,1	0.0122222	0.793333	0.001824	6.77132
0,0,0,1,1,0	0.0111111	0.804444	0.001933	5.80147
0,0,0,1,1,1	0.01	0.814444	0.001278	7.89366
0,0,0,0,1,1	0.01	0.824444	0.001873	5.38286
0,1,0,0,1,0	0.00888889	0.833333	0.001862	4.80769
0,1,0,1,1,1	0.00888889	0.842222	0.00187	4.78708
0,1,1,0,1,1	0.00777778	0.85	0.001765	4.43338
0,1,1,1,0,0	0.00555556	0.855556	0.001262	4.42119
0,1,0,0,0,1	0.00444444	0.86	0.001783	2.49934
0,1,0,1,1,0	0.00444444	0.864444	0.001254	3.55557
0,0,1,0,1,0	0.00444444	0.868889	0.001876	2.37522
0,1,0,1,0,1	0.00444444	0.873333	0.001263	3.5302
0,1,1,0,0,1	0.00444444	0.877778	0.001252	3.56126
0,0,1,1,0,0	0.00444444	0.882222	0.00186	2.39569
0,1,1,1,0,1	0.00444444	0.886667	0.001801	2.47432
0,0,1,2,2,0	0.00333333	0.89	0.00157	2.1269
0,1,0,0,0,2	0.00333333	0.893333	0.004722	0.704932
0,1,0,0,1,1	0.00333333	0.896667	0.001214	2.75158
0,1,1,0,1,0	0.00333333	0.9	0.001209	2.76298
0,0,1,2,0,0	0.00333333	0.903333	0.004819	0.690675
0,0,1,1,1,1	0.00333333	0.906667	0.001749	1.90888
0,1,1,0,2,1	0.00222222	0.908889	0.001603	1.38715
0,0,1,1,1,0	0.00222222	0.911111	0.001243	1.78954
0,0,0,1,2,1	0.00222222	0.913333	0.001615	1.37683
0,1,1,1,1,2	0.00222222	0.915556	0.004687	0.472953
0,0,1,1,0,1	0.00222222	0.917778	0.001212	1.83537
0,0,1,0,0,1	0.00222222	0.92	0.001811	1.22757
0,0,1,2,2,1	0.00222222	0.922222	0.000769	2.89396
0,1,1,0,0,0	0.00222222	0.924444	0.00191	1.16383
0,0,1,2,2,3	0.00222222	0.926667	0.003156	0.703467
