model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,1	0.07	0.07	0.007467	10.0049
0,1,1,1,1,2	0.06	0.13	0.004755	13.3599
0,1,2,3,4,5	0.0566667	0.186667	0.153236	0.331943
0,1,1,2,1,3	0.0477778	0.234444	0.006379	7.81548
0,0,0,1,0,2	0.0344444	0.268889	0.004749	7.47605
0,0,0,1,2,3	0.0277778	0.296667	0.006435	4.41143
0,1,1,2,3,4	0.0266667	0.323333	0.01921	1.3988
0,1,2,3,1,4	0.0233333	0.346667	0.019149	1.22373
0,0,0,1,1,2	0.0233333	0.37	0.001559	15.3005
0,1,2,1,1,3	0.0211111	0.391111	0.006279	3.41312
0,1,2,1,3,4	0.02	0.411111	0.019063	1.05016
0,1,2,2,2,3	0.02	0.431111	0.006373	3.18188
0,1,1,1,2,3	0.02	0.451111	0.006285	3.22671
0,0,0,1,0,1	0.02	0.471111	0.001927	10.5702
0,1,0,2,1,3	0.0177778	0.488889	0.003164	5.70236
0,1,2,3,3,4	0.0177778	0.506667	0.019195	0.924831
0,1,2,3,2,4	0.0166667	0.523333	0.018957	0.877135
0,1,2,2,3,4	0.0166667	0.54	0.01908	0.871371
0,0,1,2,3,4	0.0155556	0.555556	0.018838	0.823001
0,1,0,1,1,2	0.0144444	0.57	0.001672	8.75098
0,0,0,1,2,1	0.0133333	0.583333	0.001597	8.4483
0,1,0,2,3,4	0.0133333	0.596667	0.019175	0.691233
0,0,0,0,1,2	0.0133333	0.61	0.004712	2.85438
0,1,1,1,1,1	0.0122222	0.622222	0.007528	1.63128
0,1,1,2,2,3	0.0122222	0.634444	0.003183	3.87498
0,0,1,1,1,2	0.0122222	0.646667	0.001511	8.17654
0,0,0,0,0,0	0.0111111	0.657778	0.02588	0.42292
0,1,2,2,2,2	0.0111111	0.668889	0.004735	2.36172
0,1,2,3,3,3	0.0111111	0.68	0.006459	1.72835
0,1,2,3,2,3	0.0111111	0.691111	0.003196	3.50439
0,0,0,1,1,1	0.0111111	0.702222	0.001254	8.94886
0,0,1,2,2,3	0.01	0.712222	0.003294	3.05639
0,1,2,1,2,3	0.01	0.722222	0.003253	3.09504
0,1,1,2,3,2	0.01	0.732222	0.003126	3.22119
0,0,1,1,2,3	0.00888889	0.741111	0.003221	2.77545
0,1,1,2,1,2	0.00888889	0.75	0.001581	5.66378
0,1,2,3,0,4	0.00888889	0.758889	0.01894	0.464559
0,0,1,2,1,2	0.00888889	0.767778	0.000805	11.1322
0,0,1,2,1,3	0.00777778	0.775556	0.003183	2.45485
0,1,2,2,1,3	0.00777778	0.783333	0.003217	2.42882
0,1,0,0,0,2	0.00666667	0.79	0.004763	1.40236
0,1,2,3,4,3	0.00666667	0.796667	0.019012	0.346298
0,0,1,2,0,3	0.00666667	0.803333	0.006418	1.03901
0,1,0,0,2,3	0.00666667	0.81	0.006442	1.03511
0,1,0,2,0,3	0.00666667	0.816667	0.006442	1.03511
0,1,0,2,1,2	0.00666667	0.823333	0.000792	8.46729
0,1,1,2,2,2	0.00666667	0.83	0.001588	4.21962
0,1,2,3,1,3	0.00555556	0.835556	0.003199	1.74077
0,1,0,2,2,3	0.00555556	0.841111	0.003183	1.74955
0,1,1,2,3,3	0.00555556	0.846667	0.003178	1.75231
0,0,1,1,1,1	0.00555556	0.852222	0.001797	3.10326
0,0,0,1,2,2	0.00444444	0.856667	0.001623	2.74617
0,1,1,0,0,2	0.00444444	0.861111	0.0016	2.78571
0,0,1,2,2,2	0.00444444	0.865556	0.001668	2.67197
0,1,0,1,2,3	0.00444444	0.87	0.003203	1.38932
0,0,1,2,3,2	0.00444444	0.874444	0.003248	1.37001
0,1,1,2,0,3	0.00444444	0.878889	0.003219	1.38239
0,1,0,1,0,2	0.00444444	0.883333	0.001623	2.74617
0,1,0,1,1,1	0.00444444	0.887778	0.001815	2.4552
0,1,0,2,3,3	0.00333333	0.891111	0.003172	1.05103
0,1,2,1,2,1	0.00333333	0.894444	0.001542	2.16558
0,1,1,2,0,2	0.00333333	0.897778	0.000844	3.95931
0,1,2,1,3,1	0.00333333	0.901111	0.006461	0.514297
0,0,1,0,0,2	0.00333333	0.904444	0.004839	0.687807
0,1,2,3,3,1	0.00333333	0.907778	0.003138	1.06246
0,0,1,0,2,3	0.00333333	0.911111	0.006365	0.522104
0,1,2,1,1,1	0.00333333	0.914444	0.004737	0.702689
0,0,1,0,0,0	0.00333333	0.917778	0.007307	0.454365
0,1,2,0,3,4	0.00333333	0.921111	0.019213	0.170729
0,1,0,2,0,2	0.00333333	0.924444	0.001542	2.16558
0,1,2,3,4,4	0.00333333	0.927778	0.019194	0.170902
0,0,1,0,1,2	0.00222222	0.93	0.001587	1.40116
0,1,1,1,2,2	0.00222222	0.932222	0.001596	1.39324
0,1,2,0,0,3	0.00222222	0.934444	0.006464	0.342323
0,1,2,3,3,2	0.00222222	0.936667	0.003168	0.700794
0,1,2,0,2,3	0.00222222	0.938889	0.003131	0.709102
0,0,0,0,1,1	0.00222222	0.941111	0.00188	1.18244
0,1,2,3,2,2	0.00222222	0.943333	0.006452	0.342964
0,1,2,1,0,3	0.00222222	0.945556	0.00318	0.698141
0,1,1,2,2,1	0.00222222	0.947778	0.001601	1.38889
0,1,2,3,2,1	0.00222222	0.95	0.003256	0.681794
0,1,0,1,2,2	0.00222222	0.952222	0.000778	2.86046
0,1,2,3,1,1	0.00222222	0.954444	0.006428	0.344253
0,1,2,3,0,3	0.00222222	0.956667	0.00333	0.666593
0,1,2,3,0,2	0.00222222	0.958889	0.003231	0.687086
0,0,1,1,2,1	0.00222222	0.961111	0.001582	1.40559
0,1,2,2,3,2	0.00222222	0.963333	0.006455	0.342803
0,1,2,2,1,2	0.00222222	0.965556	0.001532	1.45154
0,1,2,2,0,3	0.00222222	0.967778	0.003195	0.694853
0,1,2,2,0,2	0.00111111	0.968889	0.001565	0.709653
0,1,1,1,0,2	0.00111111	0.97	0.001552	0.715606
0,1,1,0,2,3	0.00111111	0.971111	0.003176	0.349123
0,1,1,0,1,2	0.00111111	0.972222	0.001576	0.704692
0,0,1,1,2,2	0.00111111	0.973333	0.000756	1.47025
0,1,2,2,3,1	0.00111111	0.974444	0.003234	0.342842
0,1,2,1,3,3	0.00111111	0.975556	0.003359	0.330042
0,1,2,2,3,3	0.00111111	0.976667	0.003241	0.342099
0,0,0,1,2,0	0.00111111	0.977778	0.004772	0.231986
0,1,1,1,2,1	0.00111111	0.978889	0.004718	0.234654
0,1,2,1,2,2	0.00111111	0.98	0.001635	0.679222
0,1,0,2,3,1	0.00111111	0.981111	0.003222	0.344123
0,0,1,1,0,2	0.00111111	0.982222	0.001626	0.682988
0,1,2,3,1,2	0.00111111	0.983333	0.003142	0.352913
0,1,0,2,2,2	0.00111111	0.984444	0.001609	0.690216
0,1,1,2,1,1	0.00111111	0.985556	0.004691	0.236011
0,1,2,1,1,2	0.00111111	0.986667	0.001522	0.729733
0,1,2,1,0,1	0.00111111	0.987778	0.00155	0.716531
0,1,0,1,2,1	0.00111111	0.988889	0.001529	0.726387
0,0,1,0,2,0	0.00111111	0.99	0.004757	0.232721
0,1,0,0,2,0	0.00111111	0.991111	0.004779	0.231645
0,1,2,0,2,1	0.00111111	0.992222	0.000776	1.43232
0,1,0,0,1,2	0.00111111	0.993333	0.001594	0.696721
0,0,0,0,1,0	0.00111111	0.994444	0.007594	0.145365
0,1,2,3,4,1	0.00111111	0.995556	0.019103	0.0571166
0,1,2,3,4,2	0.00111111	0.996667	0.019007	0.0574107
0,1,0,0,0,0	0.00111111	0.997778	0.007266	0.151977
