model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.944444	0.944444	0.025975	637.475
0,1,0,0,0,0	0.0188889	0.963333	0.007379	2.58985
0,1,1,1,1,1	0.0144444	0.977778	0.007313	1.98947
0,0,0,0,1,0	0.00444444	0.982222	0.007253	0.611045
0,0,1,0,0,0	0.00333333	0.985556	0.007306	0.454427
0,0,0,0,0,1	0.00111111	0.986667	0.007509	0.147023
0,0,0,0,1,1	0.00111111	0.987778	0.001817	0.611076
0,0,1,0,0,1	0.00111111	0.988889	0.001837	0.604411
0,0,1,1,0,1	0.00111111	0.99	0.001182	0.93996
0,0,1,1,2,1	0.00111111	0.991111	0.001525	0.728296
0,1,0,0,0,1	0.00111111	0.992222	0.00185	0.600156
0,1,0,0,1,0	0.00111111	0.993333	0.00182	0.610067
0,1,0,0,1,1	0.00111111	0.994444	0.001245	0.892339
0,1,0,1,0,1	0.00111111	0.995556	0.001138	0.976346
0,1,0,1,1,1	0.00111111	0.996667	0.001846	0.601459
0,1,1,1,0,1	0.00111111	0.997778	0.001841	0.603096
0,1,1,2,1,2	0.00111111	0.998889	0.001657	0.670189
0,1,2,2,2,2	0.00111111	1	0.004831	0.22914
