model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.956667	0.956667	0.026043	825.634
0,0,0,1,0,0	0.02	0.976667	0.007443	2.72152
0,1,1,1,1,1	0.00666667	0.983333	0.0074	0.900236
0,0,0,1,0,1	0.00222222	0.985556	0.001854	1.19905
0,1,1,0,1,1	0.00222222	0.987778	0.001777	1.25111
0,0,1,0,0,1	0.00111111	0.988889	0.001803	0.61583
0,0,1,1,0,0	0.00111111	0.99	0.001891	0.58712
0,0,1,1,1,1	0.00111111	0.991111	0.001858	0.597567
0,1,0,0,1,0	0.00111111	0.992222	0.001846	0.601459
0,1,0,1,0,0	0.00111111	0.993333	0.001834	0.605402
0,0,1,0,0,0	0.00111111	0.994444	0.007152	0.154417
0,1,1,1,0,1	0.00111111	0.995556	0.00184	0.603424
0,1,1,1,1,0	0.00111111	0.996667	0.001824	0.608727
0,0,0,0,1,0	0.00111111	0.997778	0.007346	0.15031
0,1,1,2,0,0	0.00111111	0.998889	0.001537	0.722601
0,1,1,2,1,1	0.00111111	1	0.004701	0.235507
