model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.987778	0.987778	0.026215	3002.08
0,0,0,0,1,0	0.00111111	0.988889	0.007407	0.149063
0,0,0,0,1,1	0.00111111	0.99	0.001844	0.602113
0,0,0,1,0,0	0.00111111	0.991111	0.007605	0.145153
0,0,1,0,0,0	0.00111111	0.992222	0.007261	0.152082
0,0,1,0,0,1	0.00111111	0.993333	0.00187	0.593726
0,0,1,0,0,2	0.00111111	0.994444	0.004644	0.238411
0,0,1,0,1,0	0.00111111	0.995556	0.00182	0.610067
0,0,1,1,1,0	0.00111111	0.996667	0.001277	0.86995
0,0,1,2,0,0	0.00111111	0.997778	0.004828	0.229283
0,1,0,0,0,0	0.00111111	0.998889	0.0074	0.149205
0,1,1,1,1,1	0.00111111	1	0.007453	0.148136
