parameter	burnin	psrf	ess_concat	ess_0
ln_likelihood	1	-	887.9470524995992	887.9470524995992
concentration	1	-	964.1931231993702	964.1931231993702
ln_likelihood_PopulationA	1	-	935.5897263283255	935.5897263283255
root_height_PopulationA	1	-	911.1923412622352	911.1923412622352
pop_size_PopulationA	1	-	949.4457869741505	949.4457869741505
pop_size_PopulationB	1	-	872.6238979623026	872.6238979623026
pop_size_root_PopulationA	1	-	805.9659077889194	805.9659077889194
ln_likelihood_PopulationC	1	-	766.1795937459308	766.1795937459308
root_height_PopulationC	1	-	1000.0	1000.0
pop_size_PopulationC	1	-	972.2463900532061	972.2463900532061
pop_size_PopulationD	1	-	774.7399695446541	774.7399695446541
pop_size_root_PopulationC	1	-	1000.0	1000.0
ln_likelihood_PopulationE	1	-	965.5202317002799	965.5202317002799
root_height_PopulationE	1	-	1000.0	1000.0
pop_size_PopulationE	1	-	699.239672669714	699.239672669714
pop_size_PopulationF	1	-	1000.0	1000.0
pop_size_root_PopulationE	1	-	672.2358729012307	672.2358729012307
ln_likelihood_PopulationG	1	-	741.2058523574448	741.2058523574448
root_height_PopulationG	1	-	1000.0	1000.0
pop_size_PopulationG	1	-	825.7781868857336	825.7781868857336
pop_size_PopulationH	1	-	948.8681172745021	948.8681172745021
pop_size_root_PopulationG	1	-	835.365420922442	835.365420922442
ln_likelihood_PopulationI	1	-	881.6120881969031	881.6120881969031
root_height_PopulationI	1	-	1000.0	1000.0
pop_size_PopulationI	1	-	844.360467629048	844.360467629048
pop_size_PopulationJ	1	-	863.1307210843883	863.1307210843883
pop_size_root_PopulationI	1	-	777.8722316435544	777.8722316435544
ln_likelihood_PopulationK	1	-	1000.0	1000.0
root_height_PopulationK	1	-	775.3980041403712	775.3980041403712
pop_size_PopulationK	1	-	1000.0	1000.0
pop_size_PopulationL	1	-	629.7293321096134	629.7293321096134
pop_size_root_PopulationK	1	-	1000.0	1000.0
ln_likelihood	100	-	901.0	901.0
concentration	100	-	901.0	901.0
