model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.914444	0.914444	0.026113	398.622
0,0,0,1,0,0	0.0577778	0.972222	0.007375	8.25336
0,0,0,0,0,1	0.00666667	0.978889	0.007298	0.912912
0,1,1,1,1,1	0.00555556	0.984444	0.00729	0.76075
0,0,0,0,1,0	0.00333333	0.987778	0.007171	0.463045
0,0,0,1,1,0	0.00111111	0.988889	0.00189	0.587431
0,0,0,1,1,1	0.00111111	0.99	0.001232	0.901767
0,0,1,0,0,0	0.00111111	0.991111	0.007427	0.148658
0,0,1,0,0,1	0.00111111	0.992222	0.001902	0.583718
0,0,1,1,0,0	0.00111111	0.993333	0.001861	0.596602
0,0,1,1,1,1	0.00111111	0.994444	0.001907	0.582184
0,1,0,0,0,0	0.00111111	0.995556	0.007268	0.151935
0,1,0,0,2,0	0.00111111	0.996667	0.004765	0.232329
0,1,1,0,0,0	0.00111111	0.997778	0.001865	0.59532
0,1,1,0,1,1	0.00111111	0.998889	0.001875	0.592139
0,1,1,2,0,1	0.00111111	1	0.001523	0.729253
