generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2680	0	10	0.263158	none	
ConcentrationScaler	409	382	3	0.0789474	2.43386	
TimeSizeRateMixer	1089	1328	6	0.157895	0.283322	
TimeRootSizeMixer	1358	1135	6	0.157895	0.168762	
EventTimeScaler	5487	4081	1	0.0263158	1.55178	
RootPopulationSizeScaler0	1718	1674	1	0.0263158	0.436361	
LeafPopulationSizeScaler0	2229	1170	1	0.0263158	1.96683	
RootPopulationSizeScaler1	1703	1676	1	0.0263158	0.439037	
LeafPopulationSizeScaler1	2201	1182	1	0.0263158	1.65869	
RootPopulationSizeScaler2	1759	1649	1	0.0263158	0.435787	
LeafPopulationSizeScaler2	2271	1130	1	0.0263158	2.13431	
RootPopulationSizeScaler3	1666	1738	1	0.0263158	0.457635	
LeafPopulationSizeScaler3	2338	1043	1	0.0263158	1.94853	
RootPopulationSizeScaler4	1775	1635	1	0.0263158	0.41805	
LeafPopulationSizeScaler4	2173	1217	1	0.0263158	1.90035	
RootPopulationSizeScaler5	1716	1681	1	0.0263158	0.446636	
LeafPopulationSizeScaler5	2389	984	1	0.0263158	1.70139	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5280	0	10	0.263158	none	
ConcentrationScaler	832	782	3	0.0789474	2.55917	
TimeSizeRateMixer	2038	2659	6	0.157895	0.279062	
TimeRootSizeMixer	2549	2368	6	0.157895	0.175385	
EventTimeScaler	9900	8519	1	0.0263158	1.61116	
RootPopulationSizeScaler0	3347	3521	1	0.0263158	0.447698	
LeafPopulationSizeScaler0	4144	2768	1	0.0263158	2.1237	
RootPopulationSizeScaler1	3361	3534	1	0.0263158	0.44914	
LeafPopulationSizeScaler1	4225	2677	1	0.0263158	1.82752	
RootPopulationSizeScaler2	3406	3494	1	0.0263158	0.446961	
LeafPopulationSizeScaler2	4273	2655	1	0.0263158	2.3554	
RootPopulationSizeScaler3	3200	3690	1	0.0263158	0.459479	
LeafPopulationSizeScaler3	4492	2399	1	0.0263158	2.20976	
RootPopulationSizeScaler4	3500	3400	1	0.0263158	0.435438	
LeafPopulationSizeScaler4	4088	2802	1	0.0263158	2.07098	
RootPopulationSizeScaler5	3318	3601	1	0.0263158	0.452989	
LeafPopulationSizeScaler5	4481	2377	1	0.0263158	1.92126	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7906	0	10	0.263158	none	
ConcentrationScaler	1208	1204	3	0.0789474	2.59563	
TimeSizeRateMixer	3030	3982	6	0.157895	0.278299	
TimeRootSizeMixer	3739	3532	6	0.157895	0.179969	
EventTimeScaler	14316	12997	1	0.0263158	1.648	
RootPopulationSizeScaler0	4937	5355	1	0.0263158	0.452567	
LeafPopulationSizeScaler0	5989	4363	1	0.0263158	2.20886	
RootPopulationSizeScaler1	4914	5387	1	0.0263158	0.453608	
LeafPopulationSizeScaler1	6098	4203	1	0.0263158	1.91722	
RootPopulationSizeScaler2	5046	5271	1	0.0263158	0.454314	
LeafPopulationSizeScaler2	6167	4178	1	0.0263158	2.46553	
RootPopulationSizeScaler3	4806	5476	1	0.0263158	0.465372	
LeafPopulationSizeScaler3	6498	3833	1	0.0263158	2.33651	
RootPopulationSizeScaler4	5130	5169	1	0.0263158	0.442443	
LeafPopulationSizeScaler4	5960	4347	1	0.0263158	2.16532	
RootPopulationSizeScaler5	4888	5456	1	0.0263158	0.457004	
LeafPopulationSizeScaler5	6491	3812	1	0.0263158	2.03524	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10491	0	10	0.263158	none	
ConcentrationScaler	1613	1638	3	0.0789474	2.63487	
TimeSizeRateMixer	4007	5305	6	0.157895	0.276588	
TimeRootSizeMixer	4809	4749	6	0.157895	0.181705	
EventTimeScaler	18647	17432	1	0.0263158	1.67238	
RootPopulationSizeScaler0	6562	7203	1	0.0263158	0.457025	
LeafPopulationSizeScaler0	7852	5942	1	0.0263158	2.26784	
RootPopulationSizeScaler1	6582	7171	1	0.0263158	0.45877	
LeafPopulationSizeScaler1	7990	5757	1	0.0263158	1.97691	
RootPopulationSizeScaler2	6723	7060	1	0.0263158	0.459933	
LeafPopulationSizeScaler2	8023	5744	1	0.0263158	2.54165	
RootPopulationSizeScaler3	6394	7325	1	0.0263158	0.467303	
LeafPopulationSizeScaler3	8436	5354	1	0.0263158	2.41574	
RootPopulationSizeScaler4	6757	6980	1	0.0263158	0.446829	
LeafPopulationSizeScaler4	7848	5942	1	0.0263158	2.22636	
RootPopulationSizeScaler5	6453	7328	1	0.0263158	0.459836	
LeafPopulationSizeScaler5	8434	5306	1	0.0263158	2.11045	
generation 50000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	13137	0	10	0.263158	none	
ConcentrationScaler	1981	2061	3	0.0789474	2.65244	
TimeSizeRateMixer	5034	6680	6	0.157895	0.276	
TimeRootSizeMixer	5975	5962	6	0.157895	0.183894	
EventTimeScaler	23107	22134	1	0.0263158	1.68977	
RootPopulationSizeScaler0	8155	9021	1	0.0263158	0.459503	
LeafPopulationSizeScaler0	9683	7568	1	0.0263158	2.31682	
RootPopulationSizeScaler1	8188	8967	1	0.0263158	0.461236	
LeafPopulationSizeScaler1	9834	7343	1	0.0263158	2.0208	
RootPopulationSizeScaler2	8311	8918	1	0.0263158	0.462124	
LeafPopulationSizeScaler2	9791	7368	1	0.0263158	2.59284	
RootPopulationSizeScaler3	7978	9169	1	0.0263158	0.470114	
LeafPopulationSizeScaler3	10356	6854	1	0.0263158	2.48103	
RootPopulationSizeScaler4	8431	8707	1	0.0263158	0.450957	
LeafPopulationSizeScaler4	9634	7581	1	0.0263158	2.26884	
RootPopulationSizeScaler5	8017	9194	1	0.0263158	0.461878	
LeafPopulationSizeScaler5	10404	6770	1	0.0263158	2.17001	
generation 60000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	15757	0	10	0.263158	none	
ConcentrationScaler	2329	2487	3	0.0789474	2.65925	
TimeSizeRateMixer	5964	7973	6	0.157895	0.274973	
TimeRootSizeMixer	7029	7116	6	0.157895	0.185041	
EventTimeScaler	27114	26627	1	0.0263158	1.7005	
RootPopulationSizeScaler0	9705	10863	1	0.0263158	0.461062	
LeafPopulationSizeScaler0	11404	9244	1	0.0263158	2.34494	
RootPopulationSizeScaler1	9744	10794	1	0.0263158	0.462945	
LeafPopulationSizeScaler1	11672	8915	1	0.0263158	2.05498	
RootPopulationSizeScaler2	9794	10810	1	0.0263158	0.462485	
LeafPopulationSizeScaler2	11632	8954	1	0.0263158	2.63781	
RootPopulationSizeScaler3	9523	11044	1	0.0263158	0.471131	
LeafPopulationSizeScaler3	12264	8360	1	0.0263158	2.53337	
RootPopulationSizeScaler4	10036	10505	1	0.0263158	0.453483	
LeafPopulationSizeScaler4	11420	9215	1	0.0263158	2.30394	
RootPopulationSizeScaler5	9576	11025	1	0.0263158	0.463598	
LeafPopulationSizeScaler5	12249	8300	1	0.0263158	2.21174	
generation 70000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	18460	0	10	0.263158	none	
ConcentrationScaler	2683	2936	3	0.0789474	2.66253	
TimeSizeRateMixer	6897	9227	6	0.157895	0.274603	
TimeRootSizeMixer	8110	8342	6	0.157895	0.186206	
EventTimeScaler	31382	31277	1	0.0263158	1.71057	
RootPopulationSizeScaler0	11235	12673	1	0.0263158	0.462514	
LeafPopulationSizeScaler0	13080	10875	1	0.0263158	2.37075	
RootPopulationSizeScaler1	11311	12550	1	0.0263158	0.464408	
LeafPopulationSizeScaler1	13466	10459	1	0.0263158	2.08479	
RootPopulationSizeScaler2	11337	12576	1	0.0263158	0.464089	
LeafPopulationSizeScaler2	13396	10547	1	0.0263158	2.67123	
RootPopulationSizeScaler3	11045	12861	1	0.0263158	0.472319	
LeafPopulationSizeScaler3	14077	9894	1	0.0263158	2.57005	
RootPopulationSizeScaler4	11641	12247	1	0.0263158	0.455948	
LeafPopulationSizeScaler4	13153	10828	1	0.0263158	2.33171	
RootPopulationSizeScaler5	11088	12836	1	0.0263158	0.464952	
LeafPopulationSizeScaler5	14074	9818	1	0.0263158	2.24979	
generation 80000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	21098	0	10	0.263158	none	
ConcentrationScaler	3077	3339	3	0.0789474	2.67901	
TimeSizeRateMixer	7769	10555	6	0.157895	0.273264	
TimeRootSizeMixer	9225	9535	6	0.157895	0.187416	
EventTimeScaler	35524	35846	1	0.0263158	1.71832	
RootPopulationSizeScaler0	12773	14548	1	0.0263158	0.463461	
LeafPopulationSizeScaler0	14728	12654	1	0.0263158	2.38635	
RootPopulationSizeScaler1	12900	14420	1	0.0263158	0.465364	
LeafPopulationSizeScaler1	15300	12052	1	0.0263158	2.11035	
RootPopulationSizeScaler2	12870	14465	1	0.0263158	0.465288	
LeafPopulationSizeScaler2	15180	12185	1	0.0263158	2.70371	
RootPopulationSizeScaler3	12603	14690	1	0.0263158	0.473445	
LeafPopulationSizeScaler3	15918	11503	1	0.0263158	2.6004	
RootPopulationSizeScaler4	13206	14102	1	0.0263158	0.457549	
LeafPopulationSizeScaler4	14893	12529	1	0.0263158	2.35116	
RootPopulationSizeScaler5	12672	14672	1	0.0263158	0.466378	
LeafPopulationSizeScaler5	15905	11400	1	0.0263158	2.27999	
generation 90000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	23757	0	10	0.263158	none	
ConcentrationScaler	3456	3755	3	0.0789474	2.68821	
TimeSizeRateMixer	8840	11891	6	0.157895	0.273475	
TimeRootSizeMixer	10312	10773	6	0.157895	0.188076	
EventTimeScaler	40035	40524	1	0.0263158	1.72913	
RootPopulationSizeScaler0	14281	16402	1	0.0263158	0.464289	
LeafPopulationSizeScaler0	16419	14320	1	0.0263158	2.4041	
RootPopulationSizeScaler1	14374	16300	1	0.0263158	0.465674	
LeafPopulationSizeScaler1	17068	13645	1	0.0263158	2.12876	
RootPopulationSizeScaler2	14415	16281	1	0.0263158	0.465972	
LeafPopulationSizeScaler2	16896	13845	1	0.0263158	2.72723	
RootPopulationSizeScaler3	14167	16489	1	0.0263158	0.474115	
LeafPopulationSizeScaler3	17717	13051	1	0.0263158	2.62964	
RootPopulationSizeScaler4	14722	15902	1	0.0263158	0.458489	
LeafPopulationSizeScaler4	16600	14198	1	0.0263158	2.36984	
RootPopulationSizeScaler5	14253	16451	1	0.0263158	0.467551	
LeafPopulationSizeScaler5	17732	12930	1	0.0263158	2.30643	
generation 100000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	26405	0	10	0.263158	none	
ConcentrationScaler	3815	4170	3	0.0789474	2.69268	
TimeSizeRateMixer	9924	13342	6	0.157895	0.273344	
TimeRootSizeMixer	11438	12019	6	0.157895	0.188747	
EventTimeScaler	44471	45395	1	0.0263158	1.73617	
RootPopulationSizeScaler0	15856	18274	1	0.0263158	0.465016	
LeafPopulationSizeScaler0	18167	16001	1	0.0263158	2.4212	
RootPopulationSizeScaler1	15918	18198	1	0.0263158	0.466322	
LeafPopulationSizeScaler1	18860	15296	1	0.0263158	2.14675	
RootPopulationSizeScaler2	15998	18150	1	0.0263158	0.467192	
LeafPopulationSizeScaler2	18688	15531	1	0.0263158	2.75058	
RootPopulationSizeScaler3	15723	18387	1	0.0263158	0.474501	
LeafPopulationSizeScaler3	19537	14679	1	0.0263158	2.65578	
RootPopulationSizeScaler4	16343	17738	1	0.0263158	0.459806	
LeafPopulationSizeScaler4	18378	15867	1	0.0263158	2.38663	
RootPopulationSizeScaler5	15816	18315	1	0.0263158	0.468148	
LeafPopulationSizeScaler5	19527	14581	1	0.0263158	2.32735	
