model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.953333	0.953333	0.025826	770.579
0,0,1,0,0,0	0.00777778	0.961111	0.00742	1.0486
0,0,0,0,1,0	0.00666667	0.967778	0.00749	0.889338
0,0,0,0,0,1	0.00666667	0.974444	0.007319	0.910273
0,1,1,1,1,1	0.00333333	0.977778	0.00732	0.453552
0,1,0,1,1,1	0.00222222	0.98	0.001886	1.17867
0,0,1,0,0,1	0.00222222	0.982222	0.001876	1.18496
0,0,0,1,0,0	0.00222222	0.984444	0.007314	0.302281
0,0,0,1,1,2	0.00111111	0.985556	0.001517	0.732142
0,0,1,0,1,0	0.00111111	0.986667	0.001841	0.603096
0,0,1,0,2,0	0.00111111	0.987778	0.004835	0.228949
0,0,1,1,0,0	0.00111111	0.988889	0.001772	0.626623
0,0,1,1,0,1	0.00111111	0.99	0.001281	0.86723
0,0,1,1,1,0	0.00111111	0.991111	0.001293	0.859172
0,1,0,0,0,0	0.00111111	0.992222	0.007422	0.148759
0,1,0,1,0,0	0.00111111	0.993333	0.001794	0.618925
0,0,0,1,0,1	0.00111111	0.994444	0.00184	0.603424
0,1,1,0,0,1	0.00111111	0.995556	0.001206	0.921232
0,1,1,0,1,0	0.00111111	0.996667	0.00128	0.867909
0,1,1,1,1,0	0.00111111	0.997778	0.001832	0.606064
0,0,0,0,1,1	0.00111111	0.998889	0.001935	0.573744
0,1,2,0,3,1	0.00111111	1	0.003167	0.350118
