model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.972222	0.972222	0.026216	1300.06
0,1,1,1,1,1	0.0122222	0.984444	0.00744	1.65073
0,0,0,0,0,1	0.00222222	0.986667	0.007528	0.293625
0,0,0,1,0,0	0.00222222	0.988889	0.007357	0.300501
0,0,0,1,1,1	0.00222222	0.991111	0.001179	1.88681
0,0,1,0,1,1	0.00111111	0.992222	0.001149	0.966988
0,0,1,1,0,0	0.00111111	0.993333	0.001909	0.581573
0,1,0,0,0,0	0.00111111	0.994444	0.007546	0.146296
0,1,0,1,0,0	0.00111111	0.995556	0.001848	0.600807
0,1,0,1,0,1	0.00111111	0.996667	0.001219	0.911395
0,1,1,0,1,1	0.00111111	0.997778	0.001817	0.611076
0,0,0,0,1,0	0.00111111	0.998889	0.00755	0.146218
0,1,1,2,1,1	0.00111111	1	0.004676	0.236772
