model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.891111	0.891111	0.026214	304.003
0,0,0,1,0,0	0.0577778	0.948889	0.007504	8.11042
0,0,0,1,1,0	0.0155556	0.964444	0.001868	8.44317
0,0,0,0,1,0	0.0133333	0.977778	0.007393	1.81437
0,1,1,0,0,0	0.00333333	0.981111	0.001883	1.7728
0,0,0,0,0,1	0.00222222	0.983333	0.007308	0.302531
0,0,0,1,2,0	0.00222222	0.985556	0.004755	0.466158
0,0,1,0,0,0	0.00222222	0.987778	0.007227	0.305947
0,1,1,0,1,1	0.00222222	0.99	0.001856	1.19776
0,0,0,0,1,1	0.00111111	0.991111	0.001859	0.597245
0,0,0,1,1,1	0.00111111	0.992222	0.001285	0.864527
0,0,1,1,0,1	0.00111111	0.993333	0.001294	0.858507
0,0,1,1,1,1	0.00111111	0.994444	0.001911	0.580964
0,1,0,0,0,0	0.00111111	0.995556	0.007191	0.153574
0,1,1,0,0,1	0.00111111	0.996667	0.001204	0.922764
0,1,1,1,1,0	0.00111111	0.997778	0.001883	0.589619
0,1,1,1,1,1	0.00111111	0.998889	0.007403	0.149144
0,1,1,2,1,1	0.00111111	1	0.004681	0.236518
