model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.923333	0.923333	0.025765	455.392
0,0,0,0,1,0	0.0188889	0.942222	0.007321	2.61052
0,0,0,1,0,0	0.0155556	0.957778	0.00748	2.09668
0,0,1,0,0,0	0.0144444	0.972222	0.007379	1.97154
0,0,0,0,0,1	0.00555556	0.977778	0.007448	0.744493
0,0,1,0,1,1	0.00333333	0.981111	0.001195	2.79538
0,0,1,0,2,0	0.00333333	0.984444	0.004703	0.707793
0,1,1,1,1,1	0.00333333	0.987778	0.007335	0.452618
0,1,0,0,1,0	0.00222222	0.99	0.001883	1.18055
0,0,0,0,1,1	0.00111111	0.991111	0.001823	0.609062
0,0,0,1,0,1	0.00111111	0.992222	0.001848	0.600807
0,0,0,1,1,0	0.00111111	0.993333	0.001857	0.59789
0,0,1,0,1,0	0.00111111	0.994444	0.00183	0.606728
0,0,1,1,1,1	0.00111111	0.995556	0.001809	0.613784
0,1,0,0,0,0	0.00111111	0.996667	0.007506	0.147082
0,1,0,1,1,0	0.00111111	0.997778	0.001251	0.888054
0,1,0,1,1,1	0.00111111	0.998889	0.001811	0.613105
0,1,1,1,0,1	0.00111111	1	0.001783	0.62275
