generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_PopulationA	ln_likelihood_PopulationA	ln_prior_PopulationA	root_height_PopulationA	mutation_rate_PopulationA	freq_1_PopulationA	pop_size_PopulationA	pop_size_PopulationB	pop_size_root_PopulationA	root_height_index_PopulationC	ln_likelihood_PopulationC	ln_prior_PopulationC	root_height_PopulationC	mutation_rate_PopulationC	freq_1_PopulationC	pop_size_PopulationC	pop_size_PopulationD	pop_size_root_PopulationC	root_height_index_PopulationE	ln_likelihood_PopulationE	ln_prior_PopulationE	root_height_PopulationE	mutation_rate_PopulationE	freq_1_PopulationE	pop_size_PopulationE	pop_size_PopulationF	pop_size_root_PopulationE	root_height_index_PopulationG	ln_likelihood_PopulationG	ln_prior_PopulationG	root_height_PopulationG	mutation_rate_PopulationG	freq_1_PopulationG	pop_size_PopulationG	pop_size_PopulationH	pop_size_root_PopulationG	root_height_index_PopulationI	ln_likelihood_PopulationI	ln_prior_PopulationI	root_height_PopulationI	mutation_rate_PopulationI	freq_1_PopulationI	pop_size_PopulationI	pop_size_PopulationJ	pop_size_root_PopulationI	root_height_index_PopulationK	ln_likelihood_PopulationK	ln_prior_PopulationK	root_height_PopulationK	mutation_rate_PopulationK	freq_1_PopulationK	pop_size_PopulationK	pop_size_PopulationL	pop_size_root_PopulationK
0	-4532.28622032079511	90.0629882888600122	6	1.18040341634363521	0	-763.662718200091717	14.4277102519587643	0.00305540410815748759	1	0.5	1.52213259329402429e-05	1.52213259329402429e-05	1.69122584833660861e-05	1	-812.764022947792796	12.0047594814900975	0.0115608708862332439	1	0.5	0.00117402800929221037	0.00117402800929221037	0.000992703729287272227	2	-724.376774011565317	14.2501356694639512	0.00937578898738321807	1	0.5	0.000304539770592993433	0.000304539770592993433	0.000295920133292028483	3	-734.689094950459207	10.2565766212500122	0.00165814757181883795	1	0.5	0.00205254945269638936	0.00205254945269638936	0.00173783931950105357	4	-744.660672788089869	12.5854649994641044	0.00272803781944577295	1	0.5	0.00103253858816543514	0.00103253858816543514	0.00110858826792489861	5	-752.132937422796203	11.1649796660782812	0.00861019666025998782	1	0.5	0.00178107483773986132	0.00178107483773986132	0.00187766709465665271
100	-4399.35611670048092	76.5850344768923179	1	1.21752394908785555	0	-742.749928732159447	14.7555004371992187	1.11254376368490649e-05	1	0.5	1.35659567801028549e-05	1.12520173551763188e-05	1.28720060791261921e-05	0	-775.439916312442506	12.5094017742701169	1.11254376368490649e-05	1	0.5	0.000932766166851976483	0.00134658426086912064	0.00117862841968609895	0	-705.214101959428604	14.2819728226891023	1.11254376368490649e-05	1	0.5	0.000219954030676992971	0.000164812455795828347	0.000205824955839550237	0	-721.385765285004936	10.010827889824629	1.11254376368490649e-05	1	0.5	0.00146325206752432441	0.00173412562411058308	0.00119423115681803818	0	-731.724054805189439	12.9898877099320487	1.11254376368490649e-05	1	0.5	0.000778092593499947732	0.000815250155125379124	0.000700532837579425976	0	-722.842349606256107	12.0649016946864212	1.11254376368490649e-05	1	0.5	0.001629266774500628	0.00110725411415265847	0.00140810054081738092
200	-4397.04348677576763	77.3937981431517414	1	1.24897499628614828	0	-742.598710589086409	12.6982965337778779	1.27571626712179164e-05	1	0.5	1.34006418500477719e-05	1.23856602578343571e-05	1.67429254459151489e-05	0	-775.598928004252457	12.2184052979999205	1.27571626712179164e-05	1	0.5	0.00119953802961495978	0.00144304043795098172	0.00129468624194751885	0	-705.146628718335933	14.1814090820482743	1.27571626712179164e-05	1	0.5	0.000250195727903262824	0.000184061707424666655	0.00019219794198251867	0	-722.089874758926385	12.0454597814860254	1.27571626712179164e-05	1	0.5	0.00120933504644803614	0.00156847027575169272	0.00130841413582825244	0	-731.373731271383804	13.6975950575593473	1.27571626712179164e-05	1	0.5	0.000557699701106934161	0.000494746324057557599	0.000551183976329999389	0	-720.235613433782646	12.6067211303363713	1.27571626712179164e-05	1	0.5	0.00110142268574879164	0.00104447413435261095	0.000983100186805919247
300	-4390.09203913459351	78.2406325979530948	1	0.448199924076045697	0	-741.125635664030028	14.1609078461236955	8.35387100778643212e-06	1	0.5	9.80693853794826482e-06	1.94607990244702862e-05	1.68468644651274155e-05	0	-775.725437780542507	13.4768350913731716	8.35387100778643212e-06	1	0.5	0.000707741075284883049	0.00067626173408524403	0.000679820050812608386	0	-705.724040707609788	14.1809066011861731	8.35387100778643212e-06	1	0.5	0.000377361775738934888	0.000288150664665735195	0.000334116948220435843	0	-716.719005504288475	9.74341903036372692	8.35387100778643212e-06	1	0.5	0.000757432111808564951	0.000436114099488787684	0.000380907917867036381	0	-731.79210913566385	13.40752466102456	8.35387100778643212e-06	1	0.5	0.000664129960328680249	0.000750650883755825415	0.000721153340905898981	0	-719.005810342459199	12.8685413846192969	8.35387100778643212e-06	1	0.5	0.000981169512408598026	0.000784339333779412312	0.000784489370370662934
400	-4386.17910017006034	80.4078795791437102	1	0.322424598021243791	0	-737.341174722031496	14.7480537987536202	5.04505255769611597e-07	1	0.5	1.27004372511520849e-05	3.98315068223080855e-05	2.44836618910723424e-05	0	-775.363574046927624	12.1239846680612882	5.04505255769611597e-07	1	0.5	0.00026489289519990647	0.00191130634586541355	0.00123590449933175836	0	-705.266068788204961	14.4788472139984528	5.04505255769611597e-07	1	0.5	0.000228117012645720501	0.000105958709512010983	0.000171054832010083299	0	-717.990570045201594	13.0463819587315744	5.04505255769611597e-07	1	0.5	0.000901880787424830287	0.000576067062321005546	0.000642587065672328814	0	-732.259468983098259	12.8700011978548279	5.04505255769611597e-07	1	0.5	0.00160440869944673131	0.000299900079098112146	0.000878705852519870369	0	-717.958243584595948	12.7952110725999617	5.04505255769611597e-07	1	0.5	0.00100909275880811341	0.000467083908187912109	0.000616843024762293076
500	-4381.3360790890456	81.689607623537654	1	0.322424598021243791	0	-735.31829260055531	14.4405372369352811	1.58328978269643424e-06	1	0.5	4.55848451928262855e-06	0.000338961240576018941	0.000159067986911627575	0	-775.631070837329048	13.4252171449865187	1.58328978269643424e-06	1	0.5	0.00115482939392883162	0.000273978390505018809	0.000688382351660783579	0	-705.382159164046811	14.1089347355270505	1.58328978269643424e-06	1	0.5	4.17628076606279161e-05	0.000178939196657953786	0.000124861256645314764	0	-717.060758155870076	12.3875397873406889	1.58328978269643424e-06	1	0.5	0.000837213366789874036	0.000365781342873573419	0.000465225245044752331	0	-731.3453406745449	13.7047355360597294	1.58328978269643424e-06	1	0.5	0.000461377024720828369	0.000676378968400409824	0.000542323785466490723	0	-716.598457656699566	13.2773513919970867	1.58328978269643424e-06	1	0.5	0.000225856967849120347	0.000340052474165338805	0.00033771513409829192
600	-4382.8672973328994	81.4478820580869041	1	1.36980033249827149	0	-734.743196482833127	14.410717237919437	5.8243672133171834e-06	1	0.5	3.11527920666572196e-05	0.000409030456988869603	0.000220095231713001121	0	-775.350370268063671	12.8829259999328158	5.8243672133171834e-06	1	0.5	0.000726413591989674809	0.000781799909508081601	0.000846144107440873644	0	-705.573107671404273	13.3472794227136333	5.8243672133171834e-06	1	0.5	0.00023537533808536522	0.000246138452145541189	0.000287738917936206486	0	-718.775539312814544	13.2180156050650908	5.8243672133171834e-06	1	0.5	0.000683180097892072732	0.000770522040058109546	0.000776768923009533443	0	-731.680950253112201	13.8219784707522493	5.8243672133171834e-06	1	0.5	0.000192408495301457731	0.000385954967875954172	0.000246294179046025331	0	-716.744133344671354	13.9239835782891515	5.8243672133171834e-06	1	0.5	0.000356092771585208776	0.0004317999910444735	0.000356727215794416233
700	-4379.16194169983009	82.1989608972980648	1	0.857854138246817888	0	-735.184224645654126	13.1084216990113909	7.03011321085474613e-06	1	0.5	0.000120114493913916326	0.00134558036082776597	0.000643254237961326863	0	-775.643023063199507	13.0055440153818758	7.03011321085474613e-06	1	0.5	0.00164131029231549255	0.00020697946267946249	0.000921222335364622219	0	-704.648316156937881	13.5701711728594354	7.03011321085474613e-06	1	0.5	0.000556144260620094794	8.86441534578364891e-06	0.00023189638407491932	0	-716.096235057591571	14.230767293775358	7.03011321085474613e-06	1	0.5	0.000360082361587060545	0.000155475158469967507	0.000235732967325098005	0	-731.289505204066018	13.7314386272587949	7.03011321085474613e-06	1	0.5	0.000678968163004246015	0.000438485979404920677	0.000535478282911006401	0	-716.300637572380879	14.3034942483073202	7.03011321085474613e-06	1	0.5	0.000272748618172966278	3.31220039472979996e-05	0.000165582743917060821
800	-4381.41948978978871	77.4146135011014849	1	1.64660878545768363	0	-734.195871840693371	13.3647172751302641	7.28811630449542894e-07	1	0.5	9.48780331890318809e-05	0.000768111929014579273	0.000358473226081433137	0	-775.822831291873058	13.4428164323855022	7.28811630449542894e-07	1	0.5	0.00118263018923848084	6.5005292060921175e-05	0.000663773535743726931	0	-705.74756865946847	13.3348082586267402	7.28811630449542894e-07	1	0.5	0.000471649923094268487	9.28939009438882799e-05	0.000335108260779314678	0	-715.971164116516093	14.4395065988940843	7.28811630449542894e-07	1	0.5	0.000170643689300851124	0.000205043781141121887	0.000176242729423433287	0	-731.658845262419277	13.53318631916299	7.28811630449542894e-07	1	0.5	0.000102944717646642506	0.0012103812087428654	0.000659297129025751224	0	-718.023208618818671	9.70083424245540371	7.28811630449542894e-07	1	0.5	0.00169776283162480939	0.000195803909570481361	0.000628969466952444866
900	-4385.15172419320879	76.7738302403491701	1	0.432399781741670375	0	-734.345147146097588	11.2355029152384933	5.89100353745385765e-06	1	0.5	0.000105037826814085219	0.000750275661510155906	0.000293510428422022603	0	-776.625202051333645	11.9138008751600957	5.89100353745385765e-06	1	0.5	0.00170896177255216867	6.06086699693252973e-05	0.00107132850254302247	0	-707.898742732260416	12.9587851680299337	5.89100353745385765e-06	1	0.5	0.000292594028967622325	0.00136470931946292961	0.000733570993677312103	0	-716.689125854245844	14.0671955046484207	5.89100353745385765e-06	1	0.5	0.000189469869054548348	0.000594487299779566936	0.000391885619336373656	0	-731.636602153392914	13.9987739907773587	5.89100353745385765e-06	1	0.5	0.000132548589859439361	0.000670816754499674404	0.000413257601610512917	0	-717.956904255878612	12.1995553371511178	5.89100353745385765e-06	1	0.5	0.00116971195256059023	0.000370200075286811182	0.000604419003295006223
