generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2654	0	10	0.263158	none	
ConcentrationScaler	436	337	3	0.0789474	2.51085	
TimeSizeRateMixer	746	920	6	0.157895	0.200648	
TimeRootSizeMixer	373	1241	6	0.157895	0.0668519	
EventTimeScaler	4078	2239	1	0.0263158	2.12634	
RootPopulationSizeScaler0	1882	1575	1	0.0263158	0.397423	
LeafPopulationSizeScaler0	2376	1037	1	0.0263158	1.5965	
RootPopulationSizeScaler1	1695	1714	1	0.0263158	0.438503	
LeafPopulationSizeScaler1	2226	1208	1	0.0263158	2.06697	
RootPopulationSizeScaler2	1635	1776	1	0.0263158	0.465409	
LeafPopulationSizeScaler2	2383	1042	1	0.0263158	2.15281	
RootPopulationSizeScaler3	1933	1492	1	0.0263158	0.387249	
LeafPopulationSizeScaler3	2309	1125	1	0.0263158	1.62267	
RootPopulationSizeScaler4	1715	1697	1	0.0263158	0.423839	
LeafPopulationSizeScaler4	2229	1190	1	0.0263158	1.80654	
RootPopulationSizeScaler5	1735	1690	1	0.0263158	0.43092	
LeafPopulationSizeScaler5	2394	1052	1	0.0263158	1.70443	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5303	0	10	0.263158	none	
ConcentrationScaler	829	727	3	0.0789474	2.61197	
TimeSizeRateMixer	1437	1782	6	0.157895	0.20234	
TimeRootSizeMixer	755	2487	6	0.157895	0.0579298	
EventTimeScaler	7620	4903	1	0.0263158	2.34331	
RootPopulationSizeScaler0	3536	3261	1	0.0263158	0.414852	
LeafPopulationSizeScaler0	4411	2347	1	0.0263158	1.79443	
RootPopulationSizeScaler1	3303	3459	1	0.0263158	0.449714	
LeafPopulationSizeScaler1	4112	2681	1	0.0263158	2.26148	
RootPopulationSizeScaler2	3151	3599	1	0.0263158	0.471197	
LeafPopulationSizeScaler2	4405	2380	1	0.0263158	2.40686	
RootPopulationSizeScaler3	3630	3134	1	0.0263158	0.405156	
LeafPopulationSizeScaler3	4283	2497	1	0.0263158	1.80498	
RootPopulationSizeScaler4	3373	3398	1	0.0263158	0.438505	
LeafPopulationSizeScaler4	4082	2674	1	0.0263158	1.97218	
RootPopulationSizeScaler5	3373	3411	1	0.0263158	0.4435	
LeafPopulationSizeScaler5	4417	2375	1	0.0263158	1.90731	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7961	0	10	0.263158	none	
ConcentrationScaler	1194	1130	3	0.0789474	2.65592	
TimeSizeRateMixer	2230	2691	6	0.157895	0.204309	
TimeRootSizeMixer	1140	3681	6	0.157895	0.0536463	
EventTimeScaler	11203	7609	1	0.0263158	2.46736	
RootPopulationSizeScaler0	5213	4999	1	0.0263158	0.422602	
LeafPopulationSizeScaler0	6381	3835	1	0.0263158	1.8938	
RootPopulationSizeScaler1	4923	5294	1	0.0263158	0.455003	
LeafPopulationSizeScaler1	5994	4226	1	0.0263158	2.36086	
RootPopulationSizeScaler2	4757	5425	1	0.0263158	0.474709	
LeafPopulationSizeScaler2	6341	3900	1	0.0263158	2.5401	
RootPopulationSizeScaler3	5364	4852	1	0.0263158	0.415796	
LeafPopulationSizeScaler3	6264	3955	1	0.0263158	1.91219	
RootPopulationSizeScaler4	5010	5200	1	0.0263158	0.444286	
LeafPopulationSizeScaler4	5939	4258	1	0.0263158	2.06444	
RootPopulationSizeScaler5	4957	5236	1	0.0263158	0.449117	
LeafPopulationSizeScaler5	6391	3831	1	0.0263158	2.01973	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10595	0	10	0.263158	none	
ConcentrationScaler	1566	1536	3	0.0789474	2.6765	
TimeSizeRateMixer	2991	3604	6	0.157895	0.204915	
TimeRootSizeMixer	1612	4951	6	0.157895	0.0509985	
EventTimeScaler	14723	10529	1	0.0263158	2.54472	
RootPopulationSizeScaler0	6933	6816	1	0.0263158	0.428675	
LeafPopulationSizeScaler0	8321	5382	1	0.0263158	1.95885	
RootPopulationSizeScaler1	6474	7228	1	0.0263158	0.457177	
LeafPopulationSizeScaler1	7887	5869	1	0.0263158	2.42943	
RootPopulationSizeScaler2	6336	7354	1	0.0263158	0.476176	
LeafPopulationSizeScaler2	8304	5424	1	0.0263158	2.62561	
RootPopulationSizeScaler3	7097	6625	1	0.0263158	0.421663	
LeafPopulationSizeScaler3	8212	5511	1	0.0263158	1.98015	
RootPopulationSizeScaler4	6632	7073	1	0.0263158	0.448341	
LeafPopulationSizeScaler4	7814	5869	1	0.0263158	2.12925	
RootPopulationSizeScaler5	6644	7055	1	0.0263158	0.453477	
LeafPopulationSizeScaler5	8340	5383	1	0.0263158	2.09227	
generation 50000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	13304	0	10	0.263158	none	
ConcentrationScaler	1943	1931	3	0.0789474	2.70687	
TimeSizeRateMixer	3735	4495	6	0.157895	0.20546	
TimeRootSizeMixer	2047	6152	6	0.157895	0.0490923	
EventTimeScaler	18164	13459	1	0.0263158	2.60432	
RootPopulationSizeScaler0	8559	8629	1	0.0263158	0.431953	
LeafPopulationSizeScaler0	10174	6961	1	0.0263158	2.00674	
RootPopulationSizeScaler1	8043	9096	1	0.0263158	0.458783	
LeafPopulationSizeScaler1	9716	7444	1	0.0263158	2.47848	
RootPopulationSizeScaler2	7854	9238	1	0.0263158	0.47685	
LeafPopulationSizeScaler2	10133	7006	1	0.0263158	2.68328	
RootPopulationSizeScaler3	8830	8336	1	0.0263158	0.427031	
LeafPopulationSizeScaler3	10098	7023	1	0.0263158	2.02917	
RootPopulationSizeScaler4	8188	8923	1	0.0263158	0.450631	
LeafPopulationSizeScaler4	9633	7487	1	0.0263158	2.17053	
RootPopulationSizeScaler5	8211	8890	1	0.0263158	0.455057	
LeafPopulationSizeScaler5	10257	6868	1	0.0263158	2.14584	
generation 60000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	15906	0	10	0.263158	none	
ConcentrationScaler	2333	2355	3	0.0789474	2.7273	
TimeSizeRateMixer	4442	5417	6	0.157895	0.205346	
TimeRootSizeMixer	2539	7349	6	0.157895	0.0477632	
EventTimeScaler	21544	16415	1	0.0263158	2.64906	
RootPopulationSizeScaler0	10147	10440	1	0.0263158	0.434093	
LeafPopulationSizeScaler0	12019	8517	1	0.0263158	2.04524	
RootPopulationSizeScaler1	9595	10947	1	0.0263158	0.46014	
LeafPopulationSizeScaler1	11491	9071	1	0.0263158	2.51579	
RootPopulationSizeScaler2	9452	11065	1	0.0263158	0.478503	
LeafPopulationSizeScaler2	11949	8562	1	0.0263158	2.73276	
RootPopulationSizeScaler3	10447	10110	1	0.0263158	0.430218	
LeafPopulationSizeScaler3	11953	8567	1	0.0263158	2.06612	
RootPopulationSizeScaler4	9774	10747	1	0.0263158	0.452211	
LeafPopulationSizeScaler4	11443	9113	1	0.0263158	2.20656	
RootPopulationSizeScaler5	9777	10720	1	0.0263158	0.456734	
LeafPopulationSizeScaler5	12041	8476	1	0.0263158	2.18023	
generation 70000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	18535	0	10	0.263158	none	
ConcentrationScaler	2676	2757	3	0.0789474	2.73871	
TimeSizeRateMixer	5227	6340	6	0.157895	0.206006	
TimeRootSizeMixer	3040	8469	6	0.157895	0.0468442	
EventTimeScaler	24935	19407	1	0.0263158	2.68486	
RootPopulationSizeScaler0	11741	12254	1	0.0263158	0.4361	
LeafPopulationSizeScaler0	13806	10105	1	0.0263158	2.07388	
RootPopulationSizeScaler1	11173	12759	1	0.0263158	0.46206	
LeafPopulationSizeScaler1	13288	10685	1	0.0263158	2.54685	
RootPopulationSizeScaler2	11018	12911	1	0.0263158	0.479287	
LeafPopulationSizeScaler2	13772	10149	1	0.0263158	2.77403	
RootPopulationSizeScaler3	12117	11836	1	0.0263158	0.433867	
LeafPopulationSizeScaler3	13767	10145	1	0.0263158	2.09407	
RootPopulationSizeScaler4	11331	12606	1	0.0263158	0.453443	
LeafPopulationSizeScaler4	13204	10742	1	0.0263158	2.23311	
RootPopulationSizeScaler5	11283	12599	1	0.0263158	0.457623	
LeafPopulationSizeScaler5	13858	10057	1	0.0263158	2.21079	
generation 80000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	21166	0	10	0.263158	none	
ConcentrationScaler	3038	3191	3	0.0789474	2.74985	
TimeSizeRateMixer	6002	7240	6	0.157895	0.206385	
TimeRootSizeMixer	3535	9644	6	0.157895	0.0459296	
EventTimeScaler	28333	22379	1	0.0263158	2.7189	
RootPopulationSizeScaler0	13378	14081	1	0.0263158	0.438421	
LeafPopulationSizeScaler0	15657	11722	1	0.0263158	2.09867	
RootPopulationSizeScaler1	12795	14604	1	0.0263158	0.463791	
LeafPopulationSizeScaler1	15039	12401	1	0.0263158	2.57127	
RootPopulationSizeScaler2	12582	14803	1	0.0263158	0.479996	
LeafPopulationSizeScaler2	15603	11782	1	0.0263158	2.80678	
