model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.85	0.85	0.025977	212.475
0,0,0,1,0,0	0.0288889	0.878889	0.007385	3.99846
0,0,0,0,1,0	0.0266667	0.905556	0.007273	3.73958
0,1,1,1,1,1	0.01	0.915556	0.007124	1.40778
0,1,0,0,0,0	0.00888889	0.924444	0.007261	1.22621
0,0,0,0,0,1	0.00777778	0.932222	0.007518	1.03482
0,0,1,0,0,0	0.00777778	0.94	0.007351	1.05851
0,0,1,1,0,0	0.00666667	0.946667	0.00174	3.85042
0,1,0,1,0,0	0.00444444	0.951111	0.001924	2.31585
0,0,0,1,1,0	0.00444444	0.955556	0.001875	2.37649
0,0,0,1,2,0	0.00333333	0.958889	0.004663	0.713894
0,1,0,1,1,1	0.00333333	0.962222	0.001842	1.81234
0,1,0,1,0,1	0.00333333	0.965556	0.001232	2.71133
0,1,1,0,0,1	0.00333333	0.968889	0.001254	2.66371
0,1,1,0,0,0	0.00222222	0.971111	0.001895	1.17306
0,1,1,0,1,0	0.00222222	0.973333	0.001205	1.84605
0,0,0,1,1,1	0.00222222	0.975556	0.001235	1.80115
0,0,0,1,0,2	0.00222222	0.977778	0.00464	0.477767
0,0,0,0,1,1	0.00222222	0.98	0.001845	1.20491
0,1,0,0,0,1	0.00111111	0.981111	0.001848	0.600807
0,1,0,0,1,1	0.00111111	0.982222	0.001267	0.876825
0,0,0,1,0,1	0.00111111	0.983333	0.001795	0.61858
0,0,1,1,1,1	0.00111111	0.984444	0.001803	0.61583
0,0,1,1,1,0	0.00111111	0.985556	0.001204	0.922764
0,1,0,2,0,0	0.00111111	0.986667	0.004726	0.234255
0,1,0,2,0,1	0.00111111	0.987778	0.001603	0.692803
0,0,1,0,2,1	0.00111111	0.988889	0.001631	0.680891
0,0,1,0,2,0	0.00111111	0.99	0.004597	0.24086
0,0,1,0,1,1	0.00111111	0.991111	0.001221	0.909901
0,1,1,1,0,0	0.00111111	0.992222	0.001232	0.901767
0,1,1,1,0,1	0.00111111	0.993333	0.001921	0.577933
0,0,1,0,1,0	0.00111111	0.994444	0.00187	0.593726
0,1,1,1,2,2	0.00111111	0.995556	0.001636	0.678806
0,1,1,2,1,1	0.00111111	0.996667	0.00466	0.237589
0,1,2,2,0,2	0.00111111	0.997778	0.00155	0.716531
0,1,2,2,2,1	0.00111111	0.998889	0.001561	0.711474
0,1,2,3,1,2	0.00111111	1	0.003299	0.336065
