model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.521111	0.521111	0.026083	40.6312
0,0,0,0,0,1	0.0544444	0.575556	0.007463	7.65773
0,1,0,0,0,0	0.0511111	0.626667	0.00752	7.10892
0,1,1,1,1,1	0.0333333	0.66	0.007314	4.68014
0,1,1,1,1,0	0.0288889	0.688889	0.001832	16.2084
0,1,1,1,0,0	0.0211111	0.71	0.001197	17.9955
0,1,0,1,0,0	0.0188889	0.728889	0.00184	10.4441
0,1,1,1,1,2	0.0133333	0.742222	0.004842	2.77738
0,1,1,0,0,0	0.0122222	0.754444	0.00184	6.71233
0,0,0,1,0,0	0.0111111	0.765556	0.007447	1.49755
0,0,1,0,0,0	0.0111111	0.776667	0.007402	1.50673
0,0,0,0,1,0	0.01	0.786667	0.007356	1.36307
0,1,1,1,0,2	0.01	0.796667	0.001539	6.55326
0,1,1,1,2,0	0.00888889	0.805556	0.001617	5.53748
0,1,1,1,2,3	0.00777778	0.813333	0.006461	1.2054
0,1,2,2,2,2	0.00777778	0.821111	0.004805	1.62353
0,0,1,0,1,1	0.00666667	0.827778	0.001254	5.34529
0,1,0,0,1,0	0.00555556	0.833333	0.001869	2.98349
0,1,1,1,0,1	0.00555556	0.838889	0.00185	3.01419
0,1,1,1,2,2	0.00555556	0.844444	0.001505	3.70643
0,0,1,0,1,0	0.00444444	0.848889	0.001838	2.42442
0,1,1,0,1,0	0.00444444	0.853333	0.00123	3.62504
0,0,1,0,0,1	0.00444444	0.857778	0.001793	2.48538
0,0,0,0,1,2	0.00444444	0.862222	0.004742	0.936971
0,0,0,0,1,1	0.00444444	0.866667	0.001837	2.42574
0,1,1,0,0,2	0.00444444	0.871111	0.001585	2.81212
0,1,0,0,0,2	0.00333333	0.874444	0.004723	0.704782
0,1,1,2,0,0	0.00333333	0.877778	0.001606	2.07915
0,0,0,1,0,1	0.00333333	0.881111	0.001898	1.75876
0,0,1,1,0,0	0.00333333	0.884444	0.001843	1.81135
0,1,1,0,1,1	0.00333333	0.887778	0.001877	1.77848
0,0,1,1,1,1	0.00333333	0.891111	0.001818	1.8363
0,1,2,0,0,0	0.00333333	0.894444	0.004817	0.690964
0,1,0,1,0,2	0.00333333	0.897778	0.001526	2.18832
0,1,2,1,2,2	0.00333333	0.901111	0.001558	2.14331
0,1,0,1,1,1	0.00333333	0.904444	0.00179	1.86508
0,0,0,1,1,0	0.00333333	0.907778	0.001735	1.92431
0,1,0,1,2,3	0.00333333	0.911111	0.00327	1.01943
0,1,0,1,2,0	0.00222222	0.913333	0.001634	1.36079
0,1,0,2,0,0	0.00222222	0.915556	0.004704	0.471236
0,1,1,2,1,2	0.00222222	0.917778	0.001616	1.37597
0,1,0,2,0,3	0.00222222	0.92	0.006468	0.34211
0,1,0,0,0,1	0.00222222	0.922222	0.001886	1.17867
0,1,2,1,1,3	0.00222222	0.924444	0.006366	0.347627
0,1,1,2,3,1	0.00222222	0.926667	0.006342	0.348951
0,1,0,1,1,0	0.00222222	0.928889	0.001251	1.77809
0,1,2,2,2,0	0.00222222	0.931111	0.001594	1.39499
0,1,2,1,3,3	0.00222222	0.933333	0.003263	0.680326
0,1,2,0,0,3	0.00222222	0.935556	0.006417	0.344846
