model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.684444	0.684444	0.025994	81.2739
0,1,1,1,1,1	0.122222	0.806667	0.007402	18.672
0,1,1,0,1,1	0.0388889	0.845556	0.001853	21.7957
0,1,1,0,1,0	0.0244444	0.87	0.001253	19.9725
0,0,0,1,0,0	0.0233333	0.893333	0.007273	3.26097
0,1,1,1,1,0	0.0211111	0.914444	0.001959	10.9873
0,0,0,0,0,1	0.02	0.934444	0.007327	2.76493
0,1,1,2,1,1	0.01	0.944444	0.004643	2.16543
0,1,1,1,1,2	0.00666667	0.951111	0.00472	1.4152
0,1,0,0,0,0	0.00666667	0.957778	0.007659	0.869566
0,0,0,1,0,1	0.00555556	0.963333	0.00184	3.0306
0,0,1,0,1,0	0.00444444	0.967778	0.001781	2.50215
0,1,0,0,1,0	0.00333333	0.971111	0.001814	1.84036
0,1,1,0,0,0	0.00333333	0.974444	0.001747	1.91107
0,1,1,1,0,0	0.00222222	0.976667	0.001194	1.86308
0,0,0,0,1,0	0.00222222	0.978889	0.00734	0.301202
0,1,1,2,1,2	0.00222222	0.981111	0.001579	1.40827
0,0,1,0,1,1	0.00222222	0.983333	0.001227	1.81291
0,0,1,1,1,1	0.00222222	0.985556	0.001814	1.22554
0,1,0,1,1,0	0.00222222	0.987778	0.00121	1.83841
0,1,0,1,0,1	0.00111111	0.988889	0.001203	0.923532
0,1,1,0,1,2	0.00111111	0.99	0.00164	0.677148
0,1,1,1,0,1	0.00111111	0.991111	0.001836	0.604741
0,0,1,1,1,0	0.00111111	0.992222	0.001221	0.909901
0,0,1,0,0,1	0.00111111	0.993333	0.001794	0.618925
0,0,1,0,0,0	0.00111111	0.994444	0.007386	0.14949
0,1,1,1,2,2	0.00111111	0.995556	0.001612	0.688929
0,1,1,2,1,0	0.00111111	0.996667	0.001584	0.701127
0,0,0,1,2,1	0.00111111	0.997778	0.001532	0.724963
0,0,0,1,0,2	0.00111111	0.998889	0.004678	0.23667
0,1,2,0,2,0	0.00111111	1	0.001629	0.681728
