model	post_prob	cumulative_post_prob	prior_prob	bf
0,1,2,3,4,5	0.138889	0.138889	0.1538	0.887411
0,1,2,3,4,4	0.06	0.198889	0.019039	3.28875
0,1,1,2,3,4	0.0577778	0.256667	0.018889	3.18505
0,1,1,2,3,3	0.0422222	0.298889	0.003218	13.655
0,1,2,3,3,3	0.0377778	0.336667	0.006371	6.12319
0,1,2,3,4,3	0.0366667	0.373333	0.01925	1.9392
0,1,1,2,2,2	0.0333333	0.406667	0.00162	21.2512
0,1,1,1,2,3	0.03	0.436667	0.006341	4.84651
0,1,2,1,3,4	0.0288889	0.465556	0.019017	1.53455
0,0,1,2,3,4	0.0277778	0.493333	0.018963	1.47812
0,1,2,3,3,4	0.0277778	0.521111	0.019072	1.46951
0,0,0,1,1,1	0.0277778	0.548889	0.001254	22.7557
0,1,0,2,3,4	0.0266667	0.575556	0.018729	1.43543
0,1,1,1,2,2	0.0255556	0.601111	0.001608	16.2833
0,1,2,2,3,4	0.0233333	0.624444	0.018892	1.24071
0,1,1,2,3,2	0.0233333	0.647778	0.003248	7.33165
0,0,0,1,2,3	0.0222222	0.67	0.006354	3.55412
0,1,2,1,3,3	0.0211111	0.691111	0.003242	6.63062
0,1,1,2,2,3	0.0177778	0.708889	0.003149	5.72961
0,0,0,1,2,2	0.0144444	0.723333	0.001547	9.45926
0,0,0,0,1,1	0.0122222	0.735556	0.001819	6.78996
0,0,0,1,1,2	0.0122222	0.747778	0.001597	7.73556
0,0,0,1,2,1	0.0111111	0.758889	0.001542	7.27538
0,0,1,2,3,3	0.0111111	0.77	0.003197	3.50329
0,1,2,2,3,3	0.0111111	0.781111	0.003295	3.39877
0,1,0,2,3,2	0.01	0.791111	0.003242	3.10557
0,1,0,2,2,2	0.01	0.801111	0.001564	6.44835
0,1,0,2,3,3	0.01	0.811111	0.00322	3.12686
0,1,0,2,2,3	0.00888889	0.82	0.003224	2.77286
0,1,0,1,2,2	0.00777778	0.827778	0.000792	9.88957
0,1,1,1,1,1	0.00777778	0.835556	0.007493	1.0383
0,0,1,2,3,2	0.00777778	0.843333	0.003215	2.43034
0,0,0,0,1,2	0.00777778	0.851111	0.004801	1.62489
0,1,0,1,2,3	0.00666667	0.857778	0.003224	2.07499
0,1,2,1,1,1	0.00666667	0.864444	0.004729	1.41249
0,0,1,2,2,3	0.00666667	0.871111	0.00327	2.04571
0,1,1,1,1,2	0.00555556	0.876667	0.004787	1.16145
0,0,1,2,2,2	0.00555556	0.882222	0.001586	3.51685
0,1,2,2,2,2	0.00555556	0.887778	0.004721	1.17776
0,0,1,1,2,2	0.00555556	0.893333	0.000775	7.20292
0,1,2,2,2,3	0.00555556	0.898889	0.006369	0.871567
0,1,2,1,1,3	0.00555556	0.904444	0.00651	0.852569
0,1,2,2,3,2	0.00444444	0.908889	0.006291	0.705166
0,1,0,0,2,3	0.00444444	0.913333	0.006223	0.712921
0,1,1,1,2,1	0.00444444	0.917778	0.004662	0.953126
0,1,2,3,2,4	0.00444444	0.922222	0.019007	0.230412
0,1,0,1,1,1	0.00333333	0.925556	0.001902	1.75506
0,1,2,3,1,4	0.00333333	0.928889	0.019082	0.171924
0,1,2,3,2,3	0.00333333	0.932222	0.003189	1.04541
0,1,2,3,4,1	0.00333333	0.935556	0.018836	0.174213
0,1,2,3,4,2	0.00333333	0.938889	0.019027	0.172431
0,1,2,1,3,2	0.00333333	0.942222	0.003232	1.03146
0,1,2,1,3,1	0.00333333	0.945556	0.006511	0.510322
0,0,1,1,1,1	0.00333333	0.948889	0.001833	1.82125
0,1,1,2,1,3	0.00333333	0.952222	0.006385	0.520458
0,0,1,0,2,2	0.00222222	0.954444	0.001593	1.39587
0,1,0,2,1,3	0.00222222	0.956667	0.003183	0.697481
0,1,0,2,3,1	0.00222222	0.958889	0.003234	0.686447
0,1,2,1,2,2	0.00222222	0.961111	0.001548	1.43651
0,1,2,3,3,1	0.00222222	0.963333	0.003145	0.705935
0,0,1,1,1,2	0.00222222	0.965556	0.001572	1.41455
0,1,1,2,3,1	0.00222222	0.967778	0.00648	0.341472
0,1,2,3,2,2	0.00222222	0.97	0.006524	0.339154
0,1,0,1,2,1	0.00222222	0.972222	0.001555	1.43004
