model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.943333	0.943333	0.025943	625.031
0,0,0,0,1,0	0.0133333	0.956667	0.007395	1.81387
0,1,1,1,1,1	0.0122222	0.968889	0.007542	1.62823
0,1,0,0,0,0	0.00666667	0.975556	0.007256	0.918235
0,0,1,0,0,0	0.00555556	0.981111	0.007207	0.769575
0,0,0,1,0,0	0.00333333	0.984444	0.007429	0.446848
0,1,0,0,1,0	0.00222222	0.986667	0.001838	1.20951
0,0,1,0,1,0	0.00222222	0.988889	0.001897	1.17182
0,0,1,1,1,0	0.00111111	0.99	0.001273	0.872687
0,0,0,1,1,1	0.00111111	0.991111	0.001211	0.917424
0,0,0,1,1,0	0.00111111	0.992222	0.001834	0.605402
0,1,0,1,0,0	0.00111111	0.993333	0.001792	0.619617
0,1,1,0,0,0	0.00111111	0.994444	0.001766	0.628756
0,1,1,0,0,1	0.00111111	0.995556	0.001241	0.895219
0,1,1,0,1,1	0.00111111	0.996667	0.001875	0.592139
0,1,1,1,0,1	0.00111111	0.997778	0.001761	0.630544
0,0,0,0,0,1	0.00111111	0.998889	0.007455	0.148096
0,1,1,1,2,1	0.00111111	1	0.004673	0.236925
