model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.663333	0.663333	0.025884	74.15
0,0,0,0,1,0	0.0677778	0.731111	0.00743	9.71271
0,0,0,1,0,0	0.0288889	0.76	0.007433	3.97244
0,1,0,0,0,0	0.0211111	0.781111	0.007362	2.90786
0,0,0,0,0,1	0.0133333	0.794444	0.007266	1.84631
0,0,1,0,0,0	0.0122222	0.806667	0.00732	1.67799
0,0,0,1,1,0	0.0122222	0.818889	0.001902	6.49312
0,0,0,0,1,1	0.01	0.828889	0.001774	5.68382
0,1,1,1,1,1	0.01	0.838889	0.007464	1.3432
0,1,1,1,2,1	0.00888889	0.847778	0.004833	1.84673
0,1,1,0,0,0	0.00777778	0.855556	0.00179	4.37135
0,1,1,0,0,1	0.00777778	0.863333	0.001231	6.35995
0,0,0,1,1,1	0.00666667	0.87	0.00119	5.63313
0,0,1,1,1,1	0.00666667	0.876667	0.00184	3.64079
0,1,1,1,0,1	0.00555556	0.882222	0.001878	2.96917
0,1,1,0,1,1	0.00555556	0.887778	0.001849	3.01583
0,1,1,1,0,0	0.00555556	0.893333	0.001217	4.58488
0,1,0,0,1,0	0.00444444	0.897778	0.001827	2.43904
0,0,0,0,1,2	0.00444444	0.902222	0.00489	0.908478
0,1,0,1,0,0	0.00444444	0.906667	0.001851	2.40736
0,0,1,0,0,1	0.00444444	0.911111	0.0018	2.47569
0,0,0,1,2,0	0.00444444	0.915556	0.00471	0.943367
0,0,1,0,1,0	0.00444444	0.92	0.001771	2.51631
0,0,1,1,2,0	0.00444444	0.924444	0.001543	2.88879
0,1,1,1,2,0	0.00333333	0.927778	0.001568	2.12962
0,0,0,1,0,2	0.00333333	0.931111	0.004787	0.695315
0,1,0,0,0,1	0.00333333	0.934444	0.001842	1.81234
0,1,1,2,0,2	0.00222222	0.936667	0.000798	2.78871
0,0,1,0,2,0	0.00222222	0.938889	0.004733	0.468335
0,1,1,0,2,1	0.00222222	0.941111	0.00155	1.43466
0,1,1,2,3,3	0.00222222	0.943333	0.003213	0.690948
0,1,2,1,0,1	0.00222222	0.945556	0.001578	1.40916
0,0,0,1,2,2	0.00222222	0.947778	0.001599	1.39063
0,1,2,2,2,2	0.00222222	0.95	0.004713	0.470332
0,0,0,1,0,1	0.00222222	0.952222	0.001844	1.20557
0,1,0,1,0,1	0.00222222	0.954444	0.001235	1.80115
0,1,0,2,3,0	0.00222222	0.956667	0.006349	0.348564
0,1,0,2,0,0	0.00222222	0.958889	0.00485	0.456983
0,1,0,1,2,1	0.00111111	0.96	0.001592	0.697598
0,1,0,2,0,2	0.00111111	0.961111	0.001521	0.730214
0,1,0,1,1,1	0.00111111	0.962222	0.00176	0.630903
0,1,0,0,2,2	0.00111111	0.963333	0.001601	0.69367
0,1,0,0,2,0	0.00111111	0.964444	0.004624	0.239447
0,1,0,0,1,1	0.00111111	0.965556	0.001289	0.861841
0,1,1,0,2,0	0.00111111	0.966667	0.001561	0.711474
0,1,0,0,0,2	0.00111111	0.967778	0.004784	0.231402
0,0,1,2,3,3	0.00111111	0.968889	0.003288	0.337193
0,0,1,2,1,0	0.00111111	0.97	0.001613	0.688501
0,1,1,1,0,2	0.00111111	0.971111	0.00154	0.721191
0,1,1,1,1,0	0.00111111	0.972222	0.001842	0.602768
0,0,1,2,0,0	0.00111111	0.973333	0.004799	0.230675
0,1,1,1,1,2	0.00111111	0.974444	0.004779	0.231645
0,0,1,1,1,0	0.00111111	0.975556	0.001195	0.929722
0,0,1,1,0,1	0.00111111	0.976667	0.00125	0.888765
0,0,1,1,0,0	0.00111111	0.977778	0.001832	0.606064
0,1,1,2,0,3	0.00111111	0.978889	0.003301	0.33586
0,1,1,2,1,1	0.00111111	0.98	0.004724	0.234355
0,1,1,2,1,2	0.00111111	0.981111	0.001666	0.666563
0,1,1,2,1,3	0.00111111	0.982222	0.006397	0.172773
0,0,1,0,1,1	0.00111111	0.983333	0.001246	0.891622
0,1,2,0,0,0	0.00111111	0.984444	0.004866	0.227483
0,1,2,0,0,1	0.00111111	0.985556	0.001634	0.679639
0,1,2,0,0,3	0.00111111	0.986667	0.006308	0.175227
0,1,2,0,1,0	0.00111111	0.987778	0.001622	0.684675
0,1,2,0,2,0	0.00111111	0.988889	0.001572	0.706488
0,1,2,0,2,1	0.00111111	0.99	0.000802	1.38585
0,0,1,0,0,2	0.00111111	0.991111	0.004837	0.228854
0,1,2,1,3,1	0.00111111	0.992222	0.006439	0.171639
0,1,2,2,0,1	0.00111111	0.993333	0.000836	1.32945
0,1,2,2,0,3	0.00111111	0.994444	0.003175	0.349233
0,0,0,1,2,1	0.00111111	0.995556	0.001576	0.704692
0,1,2,2,3,0	0.00111111	0.996667	0.003197	0.346822
0,1,2,2,3,2	0.00111111	0.997778	0.006325	0.174753
0,1,2,3,1,0	0.00111111	0.998889	0.003178	0.348902
0,1,2,3,3,1	0.00111111	1	0.003125	0.354839
