model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.884444	0.884444	0.026189	284.6
0,1,0,0,0,0	0.0211111	0.905556	0.007445	2.8752
0,0,0,1,0,0	0.0122222	0.917778	0.007243	1.69596
0,0,0,0,0,1	0.0122222	0.93	0.007299	1.68285
0,1,1,1,1,1	0.00666667	0.936667	0.007406	0.899501
0,0,0,0,1,0	0.00666667	0.943333	0.007501	0.888024
0,0,1,0,0,0	0.00666667	0.95	0.007405	0.899623
0,1,0,1,0,1	0.00333333	0.953333	0.001227	2.72239
0,1,1,1,1,0	0.00333333	0.956667	0.001797	1.8578
0,0,1,1,0,0	0.00333333	0.96	0.001874	1.78133
0,0,1,0,0,1	0.00333333	0.963333	0.001811	1.84342
0,1,0,0,0,1	0.00222222	0.965556	0.001794	1.23923
0,0,0,0,1,1	0.00222222	0.967778	0.00189	1.17617
0,1,1,0,0,1	0.00222222	0.97	0.001207	1.84299
0,0,0,1,1,0	0.00222222	0.972222	0.001881	1.18181
0,1,1,0,0,0	0.00222222	0.974444	0.001898	1.1712
0,0,0,1,0,1	0.00222222	0.976667	0.001825	1.21814
0,0,1,1,1,2	0.00111111	0.977778	0.00163	0.681309
0,0,0,1,0,2	0.00111111	0.978889	0.0048	0.230627
0,0,0,1,1,1	0.00111111	0.98	0.00126	0.881703
0,1,0,0,0,2	0.00111111	0.981111	0.004645	0.23836
0,1,0,0,1,0	0.00111111	0.982222	0.001883	0.589619
0,1,0,0,1,1	0.00111111	0.983333	0.001278	0.869269
0,1,0,1,0,0	0.00111111	0.984444	0.00188	0.590562
0,0,1,1,1,0	0.00111111	0.985556	0.00129	0.861172
0,1,0,1,1,0	0.00111111	0.986667	0.001244	0.893057
0,1,0,1,1,1	0.00111111	0.987778	0.001914	0.580051
0,0,1,1,0,2	0.00111111	0.988889	0.001472	0.754558
0,0,1,0,1,0	0.00111111	0.99	0.00184	0.603424
0,1,1,0,1,2	0.00111111	0.991111	0.001578	0.703797
0,1,1,0,2,0	0.00111111	0.992222	0.001573	0.706038
0,1,1,1,0,1	0.00111111	0.993333	0.001814	0.612089
0,0,0,0,1,2	0.00111111	0.994444	0.004849	0.228285
0,0,1,0,0,2	0.00111111	0.995556	0.004724	0.234355
0,1,1,2,1,0	0.00111111	0.996667	0.001472	0.754558
0,1,1,2,2,2	0.00111111	0.997778	0.001586	0.700241
0,1,2,2,2,1	0.00111111	0.998889	0.001604	0.692371
0,1,2,3,2,2	0.00111111	1	0.006271	0.176267
