model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.241111	0.241111	0.026028	11.889
0,0,0,0,1,1	0.0555556	0.296667	0.001823	32.2086
0,1,1,1,1,1	0.0522222	0.348889	0.007316	7.47629
0,0,0,0,0,1	0.0477778	0.396667	0.007362	6.76523
0,0,1,1,1,1	0.0455556	0.442222	0.001799	26.4836
0,0,0,0,1,2	0.0388889	0.481111	0.004708	8.55394
0,0,1,0,1,1	0.0333333	0.514444	0.001246	27.6403
0,0,0,0,1,0	0.0244444	0.538889	0.007303	3.40599
0,0,1,0,2,1	0.02	0.558889	0.001582	12.8798
0,0,1,0,0,0	0.0144444	0.573333	0.007359	1.97694
0,1,1,0,1,1	0.0144444	0.587778	0.001773	8.25164
0,0,1,0,2,3	0.0144444	0.602222	0.00634	2.29704
0,0,1,0,2,2	0.0133333	0.615556	0.001532	8.80732
0,0,0,1,1,1	0.0122222	0.627778	0.001161	10.6452
0,1,2,2,2,2	0.0122222	0.64	0.004635	2.6572
0,1,2,1,2,2	0.0111111	0.651111	0.001558	7.20055
0,0,0,1,0,0	0.0111111	0.662222	0.007406	1.50591
0,0,1,0,0,2	0.01	0.672222	0.004798	2.09515
0,0,0,1,2,3	0.01	0.682222	0.00643	1.56082
0,0,1,2,1,1	0.00888889	0.691111	0.00159	5.63167
0,1,1,1,1,2	0.00888889	0.7	0.004763	1.87401
0,0,1,0,2,0	0.00777778	0.707778	0.004783	1.63104
0,0,1,0,0,1	0.00777778	0.715556	0.001797	4.35429
0,1,0,0,0,0	0.00777778	0.723333	0.007377	1.05475
0,1,0,0,2,2	0.00777778	0.731111	0.001618	4.83687
0,1,1,0,2,1	0.00666667	0.737778	0.00157	4.26807
0,0,1,2,2,2	0.00666667	0.744444	0.001612	4.15669
0,1,1,0,0,0	0.00666667	0.751111	0.001796	3.73015
0,1,1,1,2,3	0.00666667	0.757778	0.006525	1.02186
0,0,1,1,1,2	0.00666667	0.764444	0.001552	4.31765
0,0,1,2,3,3	0.00666667	0.771111	0.0032	2.0906
0,0,1,1,2,2	0.00555556	0.776667	0.000805	6.93428
0,0,1,1,2,3	0.00555556	0.782222	0.003218	1.73046
0,1,1,1,2,1	0.00555556	0.787778	0.004846	1.14724
0,1,1,0,2,2	0.00555556	0.793333	0.000811	6.88294
0,0,1,0,1,2	0.00555556	0.798889	0.001611	3.46219
0,1,1,1,2,2	0.00555556	0.804444	0.001595	3.49698
0,1,2,3,4,5	0.00444444	0.808889	0.154114	0.0245031
0,0,1,2,1,2	0.00444444	0.813333	0.000778	5.73369
0,1,2,0,3,4	0.00444444	0.817778	0.018975	0.230808
0,1,1,2,3,1	0.00444444	0.822222	0.006436	0.689179
0,0,0,1,2,2	0.00444444	0.826667	0.001611	2.76666
0,0,1,0,1,0	0.00444444	0.831111	0.001784	2.49794
0,1,0,1,1,1	0.00444444	0.835556	0.001846	2.41389
0,1,0,0,1,2	0.00444444	0.84	0.001593	2.79797
0,0,0,1,2,1	0.00333333	0.843333	0.001584	2.10807
0,1,1,2,1,2	0.00333333	0.846667	0.001619	2.06243
0,1,1,2,1,1	0.00333333	0.85	0.004702	0.707945
0,0,0,1,1,2	0.00333333	0.853333	0.001623	2.05733
0,1,0,0,1,1	0.00333333	0.856667	0.001239	2.69599
0,1,2,3,3,3	0.00333333	0.86	0.006595	0.503779
0,1,2,0,2,2	0.00333333	0.863333	0.00154	2.1684
0,1,2,1,1,1	0.00333333	0.866667	0.004777	0.696777
0,1,2,1,2,1	0.00333333	0.87	0.001587	2.10408
0,1,0,2,3,3	0.00333333	0.873333	0.003278	1.01694
0,1,0,1,0,0	0.00333333	0.876667	0.00178	1.87558
0,1,2,2,1,1	0.00333333	0.88	0.001619	2.06243
0,0,1,2,3,1	0.00333333	0.883333	0.0031	1.07552
0,0,0,1,0,1	0.00333333	0.886667	0.001875	1.78038
0,1,2,2,2,3	0.00333333	0.89	0.006405	0.518823
0,1,0,1,2,1	0.00222222	0.892222	0.001622	1.37087
0,1,2,2,3,2	0.00222222	0.894444	0.006579	0.3363
0,1,2,2,3,3	0.00222222	0.896667	0.003205	0.692678
0,1,0,1,1,2	0.00222222	0.898889	0.001617	1.37512
0,0,1,2,0,3	0.00222222	0.901111	0.006363	0.347792
0,1,2,2,1,2	0.00222222	0.903333	0.001578	1.40916
0,1,2,3,1,4	0.00222222	0.905556	0.018917	0.115507
0,1,2,3,2,2	0.00222222	0.907778	0.006387	0.346477
0,1,2,1,3,2	0.00222222	0.91	0.00318	0.698141
0,1,1,0,0,1	0.00222222	0.912222	0.001193	1.86464
0,0,0,1,0,2	0.00222222	0.914444	0.004827	0.459172
0,1,1,0,1,0	0.00222222	0.916667	0.001178	1.88841
0,0,1,1,0,2	0.00222222	0.918889	0.001607	1.38369
0,0,1,1,2,1	0.00222222	0.921111	0.001589	1.39939
0,1,2,1,1,2	0.00222222	0.923333	0.001546	1.43838
0,1,2,3,2,3	0.00222222	0.925556	0.003235	0.686234
0,0,1,1,0,0	0.00222222	0.927778	0.001831	1.21414
0,1,1,0,2,3	0.00222222	0.93	0.003205	0.692678
0,1,1,1,0,0	0.00222222	0.932222	0.001253	1.77524
0,1,2,1,0,0	0.00222222	0.934444	0.001556	1.42912
0,1,1,1,1,0	0.00222222	0.936667	0.00182	1.22149
0,0,1,2,2,3	0.00222222	0.938889	0.003201	0.693546
0,1,2,0,2,3	0.00222222	0.941111	0.003203	0.693112
0,1,0,0,2,0	0.00222222	0.943333	0.004702	0.471438
0,1,0,0,0,2	0.00222222	0.945556	0.004743	0.467343
0,0,0,1,1,0	0.00222222	0.947778	0.001811	1.22757
0,1,2,0,1,3	0.00222222	0.95	0.003152	0.704363
0,1,1,2,3,2	0.00222222	0.952222	0.003236	0.686021
0,1,2,3,4,4	0.00222222	0.954444	0.018995	0.115023
0,0,1,2,3,4	0.00222222	0.956667	0.018864	0.115837
0,0,1,2,2,1	0.00222222	0.958889	0.000809	2.75077
0,1,1,2,2,2	0.00111111	0.96	0.001614	0.688074
0,1,1,2,0,3	0.00111111	0.961111	0.003173	0.349454
0,1,1,2,3,4	0.00111111	0.962222	0.019051	0.0572755
0,1,1,2,0,0	0.00111111	0.963333	0.001594	0.696721
0,1,2,0,2,0	0.00111111	0.964444	0.00156	0.711931
0,0,1,2,0,1	0.00111111	0.965556	0.00155	0.716531
0,0,1,2,0,2	0.00111111	0.966667	0.001531	0.725437
0,1,2,0,3,2	0.00111111	0.967778	0.003208	0.345629
0,0,1,2,1,3	0.00111111	0.968889	0.003261	0.339994
0,1,1,1,0,1	0.00111111	0.97	0.001789	0.620658
0,0,1,1,0,1	0.00111111	0.971111	0.001284	0.865202
0,1,1,0,2,0	0.00111111	0.972222	0.001517	0.732142
0,1,2,1,1,3	0.00111111	0.973333	0.006505	0.169886
0,1,1,0,1,2	0.00111111	0.974444	0.001577	0.704244
0,1,1,0,0,2	0.00111111	0.975556	0.001576	0.704692
0,1,2,1,2,3	0.00111111	0.976667	0.003224	0.343908
0,1,2,1,3,1	0.00111111	0.977778	0.006496	0.170123
0,0,1,1,1,0	0.00111111	0.978889	0.001213	0.915909
0,1,2,1,3,4	0.00111111	0.98	0.018954	0.0575743
0,1,0,2,3,1	0.00111111	0.981111	0.003219	0.344444
0,1,0,2,2,2	0.00111111	0.982222	0.00166	0.668976
0,1,2,2,1,3	0.00111111	0.983333	0.003235	0.342735
0,1,2,2,2,1	0.00111111	0.984444	0.001617	0.686796
0,1,0,2,0,1	0.00111111	0.985556	0.001528	0.726863
0,1,0,2,0,0	0.00111111	0.986667	0.004685	0.236315
0,1,2,2,3,0	0.00111111	0.987778	0.003223	0.344016
0,1,0,1,2,2	0.00111111	0.988889	0.000795	1.39807
0,1,0,1,2,0	0.00111111	0.99	0.001574	0.705588
0,1,2,3,1,1	0.00111111	0.991111	0.006378	0.173291
0,1,2,3,1,3	0.00111111	0.992222	0.003245	0.341676
0,1,0,1,0,2	0.00111111	0.993333	0.001545	0.718853
0,1,0,0,2,3	0.00111111	0.994444	0.006567	0.168272
0,1,0,0,2,1	0.00111111	0.995556	0.001566	0.709199
0,0,1,2,3,2	0.00111111	0.996667	0.003256	0.340518
0,1,2,3,4,2	0.00111111	0.997778	0.01913	0.0570344
0,0,1,2,0,0	0.00111111	0.998889	0.004682	0.236467
0,1,0,2,1,1	0.00111111	1	0.00154	0.721191
