model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.953333	0.953333	0.025884	768.807
0,1,1,1,1,1	0.0155556	0.968889	0.007479	2.09696
0,0,1,0,0,0	0.00444444	0.973333	0.007218	0.614029
0,0,0,1,0,0	0.00333333	0.976667	0.00727	0.456694
0,1,0,1,1,1	0.00333333	0.98	0.001834	1.82026
0,1,0,0,0,0	0.00222222	0.982222	0.007347	0.300913
0,1,1,0,0,0	0.00222222	0.984444	0.001844	1.20557
0,1,0,1,0,1	0.00222222	0.986667	0.001278	1.74047
0,1,0,0,1,1	0.00222222	0.988889	0.001233	1.80408
0,0,0,0,1,0	0.00222222	0.991111	0.00724	0.305393
0,1,0,0,1,0	0.00111111	0.992222	0.001837	0.604411
0,1,0,1,1,0	0.00111111	0.993333	0.00117	0.949612
0,0,1,1,1,0	0.00111111	0.994444	0.001195	0.929722
0,1,0,0,0,1	0.00111111	0.995556	0.001882	0.589933
0,1,1,0,1,1	0.00111111	0.996667	0.001847	0.601133
0,1,1,1,0,0	0.00111111	0.997778	0.001281	0.86723
0,1,1,1,0,1	0.00111111	0.998889	0.001889	0.587743
0,1,0,1,0,0	0.00111111	1	0.001904	0.583104
