generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_PopulationA	ln_likelihood_PopulationA	ln_prior_PopulationA	root_height_PopulationA	mutation_rate_PopulationA	freq_1_PopulationA	pop_size_PopulationA	pop_size_PopulationB	pop_size_root_PopulationA	root_height_index_PopulationC	ln_likelihood_PopulationC	ln_prior_PopulationC	root_height_PopulationC	mutation_rate_PopulationC	freq_1_PopulationC	pop_size_PopulationC	pop_size_PopulationD	pop_size_root_PopulationC	root_height_index_PopulationE	ln_likelihood_PopulationE	ln_prior_PopulationE	root_height_PopulationE	mutation_rate_PopulationE	freq_1_PopulationE	pop_size_PopulationE	pop_size_PopulationF	pop_size_root_PopulationE	root_height_index_PopulationG	ln_likelihood_PopulationG	ln_prior_PopulationG	root_height_PopulationG	mutation_rate_PopulationG	freq_1_PopulationG	pop_size_PopulationG	pop_size_PopulationH	pop_size_root_PopulationG	root_height_index_PopulationI	ln_likelihood_PopulationI	ln_prior_PopulationI	root_height_PopulationI	mutation_rate_PopulationI	freq_1_PopulationI	pop_size_PopulationI	pop_size_PopulationJ	pop_size_root_PopulationI	root_height_index_PopulationK	ln_likelihood_PopulationK	ln_prior_PopulationK	root_height_PopulationK	mutation_rate_PopulationK	freq_1_PopulationK	pop_size_PopulationK	pop_size_PopulationL	pop_size_root_PopulationK
0	-4591.9992182748374	90.3088534331999284	6	12.0810935114754887	0	-754.810273081615264	14.3916006977483839	0.00908638465122834499	1	0.5	0.000151994533036554913	0.000151994533036554913	0.000137048916804385955	1	-732.552106648150811	12.1336906035609182	0.00408428930511811443	1	0.5	0.0012710220525079727	0.0012710220525079727	0.00135707503684863386	2	-786.869744870310456	14.8085763907895771	0.032456551364098106	1	0.5	2.53899149005671343e-05	2.53899149005671343e-05	2.46798374502986915e-05	3	-784.036765189954735	14.4721891898208241	0.0271909531008035776	1	0.5	0.000183346749768548899	0.000183346749768548899	0.000174337018962865994	4	-786.39616233743368	10.5408208652962774	0.0254399930790372153	1	0.5	0.00138096914873274564	0.00138096914873274564	0.00104011311952150929	5	-747.334166147371889	11.5429160884855886	0.00716627221678908452	1	0.5	0.00122531904468762545	0.00122531904468762545	0.000988808032291229677
100	-4401.89486829250836	90.3722411267912378	4	2.9349960890732234	0	-738.269161760548172	13.6637920133762982	0.000783574487918548435	1	0.5	0.000107057277525924959	0.000190359378025402158	0.000119560629628444028	1	-725.583306461720099	11.4415712712558744	7.82577458604844108e-05	1	0.5	0.00202802308176421682	0.00133114783488647546	0.00172896806979555844	2	-729.624031028548416	14.7464572844165467	0.000243070980089492327	1	0.5	2.53863492818472912e-05	2.36601474222206378e-05	2.28116570473809761e-05	2	-732.001149890626266	14.4613422694725458	0.000243070980089492327	1	0.5	0.000183182721152341614	0.000178674264448330859	0.000170437564081567976	3	-742.909086444963691	13.1522205966029517	0.00222355379219755503	1	0.5	0.000926724580156124611	0.000702577375522611073	0.000844691840646162226	2	-733.508132706101833	11.8345952143801334	0.000243070980089492327	1	0.5	0.000797402020712639943	0.00144831650890644699	0.00130868710203653764
200	-4395.05758877295193	79.2216798588929976	2	2.21038160035506293	0	-737.314997689384995	13.6976406495351775	0.000485331358313218213	1	0.5	0.000245391634302304551	0.000253887815913431331	0.000206548861570940136	0	-723.470587096972963	12.3336169050927218	0.000485331358313218213	1	0.5	0.00143538068330151974	0.000852998606833325445	0.00123572770909315772	0	-728.616733406875255	10.9467202590195747	0.000485331358313218213	1	0.5	4.97449094270183484e-05	3.08048811325518964e-05	2.58435409051345355e-05	0	-732.175595607552964	14.0069578654098219	0.000485331358313218213	1	0.5	0.000246666811307812476	0.000374407234196711498	0.000275607934003444281	1	-742.608861397889768	12.9060628622083193	0.0010273148092893277	1	0.5	0.000952237745690199242	0.000613712067478375191	0.000674649853048611171	0	-730.870813574275871	12.6011901837922444	0.000485331358313218213	1	0.5	0.000443106447653918948	0.000786644075359744567	0.000734717094106069257
300	-4391.04564298847254	82.3369393224955104	1	0.570870997685069548	0	-737.836318633987503	13.3728572856577692	0.000267587724408001857	1	0.5	0.00048805243490553389	0.000409583523734146206	0.000375044437664096854	0	-719.265031798585028	13.5567671195104573	0.000267587724408001857	1	0.5	0.000165950426902634196	0.000498462847224654336	0.000275746689299040588	0	-729.190115320888822	14.4138738603089003	0.000267587724408001857	1	0.5	1.51298862124193992e-05	7.74742938318735295e-05	4.01344007184367303e-05	0	-731.99080762453616	13.8798722087641888	0.000267587724408001857	1	0.5	0.000545330320974224316	0.000162595361315644502	0.000311531949754725098	0	-742.389701960470575	13.2416955896184501	0.000267587724408001857	1	0.5	0.000197449043367284766	0.000516034598177594873	0.000286622209304825527	0	-730.373667650004904	13.5057422333225308	0.000267587724408001857	1	0.5	0.000687780613756606117	0.000447683410444582608	0.000610750106580861289
400	-4392.2616016701013	85.1366608689108659	3	5.2571838935207662	0	-738.44692700615974	13.3992587764963851	0.000411256957658529118	1	0.5	0.000649488033896981291	0.000182954953245335433	0.000476806782858120426	0	-718.252758309379374	14.4774106655464454	0.000411256957658529118	1	0.5	0.000193871569492002846	0.000172665507659003879	0.000174908605546813173	1	-727.846225040109516	14.0353485475531592	0.000832438422056668817	1	0.5	4.68244263966545207e-05	0.000152415549342255018	0.000114080856477724184	0	-732.179626920678857	12.1400755913992313	0.000411256957658529118	1	0.5	0.000299477356619752154	0.00053547507563403787	0.000305861056355893142	2	-743.651981975623926	12.5380546938089505	0.00156288637179068774	1	0.5	0.000313199064588561287	0.00159549030562571763	0.00106219639356494133	2	-731.884082418149887	13.7948737039494951	0.00156288637179068774	1	0.5	0.000373523882649063547	0.000438240839828543194	0.000358601296537597162
500	-4388.37832025975149	85.6747603749403766	1	0.316502000609451717	0	-737.265299222661952	13.6886670923267637	0.000301653291665231985	1	0.5	0.000116171637235584568	0.000553612709672158913	0.000283407453508871738	0	-718.785648440596447	14.6519671468117973	0.000301653291665231985	1	0.5	7.75903360696084154e-05	6.35706102961078833e-05	7.28731734154401618e-05	0	-729.72804759319888	13.8547649976737812	0.000301653291665231985	1	0.5	2.17232207290451883e-05	0.000978994649003156947	0.000483040573664060601	0	-732.716279230574742	14.4066941598781071	0.000301653291665231985	1	0.5	0.000410646100067779988	3.7897640779691074e-05	0.00022316962856634332	0	-740.506693649608223	14.4930544581897092	0.000301653291665231985	1	0.5	0.000164104528705212626	0.000195340604058285769	0.000172870768100670405	0	-729.376352123111246	14.2697345978517909	0.000301653291665231985	1	0.5	0.000179357701818070263	0.00030841536223050886	0.000223810575368626536
600	-4389.02377542890099	81.4225068505487144	1	1.20202367852281156	0	-738.249235596125686	13.900282013401057	0.00038403346316725638	1	0.5	0.000695124279514729485	0.000246864323717577389	0.000474448879026166345	0	-718.286508228845378	13.6949119734859135	0.00038403346316725638	1	0.5	0.00102401251668170191	0.000140699697222620827	0.000574971686684050084	0	-729.083298652968892	13.8089105117541848	0.00038403346316725638	1	0.5	5.60114214179584005e-05	0.000980906848217813184	0.000495557561804055519	0	-731.838819016559796	13.1280557989313955	0.00038403346316725638	1	0.5	0.000311621792945763402	0.000220834734670540678	0.00020733124993316856	0	-742.169315562192423	13.1819605007610665	0.00038403346316725638	1	0.5	0.00021858554896630729	0.000895586944262959247	0.000633087953715273373	0	-729.396598372208814	13.7601819739985238	0.00038403346316725638	1	0.5	0.000203519943131666691	0.000360710222649527593	0.000237550651718630777
700	-4390.16140243873997	81.4328502286871583	1	3.14758343855480538	0	-737.147390776391035	14.2031126733837425	0.000358805830868187529	1	0.5	0.000201741716287454553	0.0004546659013260903	0.000319159870295458812	0	-719.088918402160175	13.8041221431103569	0.000358805830868187529	1	0.5	0.000299609365699853318	0.000494409404581741064	0.000350149556691158623	0	-727.842898527815123	14.6841271657574453	0.000358805830868187529	1	0.5	7.05835458662548108e-05	7.63403468985636441e-05	6.95055287173635571e-05	0	-733.763267853175194	13.1982152227103811	0.000358805830868187529	1	0.5	0.00149777366106656129	0.000139336868985678658	0.000828425054302150271	0	-742.365827505559309	14.0143301811871126	0.000358805830868187529	1	0.5	0.000500972750609855006	0.000345681268475984743	0.000414847432289004378	0	-729.953099373638452	13.2930887647787586	0.000358805830868187529	1	0.5	0.000468337566018211561	0.000704352887280699645	0.000504694114237378756
800	-4389.03466182735337	80.788267215131853	1	0.1804580396498838	0	-737.790895965873119	14.0434775412107182	0.00020350488381651121	1	0.5	0.000364540157150118008	0.000131296131056922406	0.00027187229508899484	0	-717.902279019518346	12.77461756864394	0.00020350488381651121	1	0.5	0.000923288366735258454	0.000105829955904966164	0.000616396764469392586	0	-729.096507059025384	13.8426313409648873	0.00020350488381651121	1	0.5	0.000755884254375712946	5.90562986160228918e-05	0.00043681972526595712	0	-733.50714489986558	12.5872726378787174	0.00020350488381651121	1	0.5	0.00134778538024368658	9.08215054229443043e-05	0.000843191296343101938	0	-741.529362090695258	13.3383992137239744	0.00020350488381651121	1	0.5	5.1455077183361144e-05	7.32027074098909547e-05	4.76295394367064117e-05	0	-729.208472792375915	14.1327230962514463	0.00020350488381651121	1	0.5	0.000204969549596348299	0.000407526246708360624	0.0002799626189648333
900	-4389.64140749321359	80.1086683083536713	1	0.378674828483849091	0	-739.930017889979467	13.0653755914608656	0.000462465105423826961	1	0.5	0.00115308148831884437	0.000415896880533644388	0.000845130295263233819	0	-717.570590393312273	11.5885944289735807	0.000462465105423826961	1	0.5	0.000464933603248702946	6.53314112860800918e-05	0.00035670799454211446	0	-727.31888105437622	14.1866983587844828	0.000462465105423826961	1	0.5	0.000246482100563689228	0.000157610665025794067	0.000177933208139508062	0	-732.552530427469037	13.5603561846823855	0.000462465105423826961	1	0.5	0.000172602548128697242	0.000372488553180930779	0.000316783475637605208	0	-740.01718275671351	14.6755642359953526	0.000462465105423826961	1	0.5	0.000143624625201720194	3.44129961369678023e-05	8.57328466384031819e-05	0	-732.25220497136263	12.6951916451608149	0.000462465105423826961	1	0.5	0.0010450663129119536	0.000175348813419311049	0.000723286744068842849
