model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.41	0.41	0.025857	26.1804
0,1,0,0,0,0	0.0733333	0.483333	0.007329	10.7186
0,0,0,0,0,1	0.0388889	0.522222	0.007431	5.40462
0,0,1,1,0,1	0.0355556	0.557778	0.001221	30.1567
0,0,0,1,0,0	0.0355556	0.593333	0.007361	4.97147
0,1,0,0,1,0	0.03	0.623333	0.001844	16.7412
0,0,0,1,0,1	0.0233333	0.646667	0.001921	12.4127
0,0,0,0,1,0	0.0188889	0.665556	0.007414	2.57753
0,0,1,0,0,0	0.0166667	0.682222	0.007438	2.26178
0,0,1,1,1,1	0.0133333	0.695556	0.001875	7.19369
0,1,1,0,1,0	0.0122222	0.707778	0.001314	9.40426
0,1,0,2,0,0	0.0122222	0.72	0.004689	2.62645
0,0,0,1,0,2	0.0122222	0.732222	0.004664	2.6406
0,1,1,1,1,1	0.0111111	0.743333	0.00739	1.50919
0,1,0,0,0,2	0.01	0.753333	0.004752	2.11553
0,0,1,2,0,0	0.00777778	0.761111	0.004705	1.65821
0,1,2,2,2,2	0.00777778	0.768889	0.004818	1.61913
0,1,0,0,2,0	0.00666667	0.775556	0.004835	1.38138
0,1,2,0,0,0	0.00666667	0.782222	0.004788	1.395
0,0,1,0,0,2	0.00555556	0.787778	0.004825	1.15226
0,0,1,1,0,0	0.00555556	0.793333	0.001852	3.01093
0,1,1,1,1,0	0.00555556	0.798889	0.001765	3.15962
0,0,1,0,0,1	0.00555556	0.804444	0.001805	3.08948
0,0,1,2,0,2	0.00555556	0.81	0.001522	3.66497
0,0,1,1,1,2	0.00555556	0.815556	0.001567	3.55956
0,1,1,0,1,2	0.00444444	0.82	0.001561	2.85542
0,1,0,1,1,0	0.00444444	0.824444	0.001262	3.533
0,0,1,2,0,1	0.00444444	0.828889	0.001618	2.75467
0,0,1,1,0,2	0.00444444	0.833333	0.001675	2.66078
0,1,0,1,1,1	0.00333333	0.836667	0.001878	1.77753
0,1,2,2,1,0	0.00333333	0.84	0.000784	4.26258
0,1,2,3,1,0	0.00333333	0.843333	0.003192	1.04443
0,0,1,0,1,0	0.00333333	0.846667	0.001832	1.82225
0,1,0,2,0,2	0.00333333	0.85	0.001586	2.10541
0,1,0,1,0,0	0.00333333	0.853333	0.001785	1.87031
0,1,2,2,0,0	0.00333333	0.856667	0.001576	2.11879
0,1,0,0,2,3	0.00333333	0.86	0.006561	0.506407
0,1,2,0,0,3	0.00333333	0.863333	0.006409	0.518497
0,1,2,0,2,2	0.00333333	0.866667	0.001545	2.16137
0,1,0,2,0,3	0.00333333	0.87	0.006508	0.510559
0,1,0,2,1,0	0.00333333	0.873333	0.001674	1.99455
0,0,0,1,1,1	0.00333333	0.876667	0.00127	2.63011
0,1,1,1,1,2	0.00333333	0.88	0.004707	0.707189
0,1,0,0,1,2	0.00222222	0.882222	0.001559	1.42636
0,1,0,0,0,1	0.00222222	0.884444	0.001838	1.20951
0,0,1,2,2,2	0.00222222	0.886667	0.001555	1.43004
0,1,2,1,0,0	0.00222222	0.888889	0.001565	1.42089
0,0,1,2,1,1	0.00222222	0.891111	0.001603	1.38715
0,1,2,2,0,2	0.00222222	0.893333	0.001585	1.40293
0,1,1,2,2,0	0.00222222	0.895556	0.000799	2.78522
0,0,1,2,0,3	0.00222222	0.897778	0.006529	0.338893
0,1,2,2,0,3	0.00222222	0.9	0.003175	0.699244
0,0,1,1,1,0	0.00222222	0.902222	0.001203	1.84912
0,0,1,0,2,1	0.00222222	0.904444	0.001609	1.38197
0,1,2,2,2,3	0.00222222	0.906667	0.006435	0.343876
0,1,2,2,3,2	0.00222222	0.908889	0.006333	0.34945
0,0,0,1,2,1	0.00222222	0.911111	0.001574	1.41275
0,0,0,1,2,0	0.00222222	0.913333	0.004644	0.477353
0,1,2,3,0,0	0.00222222	0.915556	0.006467	0.342163
0,1,0,2,1,2	0.00222222	0.917778	0.0008	2.78174
0,1,0,2,2,0	0.00222222	0.92	0.001599	1.39063
0,1,1,1,0,1	0.00222222	0.922222	0.001882	1.18118
0,1,1,1,0,0	0.00222222	0.924444	0.001217	1.82782
0,1,2,3,0,2	0.00222222	0.926667	0.00319	0.695946
0,1,1,0,1,1	0.00222222	0.928889	0.001815	1.22486
0,1,2,3,1,2	0.00222222	0.931111	0.003262	0.680535
0,1,1,0,0,2	0.00222222	0.933333	0.001572	1.41455
0,1,1,0,0,0	0.00222222	0.935556	0.001817	1.22351
0,1,1,0,0,1	0.00111111	0.936667	0.00124	0.895942
0,1,0,2,3,4	0.00111111	0.937778	0.018914	0.0576984
0,1,0,2,3,3	0.00111111	0.938889	0.003204	0.346062
0,1,0,2,3,2	0.00111111	0.94	0.003227	0.343588
0,1,0,2,3,0	0.00111111	0.941111	0.006598	0.167476
0,1,1,0,2,0	0.00111111	0.942222	0.001636	0.678806
0,1,0,2,2,3	0.00111111	0.943333	0.003169	0.349897
0,1,0,2,2,2	0.00111111	0.944444	0.001591	0.698037
0,1,0,2,1,1	0.00111111	0.945556	0.001563	0.710562
0,1,0,2,0,1	0.00111111	0.946667	0.001568	0.708293
0,1,0,1,1,2	0.00111111	0.947778	0.001592	0.697598
0,1,1,1,2,2	0.00111111	0.948889	0.001547	0.717923
0,1,1,2,0,1	0.00111111	0.95	0.001613	0.688501
0,1,1,2,0,3	0.00111111	0.951111	0.003212	0.345197
0,1,1,2,1,0	0.00111111	0.952222	0.001646	0.674676
0,1,1,2,1,2	0.00111111	0.953333	0.001606	0.691507
0,1,1,2,1,3	0.00111111	0.954444	0.006408	0.172475
0,1,0,1,0,2	0.00111111	0.955556	0.001569	0.707841
0,1,1,2,3,3	0.00111111	0.956667	0.00321	0.345413
0,1,1,2,3,4	0.00111111	0.957778	0.019052	0.0572724
0,1,0,1,0,1	0.00111111	0.958889	0.001244	0.893057
0,1,0,0,2,2	0.00111111	0.96	0.001521	0.730214
0,1,2,0,1,3	0.00111111	0.961111	0.00322	0.344337
0,1,2,0,2,0	0.00111111	0.962222	0.001515	0.73311
0,0,1,2,3,3	0.00111111	0.963333	0.003277	0.338328
0,1,2,0,2,3	0.00111111	0.964444	0.003284	0.337605
0,1,2,0,3,3	0.00111111	0.965556	0.003088	0.359104
0,1,2,0,3,4	0.00111111	0.966667	0.019224	0.0567501
0,0,1,2,1,3	0.00111111	0.967778	0.003144	0.352688
0,1,2,1,0,3	0.00111111	0.968889	0.003119	0.355523
0,0,1,2,1,2	0.00111111	0.97	0.000778	1.42864
0,0,1,2,1,0	0.00111111	0.971111	0.001576	0.704692
0,0,1,1,2,2	0.00111111	0.972222	0.000759	1.46443
0,0,1,1,2,1	0.00111111	0.973333	0.001603	0.692803
0,1,2,2,1,2	0.00111111	0.974444	0.0016	0.694105
0,1,2,2,1,3	0.00111111	0.975556	0.003258	0.340308
0,1,2,2,2,0	0.00111111	0.976667	0.001561	0.711474
0,0,1,1,2,0	0.00111111	0.977778	0.001633	0.680055
0,0,1,0,1,1	0.00111111	0.978889	0.001219	0.911395
0,1,2,2,3,0	0.00111111	0.98	0.003266	0.339472
0,0,0,1,2,3	0.00111111	0.981111	0.006399	0.172719
0,1,2,2,3,4	0.00111111	0.982222	0.018997	0.0574415
0,0,0,1,1,2	0.00111111	0.983333	0.001568	0.708293
0,0,0,1,1,0	0.00111111	0.984444	0.001891	0.58712
0,1,2,3,0,3	0.00111111	0.985556	0.003233	0.342948
0,1,2,3,0,4	0.00111111	0.986667	0.018988	0.0574692
0,0,0,0,1,2	0.00111111	0.987778	0.00461	0.240178
0,1,2,3,1,1	0.00111111	0.988889	0.0065	0.170018
0,0,0,0,1,1	0.00111111	0.99	0.001888	0.588055
0,1,2,3,2,0	0.00111111	0.991111	0.003312	0.334741
0,1,2,3,2,2	0.00111111	0.992222	0.006367	0.173593
0,1,2,3,3,0	0.00111111	0.993333	0.0033	0.335963
0,1,2,3,3,2	0.00111111	0.994444	0.003354	0.330536
0,1,2,3,3,3	0.00111111	0.995556	0.006502	0.169965
0,1,2,3,4,2	0.00111111	0.996667	0.019014	0.0573891
0,1,2,3,4,3	0.00111111	0.997778	0.019102	0.0571196
0,1,2,3,4,4	0.00111111	0.998889	0.019155	0.0569585
0,1,2,3,4,5	0.00111111	1	0.152735	0.00617051
