model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.902222	0.902222	0.025939	346.502
0,0,0,0,1,0	0.0177778	0.92	0.007301	2.46095
0,1,0,0,0,0	0.0166667	0.936667	0.007301	2.30453
0,1,1,1,1,1	0.0133333	0.95	0.007402	1.81214
0,0,0,0,0,1	0.0111111	0.961111	0.007512	1.4845
0,1,0,1,1,1	0.00444444	0.965556	0.001876	2.37522
0,1,0,0,0,1	0.00444444	0.97	0.001824	2.44306
0,0,0,1,0,0	0.00333333	0.973333	0.007505	0.442289
0,1,1,1,1,0	0.00333333	0.976667	0.001841	1.81332
0,1,0,1,0,0	0.00222222	0.978889	0.001825	1.21814
0,0,1,1,1,1	0.00222222	0.981111	0.001787	1.24409
0,0,1,1,0,0	0.00222222	0.983333	0.001868	1.19005
0,0,1,1,1,0	0.00111111	0.984444	0.001201	0.925072
0,1,0,0,1,0	0.00111111	0.985556	0.00191	0.581268
0,1,0,0,1,1	0.00111111	0.986667	0.001269	0.875442
0,0,1,1,0,1	0.00111111	0.987778	0.001224	0.907668
0,1,0,1,0,1	0.00111111	0.988889	0.00125	0.888765
0,0,1,0,1,0	0.00111111	0.99	0.001875	0.592139
0,1,0,2,0,1	0.00111111	0.991111	0.001576	0.704692
0,1,1,0,0,0	0.00111111	0.992222	0.001828	0.607393
0,1,1,1,0,0	0.00111111	0.993333	0.001202	0.924301
0,0,1,0,0,1	0.00111111	0.994444	0.001875	0.592139
0,0,1,0,0,0	0.00111111	0.995556	0.007223	0.152888
0,1,1,1,2,2	0.00111111	0.996667	0.001512	0.734567
0,1,2,0,0,0	0.00111111	0.997778	0.004682	0.236467
0,1,2,2,0,0	0.00111111	0.998889	0.001535	0.723544
0,1,2,2,1,1	0.00111111	1	0.001571	0.706938
