model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.625556	0.625556	0.025926	62.7675
0,0,0,0,1,0	0.0844444	0.71	0.007427	12.3264
0,1,1,1,1,1	0.0233333	0.733333	0.007448	3.18379
0,0,0,0,0,1	0.0211111	0.754444	0.007236	2.95887
0,0,0,0,1,1	0.02	0.774444	0.001818	11.2052
0,0,1,0,0,0	0.0177778	0.792222	0.007403	2.42679
0,1,0,0,0,0	0.0144444	0.806667	0.007427	1.9587
0,0,0,1,0,0	0.0144444	0.821111	0.007444	1.9542
0,0,0,1,1,0	0.0133333	0.834444	0.001779	7.58262
0,0,0,0,1,2	0.00888889	0.843333	0.004728	1.88795
0,1,0,0,1,1	0.00666667	0.85	0.001279	5.24068
0,1,1,0,1,1	0.00666667	0.856667	0.001801	3.71978
0,1,2,2,2,2	0.00666667	0.863333	0.00485	1.37708
0,1,0,0,1,0	0.00666667	0.87	0.001883	3.5575
0,1,1,1,1,0	0.00555556	0.875556	0.001831	3.04553
0,1,0,0,0,1	0.00555556	0.881111	0.001901	2.93318
0,0,1,0,1,0	0.00444444	0.885556	0.001792	2.48677
0,0,1,0,0,1	0.00444444	0.89	0.00185	2.40866
0,0,1,0,1,2	0.00444444	0.894444	0.001587	2.80857
0,1,1,0,2,1	0.00444444	0.898889	0.001554	2.86831
0,0,0,1,1,1	0.00444444	0.903333	0.001226	3.63688
0,0,1,1,1,1	0.00444444	0.907778	0.001902	2.34269
0,0,1,1,1,0	0.00444444	0.912222	0.001218	3.66079
0,1,0,1,1,1	0.00333333	0.915556	0.00178	1.87558
0,1,0,1,1,0	0.00333333	0.918889	0.00118	2.83096
0,1,0,1,0,0	0.00333333	0.922222	0.001821	1.83327
0,1,1,0,1,0	0.00333333	0.925556	0.001245	2.68299
0,1,0,0,0,2	0.00333333	0.928889	0.004876	0.682562
0,0,1,0,2,0	0.00333333	0.932222	0.004803	0.692987
0,1,1,1,1,2	0.00222222	0.934444	0.004628	0.479011
0,0,0,1,2,0	0.00222222	0.936667	0.004695	0.472144
0,1,1,1,0,1	0.00222222	0.938889	0.001787	1.24409
0,1,0,0,1,2	0.00222222	0.941111	0.001534	1.44964
0,1,1,1,2,1	0.00222222	0.943333	0.004711	0.470533
0,1,0,0,2,1	0.00222222	0.945556	0.00156	1.42545
0,1,0,2,2,1	0.00222222	0.947778	0.000824	2.70065
0,1,2,1,1,1	0.00222222	0.95	0.004777	0.464001
0,1,0,1,0,1	0.00222222	0.952222	0.001235	1.80115
0,0,0,1,2,2	0.00222222	0.954444	0.001555	1.43004
0,0,1,1,0,0	0.00222222	0.956667	0.001853	1.1997
0,1,0,1,2,1	0.00111111	0.957778	0.001611	0.689358
0,1,0,2,0,0	0.00111111	0.958889	0.004774	0.231889
0,1,0,2,1,1	0.00111111	0.96	0.001584	0.701127
0,1,0,2,2,0	0.00111111	0.961111	0.00158	0.702905
0,1,0,0,2,2	0.00111111	0.962222	0.001575	0.70514
0,1,0,2,3,3	0.00111111	0.963333	0.003258	0.340308
0,1,1,0,0,0	0.00111111	0.964444	0.001848	0.600807
0,1,1,0,0,1	0.00111111	0.965556	0.00127	0.874751
0,1,0,0,2,0	0.00111111	0.966667	0.004703	0.235406
0,0,0,1,2,3	0.00111111	0.967778	0.006399	0.172719
0,1,1,0,2,0	0.00111111	0.968889	0.001612	0.688929
0,0,1,1,1,2	0.00111111	0.97	0.001539	0.72166
0,1,1,0,2,2	0.00111111	0.971111	0.000832	1.33584
0,1,1,1,0,0	0.00111111	0.972222	0.001242	0.894497
0,0,1,0,0,2	0.00111111	0.973333	0.00465	0.238102
0,0,1,0,1,1	0.00111111	0.974444	0.001174	0.946372
0,0,0,1,1,2	0.00111111	0.975556	0.001525	0.728296
0,0,1,0,2,2	0.00111111	0.976667	0.001574	0.705588
0,1,1,1,2,0	0.00111111	0.977778	0.001569	0.707841
0,0,1,2,2,0	0.00111111	0.978889	0.001616	0.687221
0,1,1,1,2,2	0.00111111	0.98	0.001563	0.710562
0,1,1,2,0,3	0.00111111	0.981111	0.003261	0.339994
0,1,1,2,1,1	0.00111111	0.982222	0.004726	0.234255
0,1,1,2,1,2	0.00111111	0.983333	0.001568	0.708293
0,1,1,2,2,1	0.00111111	0.984444	0.00163	0.681309
0,1,1,2,2,3	0.00111111	0.985556	0.003329	0.333026
0,1,2,0,0,0	0.00111111	0.986667	0.00485	0.228238
0,1,2,0,1,0	0.00111111	0.987778	0.00163	0.681309
0,1,2,0,1,1	0.00111111	0.988889	0.001585	0.700684
0,1,2,0,3,4	0.00111111	0.99	0.018886	0.0577856
0,0,1,2,1,0	0.00111111	0.991111	0.001494	0.743431
0,1,2,1,2,0	0.00111111	0.992222	0.000741	1.50003
0,1,2,1,2,3	0.00111111	0.993333	0.003138	0.353364
0,1,2,1,3,1	0.00111111	0.994444	0.006374	0.173401
0,1,2,2,0,0	0.00111111	0.995556	0.001633	0.680055
0,0,0,1,0,1	0.00111111	0.996667	0.001807	0.614464
0,1,2,3,0,0	0.00111111	0.997778	0.006479	0.170573
0,1,2,3,1,1	0.00111111	0.998889	0.006288	0.175788
0,1,2,3,3,2	0.00111111	1	0.003126	0.354725
