Run	Prob_1_Event	Prob_2_Events	Prob_3_Events	Prob_4_Events	Prob_5_Events	Prob_6_Events	Mean_Divergence_PopA_PopB	Mean_Divergence_PopC_PopD	Mean_Divergence_PopE_PopF	Mean_Divergence_PopG_PopH	Mean_Divergence_PopI_PopJ	Mean_Divergence_PopK_PopL	Gene_Length	Population_Size	Mutation_Rate	Samples_Simulated_Per_Pop	True_Number_Events	True_Divergence_PopA_PopB	True_Divergence_PopC_PopD	True_Divergence_PopE_PopF	True_Divergence_PopG_PopH	True_Divergence_PopI_PopJ	True_Divergence_PopK_PopL
11	0.822178	0.166833	0.008991	0.000999	0	0.000999	0.000049	0.000032	0.000031	0.000043	0.000081	0.000039	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
12	0.988012	0.010989	0	0	0	0.000999	0.000006	0.000006	0.000006	0.000006	0.000006	0.000006	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
13	0.964036	0.032967	0.001998	0	0	0.000999	0.000011	0.000018	0.000011	0.00001	0.000011	0.000011	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
14	0.898102	0.095904	0.004995	0	0	0.000999	0.000054	0.000056	0.000051	0.000051	0.00005	0.000059	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
15	0.976024	0.021978	0.000999	0	0	0.000999	0.000007	0.000007	0.000007	0.000007	0.000007	0.000007	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
16	0.914086	0.075924	0.008991	0	0	0.000999	0.000027	0.000031	0.000018	0.000018	0.000018	0.000018	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
17	0.952048	0.045954	0.000999	0	0	0.000999	0.000017	0.00002	0.000017	0.000021	0.000018	0.000018	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
18	0.87013	0.120879	0.006993	0.000999	0	0.000999	0.000041	0.00003	0.000055	0.00003	0.000031	0.000033	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
19	0.898102	0.091908	0.008991	0	0	0.000999	0.000022	0.000014	0.000014	0.000014	0.000057	0.000014	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
21	0.919081	0.077922	0.001998	0	0	0.000999	0.000013	0.000013	0.000013	0.000023	0.000013	0.000013	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
22	0.966034	0.031968	0.000999	0	0	0.000999	0.000052	0.000032	0.000027	0.000027	0.000028	0.000028	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
23	0.947053	0.04995	0.001998	0	0	0.000999	0.000018	0.000026	0.000018	0.000018	0.000018	0.000019	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
24	0.731269	0.220779	0.041958	0.004995	0	0.000999	0.000015	0.000023	0.000015	0.000021	0.000015	0.000021	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
25	0.958042	0.03996	0.000999	0	0	0.000999	0.000044	0.000121	0.000068	0.000045	0.000095	0.00006	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
26	0.969031	0.02997	0	0	0	0.000999	0.000018	0.000016	0.000016	0.000016	0.000015	0.000016	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
27	0.872128	0.11988	0.006993	0	0	0.000999	0.000011	0.000011	0.000011	0.000017	0.00001	0.000011	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
28	0.965035	0.032967	0.000999	0	0	0.000999	0.000037	0.000039	0.000049	0.000075	0.000044	0.000038	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
29	0.97003	0.025974	0.002997	0	0	0.000999	0.000008	0.000008	0.000008	0.000017	0.000008	0.000008	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
30	0.955045	0.040959	0.002997	0	0	0.000999	0.000006	0.000007	0.00001	0.000006	0.000007	0.000006	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
