model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.854444	0.854444	0.026118	218.888
0,0,0,0,1,0	0.0644444	0.918889	0.007327	9.33246
0,1,1,1,1,1	0.01	0.928889	0.007287	1.37607
0,0,1,0,1,0	0.00888889	0.937778	0.001824	4.90803
0,0,1,0,0,0	0.00777778	0.945556	0.007579	1.02643
0,1,1,1,0,1	0.00555556	0.951111	0.001784	3.12591
0,1,0,1,0,1	0.00555556	0.956667	0.001219	4.57734
0,1,0,1,0,0	0.00444444	0.961111	0.001813	2.45791
0,0,0,1,0,0	0.00444444	0.965556	0.007317	0.605661
0,1,0,1,1,1	0.00333333	0.968889	0.001906	1.75137
0,0,0,0,1,1	0.00333333	0.972222	0.001756	1.90126
0,0,1,0,1,1	0.00222222	0.974444	0.001224	1.81736
0,0,1,1,0,0	0.00222222	0.976667	0.001848	1.20295
0,1,0,1,0,2	0.00222222	0.978889	0.001545	1.43931
0,0,1,2,0,0	0.00111111	0.98	0.004698	0.235658
0,1,0,0,0,0	0.00111111	0.981111	0.007309	0.151076
0,1,0,0,1,0	0.00111111	0.982222	0.001724	0.644101
0,1,0,0,1,1	0.00111111	0.983333	0.001145	0.97037
0,1,0,0,2,1	0.00111111	0.984444	0.001538	0.72213
0,1,0,0,2,3	0.00111111	0.985556	0.006401	0.172665
0,0,1,1,1,1	0.00111111	0.986667	0.001924	0.577031
0,0,1,0,2,0	0.00111111	0.987778	0.004759	0.232623
0,0,0,1,1,0	0.00111111	0.988889	0.001827	0.607726
0,0,0,1,0,1	0.00111111	0.99	0.001857	0.59789
0,1,1,0,1,0	0.00111111	0.991111	0.00123	0.903235
0,1,1,1,0,0	0.00111111	0.992222	0.001173	0.94718
0,0,0,0,1,2	0.00111111	0.993333	0.004828	0.229283
0,1,1,1,1,0	0.00111111	0.994444	0.001947	0.570201
0,0,0,0,0,1	0.00111111	0.995556	0.007504	0.147122
0,1,1,1,2,1	0.00111111	0.996667	0.00474	0.23356
0,1,1,2,0,1	0.00111111	0.997778	0.001578	0.703797
0,1,1,2,1,1	0.00111111	0.998889	0.004703	0.235406
0,1,2,1,2,2	0.00111111	1	0.001614	0.688074
