generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2613	0	10	0.263158	none	
ConcentrationScaler	407	330	3	0.0789474	1.9989	
TimeSizeRateMixer	2243	1856	6	0.157895	0.287445	
TimeRootSizeMixer	1942	2289	6	0.157895	0.271442	
EventTimeScaler	8666	7209	1	0.0263158	1.1472	
RootPopulationSizeScaler0	1733	1699	1	0.0263158	0.438536	
LeafPopulationSizeScaler0	2243	1178	1	0.0263158	1.57479	
RootPopulationSizeScaler1	1771	1679	1	0.0263158	0.434218	
LeafPopulationSizeScaler1	2222	1208	1	0.0263158	2.06343	
RootPopulationSizeScaler2	1871	1561	1	0.0263158	0.402456	
LeafPopulationSizeScaler2	2855	604	1	0.0263158	1.32481	
RootPopulationSizeScaler3	1710	1732	1	0.0263158	0.454161	
LeafPopulationSizeScaler3	2103	1344	1	0.0263158	1.71044	
RootPopulationSizeScaler4	1711	1735	1	0.0263158	0.452959	
LeafPopulationSizeScaler4	2450	1001	1	0.0263158	1.4413	
RootPopulationSizeScaler5	1806	1640	1	0.0263158	0.43775	
LeafPopulationSizeScaler5	2622	821	1	0.0263158	1.81745	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5232	0	10	0.263158	none	
ConcentrationScaler	792	702	3	0.0789474	2.10507	
TimeSizeRateMixer	4275	3952	6	0.157895	0.297406	
TimeRootSizeMixer	3749	4481	6	0.157895	0.272518	
EventTimeScaler	16355	14990	1	0.0263158	1.19439	
RootPopulationSizeScaler0	3349	3508	1	0.0263158	0.447629	
LeafPopulationSizeScaler0	4174	2711	1	0.0263158	1.70583	
RootPopulationSizeScaler1	3476	3435	1	0.0263158	0.44882	
LeafPopulationSizeScaler1	4267	2640	1	0.0263158	2.27467	
RootPopulationSizeScaler2	3581	3306	1	0.0263158	0.418858	
LeafPopulationSizeScaler2	5424	1486	1	0.0263158	1.64154	
RootPopulationSizeScaler3	3331	3591	1	0.0263158	0.460342	
LeafPopulationSizeScaler3	4022	2907	1	0.0263158	1.85258	
RootPopulationSizeScaler4	3325	3574	1	0.0263158	0.46325	
LeafPopulationSizeScaler4	4621	2286	1	0.0263158	1.64187	
RootPopulationSizeScaler5	3453	3471	1	0.0263158	0.449771	
LeafPopulationSizeScaler5	4941	1983	1	0.0263158	2.12866	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7828	0	10	0.263158	none	
ConcentrationScaler	1121	1105	3	0.0789474	2.12739	
TimeSizeRateMixer	6261	6028	6	0.157895	0.304141	
TimeRootSizeMixer	5720	6815	6	0.157895	0.274317	
EventTimeScaler	24055	23036	1	0.0263158	1.21953	
RootPopulationSizeScaler0	4893	5370	1	0.0263158	0.450884	
LeafPopulationSizeScaler0	6043	4278	1	0.0263158	1.78211	
RootPopulationSizeScaler1	5080	5267	1	0.0263158	0.454088	
LeafPopulationSizeScaler1	6137	4202	1	0.0263158	2.3799	
RootPopulationSizeScaler2	5239	5061	1	0.0263158	0.427272	
LeafPopulationSizeScaler2	7846	2510	1	0.0263158	1.8256	
RootPopulationSizeScaler3	4898	5468	1	0.0263158	0.462744	
LeafPopulationSizeScaler3	5845	4519	1	0.0263158	1.92731	
RootPopulationSizeScaler4	4890	5449	1	0.0263158	0.467163	
LeafPopulationSizeScaler4	6694	3674	1	0.0263158	1.75026	
RootPopulationSizeScaler5	5103	5285	1	0.0263158	0.455335	
LeafPopulationSizeScaler5	7097	3287	1	0.0263158	2.30092	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10452	0	10	0.263158	none	
ConcentrationScaler	1529	1512	3	0.0789474	2.15806	
TimeSizeRateMixer	8082	8051	6	0.157895	0.307455	
TimeRootSizeMixer	7363	8979	6	0.157895	0.274148	
EventTimeScaler	31198	30689	1	0.0263158	1.23361	
RootPopulationSizeScaler0	6486	7145	1	0.0263158	0.454379	
LeafPopulationSizeScaler0	7905	5798	1	0.0263158	1.83418	
RootPopulationSizeScaler1	6701	7057	1	0.0263158	0.457994	
LeafPopulationSizeScaler1	7953	5761	1	0.0263158	2.44578	
RootPopulationSizeScaler2	6899	6785	1	0.0263158	0.433029	
LeafPopulationSizeScaler2	10139	3601	1	0.0263158	1.9498	
RootPopulationSizeScaler3	6431	7339	1	0.0263158	0.464493	
LeafPopulationSizeScaler3	7580	6152	1	0.0263158	1.96924	
RootPopulationSizeScaler4	6481	7258	1	0.0263158	0.469795	
LeafPopulationSizeScaler4	8629	5130	1	0.0263158	1.81777	
RootPopulationSizeScaler5	6677	7090	1	0.0263158	0.458753	
LeafPopulationSizeScaler5	9157	4617	1	0.0263158	2.4163	
generation 50000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	13069	0	10	0.263158	none	
ConcentrationScaler	1883	1900	3	0.0789474	2.18113	
TimeSizeRateMixer	10039	10252	6	0.157895	0.309891	
TimeRootSizeMixer	9325	11295	6	0.157895	0.275238	
EventTimeScaler	38858	38792	1	0.0263158	1.24604	
RootPopulationSizeScaler0	8157	8983	1	0.0263158	0.457265	
LeafPopulationSizeScaler0	9723	7483	1	0.0263158	1.87112	
RootPopulationSizeScaler1	8304	8952	1	0.0263158	0.459744	
LeafPopulationSizeScaler1	9821	7389	1	0.0263158	2.50183	
RootPopulationSizeScaler2	8597	8586	1	0.0263158	0.437429	
LeafPopulationSizeScaler2	12438	4799	1	0.0263158	2.04865	
RootPopulationSizeScaler3	8057	9229	1	0.0263158	0.466436	
LeafPopulationSizeScaler3	9363	7856	1	0.0263158	2.00323	
RootPopulationSizeScaler4	8080	9145	1	0.0263158	0.471337	
LeafPopulationSizeScaler4	10631	6630	1	0.0263158	1.87396	
RootPopulationSizeScaler5	8278	9012	1	0.0263158	0.460315	
LeafPopulationSizeScaler5	11299	5977	1	0.0263158	2.50908	
generation 60000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	15710	0	10	0.263158	none	
ConcentrationScaler	2284	2294	3	0.0789474	2.2066	
TimeSizeRateMixer	11849	12366	6	0.157895	0.311163	
TimeRootSizeMixer	11012	13535	6	0.157895	0.274905	
EventTimeScaler	45838	46792	1	0.0263158	1.25221	
RootPopulationSizeScaler0	9695	10869	1	0.0263158	0.458547	
LeafPopulationSizeScaler0	11512	9127	1	0.0263158	1.89777	
RootPopulationSizeScaler1	9859	10833	1	0.0263158	0.461163	
LeafPopulationSizeScaler1	11609	9050	1	0.0263158	2.54058	
RootPopulationSizeScaler2	10270	10372	1	0.0263158	0.440862	
LeafPopulationSizeScaler2	14670	5992	1	0.0263158	2.12741	
RootPopulationSizeScaler3	9596	11099	1	0.0263158	0.467568	
LeafPopulationSizeScaler3	11045	9606	1	0.0263158	2.02414	
RootPopulationSizeScaler4	9672	10995	1	0.0263158	0.473286	
LeafPopulationSizeScaler4	12520	8159	1	0.0263158	1.91363	
RootPopulationSizeScaler5	9860	10889	1	0.0263158	0.462016	
LeafPopulationSizeScaler5	13297	7422	1	0.0263158	2.57669	
generation 70000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	18432	0	10	0.263158	none	
ConcentrationScaler	2632	2681	3	0.0789474	2.22388	
TimeSizeRateMixer	13824	14499	6	0.157895	0.313125	
TimeRootSizeMixer	12850	15743	6	0.157895	0.275541	
EventTimeScaler	53189	55207	1	0.0263158	1.25818	
RootPopulationSizeScaler0	11326	12702	1	0.0263158	0.459824	
LeafPopulationSizeScaler0	13290	10816	1	0.0263158	1.91988	
RootPopulationSizeScaler1	11407	12723	1	0.0263158	0.461976	
LeafPopulationSizeScaler1	13369	10739	1	0.0263158	2.57015	
RootPopulationSizeScaler2	11890	12204	1	0.0263158	0.443011	
LeafPopulationSizeScaler2	16862	7265	1	0.0263158	2.19412	
RootPopulationSizeScaler3	11162	12996	1	0.0263158	0.468262	
LeafPopulationSizeScaler3	12784	11284	1	0.0263158	2.04673	
RootPopulationSizeScaler4	11265	12882	1	0.0263158	0.474766	
LeafPopulationSizeScaler4	14392	9712	1	0.0263158	1.94617	
RootPopulationSizeScaler5	11469	12718	1	0.0263158	0.463607	
LeafPopulationSizeScaler5	15253	8914	1	0.0263158	2.62737	
generation 80000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	21024	0	10	0.263158	none	
ConcentrationScaler	3002	3093	3	0.0789474	2.23398	
TimeSizeRateMixer	15731	16609	6	0.157895	0.314408	
TimeRootSizeMixer	14596	17926	6	0.157895	0.275516	
EventTimeScaler	60266	63137	1	0.0263158	1.26364	
RootPopulationSizeScaler0	13002	14447	1	0.0263158	0.462318	
LeafPopulationSizeScaler0	15062	12476	1	0.0263158	1.9392	
RootPopulationSizeScaler1	13015	14512	1	0.0263158	0.463696	
LeafPopulationSizeScaler1	15126	12400	1	0.0263158	2.59507	
RootPopulationSizeScaler2	13557	13976	1	0.0263158	0.44546	
LeafPopulationSizeScaler2	19028	8529	1	0.0263158	2.25	
RootPopulationSizeScaler3	12753	14795	1	0.0263158	0.469799	
LeafPopulationSizeScaler3	14472	12980	1	0.0263158	2.06422	
RootPopulationSizeScaler4	12808	14763	1	0.0263158	0.475111	
LeafPopulationSizeScaler4	16276	11243	1	0.0263158	1.97513	
RootPopulationSizeScaler5	13059	14525	1	0.0263158	0.46487	
LeafPopulationSizeScaler5	17260	10325	1	0.0263158	2.6786	
generation 90000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	23678	0	10	0.263158	none	
ConcentrationScaler	3388	3523	3	0.0789474	2.24544	
TimeSizeRateMixer	17521	18710	6	0.157895	0.315365	
TimeRootSizeMixer	16380	20016	6	0.157895	0.275962	
EventTimeScaler	67349	71138	1	0.0263158	1.26777	
RootPopulationSizeScaler0	14522	16295	1	0.0263158	0.46349	
LeafPopulationSizeScaler0	16767	14134	1	0.0263158	1.95462	
RootPopulationSizeScaler1	14576	16303	1	0.0263158	0.464971	
LeafPopulationSizeScaler1	16783	14110	1	0.0263158	2.61337	
RootPopulationSizeScaler2	15184	15756	1	0.0263158	0.447426	
LeafPopulationSizeScaler2	21116	9809	1	0.0263158	2.29652	
RootPopulationSizeScaler3	14269	16651	1	0.0263158	0.470443	
LeafPopulationSizeScaler3	16107	14704	1	0.0263158	2.0772	
RootPopulationSizeScaler4	14291	16640	1	0.0263158	0.475146	
LeafPopulationSizeScaler4	18120	12760	1	0.0263158	1.99781	
RootPopulationSizeScaler5	14593	16352	1	0.0263158	0.466376	
LeafPopulationSizeScaler5	19215	11741	1	0.0263158	2.72107	
generation 100000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	26326	0	10	0.263158	none	
ConcentrationScaler	3766	3953	3	0.0789474	2.25328	
TimeSizeRateMixer	19398	20774	6	0.157895	0.316692	
TimeRootSizeMixer	17973	22101	6	0.157895	0.275921	
EventTimeScaler	74008	79044	1	0.0263158	1.26996	
RootPopulationSizeScaler0	16087	18171	1	0.0263158	0.464537	
LeafPopulationSizeScaler0	18491	15823	1	0.0263158	1.96673	
RootPopulationSizeScaler1	16147	18172	1	0.0263158	0.465877	
LeafPopulationSizeScaler1	18513	15806	1	0.0263158	2.63137	
RootPopulationSizeScaler2	16785	17571	1	0.0263158	0.448895	
LeafPopulationSizeScaler2	23218	11134	1	0.0263158	2.33845	
RootPopulationSizeScaler3	15800	18538	1	0.0263158	0.470936	
LeafPopulationSizeScaler3	17783	16440	1	0.0263158	2.0889	
RootPopulationSizeScaler4	15832	18503	1	0.0263158	0.475504	
LeafPopulationSizeScaler4	19969	14361	1	0.0263158	2.01825	
RootPopulationSizeScaler5	16197	18179	1	0.0263158	0.467593	
LeafPopulationSizeScaler5	21124	13261	1	0.0263158	2.75597	
