model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.305556	0.305556	0.025866	16.5707
0,0,1,0,0,0	0.203333	0.508889	0.007485	33.8437
0,1,1,0,1,1	0.0244444	0.533333	0.001785	14.0124
0,1,1,0,0,0	0.0233333	0.556667	0.001829	13.0383
0,1,1,0,0,1	0.0233333	0.58	0.001192	20.0187
0,0,1,0,0,1	0.0222222	0.602222	0.001818	12.4785
0,0,0,1,0,0	0.0211111	0.623333	0.007411	2.88849
0,1,1,1,1,1	0.0211111	0.644444	0.007339	2.91704
0,1,2,0,0,0	0.0188889	0.663333	0.004659	4.11308
0,0,1,0,0,2	0.0177778	0.681111	0.004676	3.85263
0,1,2,1,1,1	0.0133333	0.694444	0.004702	2.86048
0,0,0,0,1,0	0.0133333	0.707778	0.007321	1.83234
0,0,0,0,0,1	0.0122222	0.72	0.007346	1.67201
0,0,1,0,2,0	0.0111111	0.731111	0.004855	2.30307
0,1,0,0,0,0	0.00888889	0.74	0.007191	1.23823
0,1,2,0,0,3	0.00777778	0.747778	0.006406	1.21582
0,1,2,0,0,1	0.00777778	0.755556	0.001634	4.78944
0,0,0,1,1,0	0.00777778	0.763333	0.001758	4.45106
0,0,1,0,1,1	0.00666667	0.77	0.001222	5.48544
0,1,2,0,1,1	0.00666667	0.776667	0.001622	4.13103
0,0,1,1,0,0	0.00555556	0.782222	0.001815	3.07243
0,1,0,1,1,0	0.00555556	0.787778	0.001197	4.66157
0,1,1,0,0,2	0.00555556	0.793333	0.001609	3.4665
0,0,1,2,2,2	0.00555556	0.798889	0.001552	3.59402
0,1,2,0,3,0	0.00555556	0.804444	0.006456	0.859747
0,1,0,1,0,0	0.00555556	0.81	0.001769	3.15246
0,1,2,0,0,2	0.00555556	0.815556	0.001556	3.58477
0,1,2,1,1,0	0.00555556	0.821111	0.001565	3.56412
0,1,2,0,1,0	0.00555556	0.826667	0.001533	3.63864
0,0,1,0,1,0	0.00444444	0.831111	0.001832	2.43237
0,1,2,0,2,2	0.00444444	0.835556	0.001622	2.74787
0,1,1,0,1,0	0.00444444	0.84	0.001218	3.66079
0,1,2,3,3,4	0.00444444	0.844444	0.019057	0.229795
0,1,2,1,0,0	0.00444444	0.848889	0.001555	2.86646
0,0,0,1,0,1	0.00444444	0.853333	0.001856	2.40086
0,0,1,2,0,0	0.00444444	0.857778	0.004748	0.935781
0,1,1,2,3,4	0.00333333	0.861111	0.019126	0.171521
0,0,1,2,2,0	0.00333333	0.864444	0.00161	2.07397
0,1,1,1,1,0	0.00333333	0.867778	0.001853	1.80156
0,1,2,3,1,1	0.00333333	0.871111	0.006387	0.520294
0,1,1,1,0,0	0.00333333	0.874444	0.001225	2.72684
0,1,2,1,0,1	0.00333333	0.877778	0.001541	2.16699
0,1,2,1,1,3	0.00333333	0.881111	0.006352	0.52318
0,1,2,3,0,0	0.00333333	0.884444	0.006438	0.516146
0,1,2,3,0,2	0.00333333	0.887778	0.003224	1.03403
0,0,0,1,0,2	0.00333333	0.891111	0.004809	0.692119
0,1,2,0,3,1	0.00333333	0.894444	0.003088	1.07971
0,1,1,1,0,1	0.00222222	0.896667	0.001846	1.20426
0,1,2,3,1,4	0.00222222	0.898889	0.01902	0.114869
0,0,0,1,1,1	0.00222222	0.901111	0.001216	1.82933
0,0,0,1,2,0	0.00222222	0.903333	0.004787	0.463027
0,1,2,2,2,2	0.00222222	0.905556	0.004817	0.460129
0,1,2,2,1,0	0.00222222	0.907778	0.000755	2.94767
0,1,2,1,3,1	0.00222222	0.91	0.006335	0.349339
0,1,0,1,1,1	0.00222222	0.912222	0.00186	1.19518
0,0,1,0,2,2	0.00222222	0.914444	0.0016	1.38976
0,1,1,0,2,0	0.00222222	0.916667	0.001568	1.41816
0,1,1,0,2,1	0.00222222	0.918889	0.001573	1.41365
0,0,1,1,1,0	0.00222222	0.921111	0.001284	1.73233
0,1,0,1,0,1	0.00222222	0.923333	0.001235	1.80115
0,0,1,1,1,1	0.00222222	0.925556	0.001857	1.19711
0,1,2,0,1,3	0.00222222	0.927778	0.003218	0.689871
0,1,2,0,1,2	0.00222222	0.93	0.000763	2.91674
0,0,1,2,0,2	0.00222222	0.932222	0.001598	1.3915
0,1,1,1,2,1	0.00222222	0.934444	0.004855	0.456511
0,1,1,1,2,3	0.00222222	0.936667	0.006399	0.345823
0,1,1,2,0,0	0.00222222	0.938889	0.001558	1.42728
0,0,1,2,0,3	0.00222222	0.941111	0.006426	0.34436
0,1,0,0,0,1	0.00222222	0.943333	0.001747	1.27263
0,1,1,2,2,1	0.00111111	0.944444	0.001608	0.690646
0,1,1,2,2,2	0.00111111	0.945556	0.001505	0.737989
0,1,1,2,2,3	0.00111111	0.946667	0.003229	0.343374
0,1,1,2,3,1	0.00111111	0.947778	0.006534	0.169127
0,1,1,2,3,3	0.00111111	0.948889	0.003236	0.342629
0,1,1,2,1,2	0.00111111	0.95	0.001586	0.700241
0,0,1,2,3,3	0.00111111	0.951111	0.003198	0.346713
0,0,1,2,3,2	0.00111111	0.952222	0.003288	0.337193
0,0,1,2,1,2	0.00111111	0.953333	0.00081	1.37216
0,0,1,2,1,0	0.00111111	0.954444	0.001541	0.720722
0,1,1,2,1,0	0.00111111	0.955556	0.00155	0.716531
0,1,1,1,2,0	0.00111111	0.956667	0.001567	0.708745
0,1,0,0,1,0	0.00111111	0.957778	0.001921	0.577933
0,1,0,0,1,1	0.00111111	0.958889	0.001169	0.950425
0,1,2,0,2,0	0.00111111	0.96	0.00162	0.685522
0,1,2,0,2,1	0.00111111	0.961111	0.000776	1.43232
0,0,1,2,0,1	0.00111111	0.962222	0.001547	0.717923
0,0,1,1,2,2	0.00111111	0.963333	0.000806	1.37897
0,1,0,2,2,0	0.00111111	0.964444	0.001619	0.685946
0,1,2,0,3,2	0.00111111	0.965556	0.003212	0.345197
0,1,2,0,3,3	0.00111111	0.966667	0.003208	0.345629
0,1,1,0,2,3	0.00111111	0.967778	0.00329	0.336987
0,0,1,1,0,2	0.00111111	0.968889	0.001591	0.698037
0,1,2,1,0,2	0.00111111	0.97	0.000802	1.38585
0,1,1,0,1,2	0.00111111	0.971111	0.001639	0.677562
0,0,1,0,2,1	0.00111111	0.972222	0.001615	0.687647
0,1,2,1,1,2	0.00111111	0.973333	0.001613	0.688501
0,0,1,0,1,2	0.00111111	0.974444	0.001539	0.72166
0,1,2,1,2,2	0.00111111	0.975556	0.001537	0.722601
0,1,2,1,3,0	0.00111111	0.976667	0.003188	0.347805
0,1,0,1,1,2	0.00111111	0.977778	0.001594	0.696721
0,1,2,1,3,3	0.00111111	0.978889	0.003217	0.344659
