generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2598	0	10	0.263158	none	
ConcentrationScaler	365	403	3	0.0789474	1.84203	
TimeSizeRateMixer	3147	3423	6	0.157895	0.371449	
TimeRootSizeMixer	3290	3088	6	0.157895	0.358932	
EventTimeScaler	12588	12113	1	0.0263158	1.25047	
RootPopulationSizeScaler0	1688	1755	1	0.0263158	0.450597	
LeafPopulationSizeScaler0	2409	1047	1	0.0263158	1.86483	
RootPopulationSizeScaler1	1762	1680	1	0.0263158	0.441461	
LeafPopulationSizeScaler1	2203	1251	1	0.0263158	1.63852	
RootPopulationSizeScaler2	1709	1704	1	0.0263158	0.439538	
LeafPopulationSizeScaler2	2135	1309	1	0.0263158	1.73652	
RootPopulationSizeScaler3	1727	1723	1	0.0263158	0.443671	
LeafPopulationSizeScaler3	2193	1261	1	0.0263158	1.63673	
RootPopulationSizeScaler4	1784	1662	1	0.0263158	0.428856	
LeafPopulationSizeScaler4	2228	1231	1	0.0263158	2.01224	
RootPopulationSizeScaler5	1774	1670	1	0.0263158	0.433413	
LeafPopulationSizeScaler5	2328	1108	1	0.0263158	1.26616	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5183	0	10	0.263158	none	
ConcentrationScaler	752	782	3	0.0789474	1.91195	
TimeSizeRateMixer	6015	6854	6	0.157895	0.375518	
TimeRootSizeMixer	6404	6495	6	0.157895	0.368149	
EventTimeScaler	23967	25012	1	0.0263158	1.27809	
RootPopulationSizeScaler0	3328	3562	1	0.0263158	0.460193	
LeafPopulationSizeScaler0	4538	2362	1	0.0263158	2.11698	
RootPopulationSizeScaler1	3398	3502	1	0.0263158	0.450485	
LeafPopulationSizeScaler1	4158	2734	1	0.0263158	1.78607	
RootPopulationSizeScaler2	3378	3496	1	0.0263158	0.452322	
LeafPopulationSizeScaler2	3998	2876	1	0.0263158	1.86509	
RootPopulationSizeScaler3	3287	3644	1	0.0263158	0.447607	
LeafPopulationSizeScaler3	4036	2852	1	0.0263158	1.75805	
RootPopulationSizeScaler4	3436	3444	1	0.0263158	0.442283	
LeafPopulationSizeScaler4	4197	2709	1	0.0263158	2.21582	
RootPopulationSizeScaler5	3388	3503	1	0.0263158	0.44066	
LeafPopulationSizeScaler5	4363	2502	1	0.0263158	1.40791	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7804	0	10	0.263158	none	
ConcentrationScaler	1120	1158	3	0.0789474	1.94828	
TimeSizeRateMixer	9136	10624	6	0.157895	0.378491	
TimeRootSizeMixer	9670	10008	6	0.157895	0.374918	
EventTimeScaler	36024	38478	1	0.0263158	1.29591	
RootPopulationSizeScaler0	4950	5491	1	0.0263158	0.465106	
LeafPopulationSizeScaler0	6611	3870	1	0.0263158	2.24675	
RootPopulationSizeScaler1	5068	5380	1	0.0263158	0.456565	
LeafPopulationSizeScaler1	6079	4379	1	0.0263158	1.8627	
RootPopulationSizeScaler2	5069	5344	1	0.0263158	0.459657	
LeafPopulationSizeScaler2	5825	4610	1	0.0263158	1.92371	
RootPopulationSizeScaler3	4939	5538	1	0.0263158	0.453726	
LeafPopulationSizeScaler3	5973	4461	1	0.0263158	1.83073	
RootPopulationSizeScaler4	5127	5285	1	0.0263158	0.448773	
LeafPopulationSizeScaler4	6156	4326	1	0.0263158	2.32557	
RootPopulationSizeScaler5	5036	5378	1	0.0263158	0.445336	
LeafPopulationSizeScaler5	6358	4061	1	0.0263158	1.48428	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10421	0	10	0.263158	none	
ConcentrationScaler	1446	1617	3	0.0789474	1.93954	
TimeSizeRateMixer	12042	14109	6	0.157895	0.380001	
TimeRootSizeMixer	12887	13498	6	0.157895	0.378967	
EventTimeScaler	47966	51559	1	0.0263158	1.30893	
RootPopulationSizeScaler0	6518	7328	1	0.0263158	0.466785	
LeafPopulationSizeScaler0	8502	5370	1	0.0263158	2.323	
RootPopulationSizeScaler1	6632	7192	1	0.0263158	0.459332	
LeafPopulationSizeScaler1	7889	5986	1	0.0263158	1.9116	
RootPopulationSizeScaler2	6690	7142	1	0.0263158	0.463934	
LeafPopulationSizeScaler2	7617	6219	1	0.0263158	1.96668	
RootPopulationSizeScaler3	6552	7334	1	0.0263158	0.45749	
LeafPopulationSizeScaler3	7782	6066	1	0.0263158	1.87804	
RootPopulationSizeScaler4	6721	7086	1	0.0263158	0.45249	
LeafPopulationSizeScaler4	8013	5853	1	0.0263158	2.39878	
RootPopulationSizeScaler5	6640	7176	1	0.0263158	0.450042	
LeafPopulationSizeScaler5	8265	5548	1	0.0263158	1.53247	
generation 50000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	13020	0	10	0.263158	none	
ConcentrationScaler	1832	2047	3	0.0789474	1.9563	
TimeSizeRateMixer	14893	17609	6	0.157895	0.381113	
TimeRootSizeMixer	16025	17092	6	0.157895	0.38092	
EventTimeScaler	59676	64938	1	0.0263158	1.31656	
RootPopulationSizeScaler0	8047	9246	1	0.0263158	0.467155	
LeafPopulationSizeScaler0	10436	6878	1	0.0263158	2.38948	
RootPopulationSizeScaler1	8252	9052	1	0.0263158	0.461964	
LeafPopulationSizeScaler1	9715	7595	1	0.0263158	1.9526	
RootPopulationSizeScaler2	8277	8982	1	0.0263158	0.466106	
LeafPopulationSizeScaler2	9384	7892	1	0.0263158	1.99908	
RootPopulationSizeScaler3	8152	9196	1	0.0263158	0.459542	
LeafPopulationSizeScaler3	9559	7723	1	0.0263158	1.91217	
RootPopulationSizeScaler4	8346	8894	1	0.0263158	0.4562	
LeafPopulationSizeScaler4	9884	7481	1	0.0263158	2.45019	
RootPopulationSizeScaler5	8236	8973	1	0.0263158	0.45326	
LeafPopulationSizeScaler5	10132	7125	1	0.0263158	1.56619	
generation 60000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	15621	0	10	0.263158	none	
ConcentrationScaler	2210	2463	3	0.0789474	1.96347	
TimeSizeRateMixer	17737	21065	6	0.157895	0.382044	
TimeRootSizeMixer	19091	20616	6	0.157895	0.382291	
EventTimeScaler	70955	78041	1	0.0263158	1.32146	
RootPopulationSizeScaler0	9635	11098	1	0.0263158	0.468574	
LeafPopulationSizeScaler0	12309	8441	1	0.0263158	2.43516	
RootPopulationSizeScaler1	9758	10971	1	0.0263158	0.463491	
LeafPopulationSizeScaler1	11511	9216	1	0.0263158	1.98344	
RootPopulationSizeScaler2	9881	10837	1	0.0263158	0.467819	
LeafPopulationSizeScaler2	11117	9592	1	0.0263158	2.02453	
RootPopulationSizeScaler3	9735	11052	1	0.0263158	0.461065	
LeafPopulationSizeScaler3	11308	9431	1	0.0263158	1.93437	
RootPopulationSizeScaler4	9934	10742	1	0.0263158	0.458191	
LeafPopulationSizeScaler4	11730	9094	1	0.0263158	2.48823	
