generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2641	0	10	0.263158	none	
ConcentrationScaler	359	421	3	0.0789474	2.78813	
TimeSizeRateMixer	807	849	6	0.157895	0.192194	
TimeRootSizeMixer	752	958	6	0.157895	0.022362	
EventTimeScaler	3956	2470	1	0.0263158	1.96346	
RootPopulationSizeScaler0	1873	1578	1	0.0263158	0.413842	
LeafPopulationSizeScaler0	2269	1168	1	0.0263158	1.88069	
RootPopulationSizeScaler1	1772	1642	1	0.0263158	0.440096	
LeafPopulationSizeScaler1	2107	1349	1	0.0263158	1.70071	
RootPopulationSizeScaler2	1796	1628	1	0.0263158	0.416777	
LeafPopulationSizeScaler2	2247	1188	1	0.0263158	1.8085	
RootPopulationSizeScaler3	1820	1598	1	0.0263158	0.40483	
LeafPopulationSizeScaler3	2228	1208	1	0.0263158	1.97658	
RootPopulationSizeScaler4	1664	1752	1	0.0263158	0.452045	
LeafPopulationSizeScaler4	2265	1151	1	0.0263158	1.75031	
RootPopulationSizeScaler5	1628	1814	1	0.0263158	0.446883	
LeafPopulationSizeScaler5	2356	1056	1	0.0263158	1.39406	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5301	0	10	0.263158	none	
ConcentrationScaler	756	851	3	0.0789474	2.86245	
TimeSizeRateMixer	1604	1725	6	0.157895	0.197409	
TimeRootSizeMixer	1560	1841	6	0.157895	0.0228943	
EventTimeScaler	7505	5369	1	0.0263158	2.11572	
RootPopulationSizeScaler0	3546	3306	1	0.0263158	0.428303	
LeafPopulationSizeScaler0	4254	2575	1	0.0263158	2.08029	
RootPopulationSizeScaler1	3356	3468	1	0.0263158	0.44664	
LeafPopulationSizeScaler1	3951	2921	1	0.0263158	1.82995	
RootPopulationSizeScaler2	3455	3362	1	0.0263158	0.433491	
LeafPopulationSizeScaler2	4173	2670	1	0.0263158	1.97731	
RootPopulationSizeScaler3	3498	3324	1	0.0263158	0.422757	
LeafPopulationSizeScaler3	4229	2625	1	0.0263158	2.17665	
RootPopulationSizeScaler4	3207	3593	1	0.0263158	0.459053	
LeafPopulationSizeScaler4	4247	2571	1	0.0263158	1.93506	
RootPopulationSizeScaler5	3185	3680	1	0.0263158	0.453038	
LeafPopulationSizeScaler5	4374	2439	1	0.0263158	1.55604	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7893	0	10	0.263158	none	
ConcentrationScaler	1110	1282	3	0.0789474	2.89488	
TimeSizeRateMixer	2402	2673	6	0.157895	0.198676	
TimeRootSizeMixer	2296	2761	6	0.157895	0.0229685	
EventTimeScaler	10831	8496	1	0.0263158	2.19048	
RootPopulationSizeScaler0	5218	5097	1	0.0263158	0.435051	
LeafPopulationSizeScaler0	6222	4105	1	0.0263158	2.18453	
RootPopulationSizeScaler1	4919	5388	1	0.0263158	0.44956	
LeafPopulationSizeScaler1	5755	4577	1	0.0263158	1.89168	
RootPopulationSizeScaler2	5083	5223	1	0.0263158	0.438885	
LeafPopulationSizeScaler2	6006	4287	1	0.0263158	2.05774	
RootPopulationSizeScaler3	5194	5121	1	0.0263158	0.431141	
LeafPopulationSizeScaler3	6187	4131	1	0.0263158	2.29128	
RootPopulationSizeScaler4	4785	5483	1	0.0263158	0.462928	
LeafPopulationSizeScaler4	6171	4108	1	0.0263158	2.0362	
RootPopulationSizeScaler5	4798	5574	1	0.0263158	0.457049	
LeafPopulationSizeScaler5	6419	3880	1	0.0263158	1.65176	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10558	0	10	0.263158	none	
ConcentrationScaler	1447	1715	3	0.0789474	2.90148	
TimeSizeRateMixer	3202	3627	6	0.157895	0.199516	
TimeRootSizeMixer	3002	3734	6	0.157895	0.0228372	
EventTimeScaler	14279	11587	1	0.0263158	2.24829	
RootPopulationSizeScaler0	6831	6938	1	0.0263158	0.438652	
LeafPopulationSizeScaler0	8139	5667	1	0.0263158	2.25355	
RootPopulationSizeScaler1	6534	7224	1	0.0263158	0.452081	
LeafPopulationSizeScaler1	7540	6243	1	0.0263158	1.93571	
RootPopulationSizeScaler2	6725	7037	1	0.0263158	0.443374	
LeafPopulationSizeScaler2	7830	5931	1	0.0263158	2.11315	
RootPopulationSizeScaler3	6866	6918	1	0.0263158	0.43645	
LeafPopulationSizeScaler3	8037	5740	1	0.0263158	2.35591	
RootPopulationSizeScaler4	6395	7332	1	0.0263158	0.46599	
LeafPopulationSizeScaler4	8016	5726	1	0.0263158	2.09741	
RootPopulationSizeScaler5	6369	7440	1	0.0263158	0.459279	
LeafPopulationSizeScaler5	8357	5389	1	0.0263158	1.71175	
generation 50000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	13196	0	10	0.263158	none	
ConcentrationScaler	1784	2156	3	0.0789474	2.90551	
TimeSizeRateMixer	3989	4553	6	0.157895	0.200679	
TimeRootSizeMixer	3727	4730	6	0.157895	0.0227956	
EventTimeScaler	17565	14840	1	0.0263158	2.28119	
RootPopulationSizeScaler0	8454	8770	1	0.0263158	0.441581	
LeafPopulationSizeScaler0	9940	7305	1	0.0263158	2.30051	
RootPopulationSizeScaler1	8116	9101	1	0.0263158	0.453971	
LeafPopulationSizeScaler1	9304	7914	1	0.0263158	1.96785	
RootPopulationSizeScaler2	8318	8915	1	0.0263158	0.445064	
LeafPopulationSizeScaler2	9668	7589	1	0.0263158	2.15882	
RootPopulationSizeScaler3	8505	8737	1	0.0263158	0.440067	
LeafPopulationSizeScaler3	9850	7370	1	0.0263158	2.40688	
RootPopulationSizeScaler4	7986	9212	1	0.0263158	0.46765	
LeafPopulationSizeScaler4	9862	7365	1	0.0263158	2.13952	
RootPopulationSizeScaler5	7908	9385	1	0.0263158	0.460047	
LeafPopulationSizeScaler5	10259	6984	1	0.0263158	1.75458	
generation 60000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	15850	0	10	0.263158	none	
ConcentrationScaler	2134	2598	3	0.0789474	2.91119	
TimeSizeRateMixer	4752	5506	6	0.157895	0.200755	
TimeRootSizeMixer	4521	5690	6	0.157895	0.0228609	
EventTimeScaler	20979	18030	1	0.0263158	2.31205	
RootPopulationSizeScaler0	10026	10691	1	0.0263158	0.442961	
LeafPopulationSizeScaler0	11789	8917	1	0.0263158	2.34212	
RootPopulationSizeScaler1	9683	11017	1	0.0263158	0.455286	
LeafPopulationSizeScaler1	11065	9636	1	0.0263158	1.99205	
RootPopulationSizeScaler2	9984	10737	1	0.0263158	0.447801	
LeafPopulationSizeScaler2	11462	9286	1	0.0263158	2.18327	
RootPopulationSizeScaler3	10155	10581	1	0.0263158	0.443292	
LeafPopulationSizeScaler3	11698	9004	1	0.0263158	2.44488	
RootPopulationSizeScaler4	9573	11123	1	0.0263158	0.46912	
LeafPopulationSizeScaler4	11737	8964	1	0.0263158	2.1774	
RootPopulationSizeScaler5	9495	11267	1	0.0263158	0.461421	
LeafPopulationSizeScaler5	12107	8613	1	0.0263158	1.78691	
generation 70000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	18514	0	10	0.263158	none	
ConcentrationScaler	2500	3033	3	0.0789474	2.91712	
TimeSizeRateMixer	5497	6408	6	0.157895	0.200999	
TimeRootSizeMixer	5295	6573	6	0.157895	0.0229636	
EventTimeScaler	24164	21226	1	0.0263158	2.3332	
RootPopulationSizeScaler0	11596	12509	1	0.0263158	0.444159	
LeafPopulationSizeScaler0	13563	10560	1	0.0263158	2.371	
RootPopulationSizeScaler1	11242	12858	1	0.0263158	0.456494	
LeafPopulationSizeScaler1	12763	11351	1	0.0263158	2.00952	
RootPopulationSizeScaler2	11590	12543	1	0.0263158	0.449888	
LeafPopulationSizeScaler2	13231	10910	1	0.0263158	2.20985	
RootPopulationSizeScaler3	11796	12351	1	0.0263158	0.445993	
LeafPopulationSizeScaler3	13506	10604	1	0.0263158	2.47987	
RootPopulationSizeScaler4	11061	13027	1	0.0263158	0.469083	
LeafPopulationSizeScaler4	13480	10594	1	0.0263158	2.20496	
RootPopulationSizeScaler5	11050	13098	1	0.0263158	0.462702	
LeafPopulationSizeScaler5	13924	10203	1	0.0263158	1.8138	
generation 80000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	21148	0	10	0.263158	none	
ConcentrationScaler	2849	3443	3	0.0789474	2.92135	
TimeSizeRateMixer	6347	7373	6	0.157895	0.201872	
TimeRootSizeMixer	6133	7476	6	0.157895	0.0230538	
EventTimeScaler	27559	24601	1	0.0263158	2.35313	
RootPopulationSizeScaler0	13187	14398	1	0.0263158	0.445608	
LeafPopulationSizeScaler0	15310	12318	1	0.0263158	2.39185	
RootPopulationSizeScaler1	12826	14764	1	0.0263158	0.457114	
LeafPopulationSizeScaler1	14521	13085	1	0.0263158	2.02694	
RootPopulationSizeScaler2	13243	14376	1	0.0263158	0.451726	
LeafPopulationSizeScaler2	14928	12677	1	0.0263158	2.22718	
RootPopulationSizeScaler3	13444	14184	1	0.0263158	0.447814	
LeafPopulationSizeScaler3	15292	12280	1	0.0263158	2.50393	
RootPopulationSizeScaler4	12642	14940	1	0.0263158	0.469821	
LeafPopulationSizeScaler4	15293	12266	1	0.0263158	2.23093	
RootPopulationSizeScaler5	12643	14989	1	0.0263158	0.463852	
LeafPopulationSizeScaler5	15815	11784	1	0.0263158	1.83808	
generation 90000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	23855	0	10	0.263158	none	
ConcentrationScaler	3226	3870	3	0.0789474	2.9266	
TimeSizeRateMixer	7098	8309	6	0.157895	0.202337	
TimeRootSizeMixer	6896	8323	6	0.157895	0.0231228	
EventTimeScaler	30760	27836	1	0.0263158	2.36776	
RootPopulationSizeScaler0	14770	16219	1	0.0263158	0.447057	
LeafPopulationSizeScaler0	17096	13910	1	0.0263158	2.41594	
RootPopulationSizeScaler1	14391	16541	1	0.0263158	0.458608	
LeafPopulationSizeScaler1	16204	14775	1	0.0263158	2.03999	
RootPopulationSizeScaler2	14769	16216	1	0.0263158	0.452608	
LeafPopulationSizeScaler2	16658	14334	1	0.0263158	2.2464	
RootPopulationSizeScaler3	15090	15920	1	0.0263158	0.449952	
LeafPopulationSizeScaler3	17054	13896	1	0.0263158	2.52456	
RootPopulationSizeScaler4	14138	16829	1	0.0263158	0.46996	
LeafPopulationSizeScaler4	17008	13910	1	0.0263158	2.25007	
RootPopulationSizeScaler5	14156	16840	1	0.0263158	0.464531	
LeafPopulationSizeScaler5	17580	13395	1	0.0263158	1.85571	
generation 100000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	26580	0	10	0.263158	none	
ConcentrationScaler	3583	4310	3	0.0789474	2.92936	
TimeSizeRateMixer	7841	9197	6	0.157895	0.202635	
TimeRootSizeMixer	7641	9302	6	0.157895	0.0231113	
EventTimeScaler	33964	31136	1	0.0263158	2.38152	
RootPopulationSizeScaler0	16324	18059	1	0.0263158	0.447979	
LeafPopulationSizeScaler0	18799	15628	1	0.0263158	2.43315	
RootPopulationSizeScaler1	15943	18417	1	0.0263158	0.45911	
LeafPopulationSizeScaler1	17882	16485	1	0.0263158	2.05327	
RootPopulationSizeScaler2	16352	18066	1	0.0263158	0.453338	
LeafPopulationSizeScaler2	18430	15968	1	0.0263158	2.26442	
RootPopulationSizeScaler3	16623	17821	1	0.0263158	0.450572	
LeafPopulationSizeScaler3	18848	15560	1	0.0263158	2.54455	
RootPopulationSizeScaler4	15696	18688	1	0.0263158	0.470668	
LeafPopulationSizeScaler4	18751	15579	1	0.0263158	2.26719	
RootPopulationSizeScaler5	15690	18711	1	0.0263158	0.465208	
LeafPopulationSizeScaler5	19343	15070	1	0.0263158	1.87088	
