model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.306667	0.306667	0.026042	16.5421
0,0,0,0,1,0	0.0977778	0.404444	0.0074	14.5368
0,1,0,0,0,0	0.0544444	0.458889	0.007429	7.69304
0,0,1,1,1,1	0.0377778	0.496667	0.001784	21.968
0,0,1,0,1,0	0.0366667	0.533333	0.001759	21.6005
0,0,1,0,2,0	0.0222222	0.555556	0.004734	4.77813
0,0,1,0,1,1	0.0188889	0.574444	0.001271	15.1283
0,1,0,0,0,1	0.0177778	0.592222	0.00185	9.76544
0,0,1,0,0,0	0.0166667	0.608889	0.007484	2.24777
0,1,0,0,2,0	0.0166667	0.625556	0.004752	3.54979
0,0,1,1,1,0	0.0155556	0.641111	0.001244	12.6863
0,1,0,1,0,0	0.0155556	0.656667	0.001886	8.36244
0,0,0,1,1,0	0.0122222	0.668889	0.001816	6.8012
0,1,0,1,2,0	0.0111111	0.68	0.00163	6.88199
0,0,0,0,1,1	0.0111111	0.691111	0.001812	6.18962
0,1,2,2,2,2	0.01	0.701111	0.004636	2.16872
0,1,1,1,2,1	0.00888889	0.71	0.00478	1.86731
0,0,0,1,2,0	0.00777778	0.717778	0.004704	1.65856
0,1,0,2,0,0	0.00777778	0.725556	0.004669	1.67105
0,1,1,1,0,1	0.00777778	0.733333	0.001867	4.19074
0,0,1,1,2,0	0.00777778	0.741111	0.001582	4.94712
0,1,1,1,1,1	0.00777778	0.748889	0.007391	1.05274
0,0,1,2,2,2	0.00666667	0.755556	0.001605	4.17485
0,0,1,2,1,1	0.00666667	0.762222	0.00157	4.26807
0,0,0,0,0,1	0.00666667	0.768889	0.007258	0.91798
0,0,1,1,2,1	0.00555556	0.774444	0.001547	3.60566
0,1,0,0,2,2	0.00555556	0.78	0.001615	3.4536
0,1,2,0,3,0	0.00555556	0.785556	0.006434	0.862706
0,0,1,0,2,1	0.00555556	0.791111	0.001604	3.47733
0,1,0,0,0,2	0.00555556	0.796667	0.004753	1.1698
0,1,2,0,0,0	0.00555556	0.802222	0.004674	1.18966
0,1,0,1,0,1	0.00444444	0.806667	0.001162	3.83743
0,0,1,0,0,1	0.00444444	0.811111	0.001777	2.5078
0,1,0,1,2,1	0.00444444	0.815556	0.001652	2.69789
