model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.948889	0.948889	0.026054	694.002
0,0,1,0,0,0	0.0188889	0.967778	0.007276	2.62678
0,0,0,0,0,1	0.0122222	0.98	0.007287	1.68564
0,0,1,0,0,1	0.00444444	0.984444	0.001809	2.46336
0,0,0,0,1,0	0.00333333	0.987778	0.007457	0.445158
0,1,1,0,0,1	0.00222222	0.99	0.001276	1.74321
0,1,1,1,1,1	0.00222222	0.992222	0.007241	0.305351
0,0,1,0,1,0	0.00111111	0.993333	0.001834	0.605402
0,0,1,0,2,0	0.00111111	0.994444	0.004799	0.230675
0,0,1,1,0,1	0.00111111	0.995556	0.001257	0.88381
0,1,0,0,0,0	0.00111111	0.996667	0.007494	0.147319
0,1,0,0,1,0	0.00111111	0.997778	0.001784	0.622401
0,1,0,1,1,1	0.00111111	0.998889	0.001881	0.590247
0,1,2,0,0,3	0.00111111	1	0.006591	0.167655
