model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.89	0.89	0.025951	303.685
0,0,0,0,0,1	0.0766667	0.966667	0.007322	11.2571
0,1,0,0,0,1	0.00888889	0.975556	0.00188	4.76157
0,1,0,0,0,0	0.00777778	0.983333	0.007361	1.05706
0,1,1,1,1,1	0.00222222	0.985556	0.007446	0.296883
0,1,1,1,1,0	0.00222222	0.987778	0.001833	1.21281
0,0,1,1,1,0	0.00111111	0.988889	0.001232	0.901767
0,0,1,0,1,0	0.00111111	0.99	0.001868	0.594363
0,1,0,0,1,1	0.00111111	0.991111	0.001241	0.895219
0,1,0,1,0,2	0.00111111	0.992222	0.001617	0.686796
0,1,0,1,1,0	0.00111111	0.993333	0.001209	0.918943
0,1,0,1,1,1	0.00111111	0.994444	0.001803	0.61583
0,1,1,0,0,1	0.00111111	0.995556	0.001239	0.896666
0,1,1,0,1,2	0.00111111	0.996667	0.001604	0.692371
0,0,1,0,0,1	0.00111111	0.997778	0.001814	0.612089
0,0,0,0,1,0	0.00111111	0.998889	0.00726	0.152104
0,1,1,1,1,2	0.00111111	1	0.004855	0.228001
