model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.965556	0.965556	0.026073	1047.11
0,1,1,1,1,1	0.0133333	0.978889	0.007379	1.81783
0,0,0,0,0,1	0.00666667	0.985556	0.007428	0.896817
0,0,0,0,1,0	0.00333333	0.988889	0.007316	0.453802
0,0,1,0,0,0	0.00222222	0.991111	0.007289	0.303325
0,1,0,0,0,0	0.00111111	0.992222	0.007284	0.151599
0,1,0,0,0,1	0.00111111	0.993333	0.001842	0.602768
0,1,0,0,1,0	0.00111111	0.994444	0.001926	0.57643
0,1,0,1,1,0	0.00111111	0.995556	0.001189	0.934419
0,1,1,1,0,0	0.00111111	0.996667	0.001209	0.918943
0,1,1,1,1,0	0.00111111	0.997778	0.001854	0.598859
0,0,1,0,1,0	0.00111111	0.998889	0.001845	0.601786
0,1,1,1,1,2	0.00111111	1	0.004842	0.228616
