model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.967778	0.967778	0.025932	1128.17
0,1,0,0,0,0	0.00666667	0.974444	0.007238	0.920535
0,0,0,0,1,0	0.00333333	0.977778	0.007388	0.449347
0,1,1,1,1,1	0.00333333	0.981111	0.007255	0.457645
0,0,0,1,0,0	0.00222222	0.983333	0.007402	0.298661
0,0,1,0,0,0	0.00222222	0.985556	0.007312	0.302364
0,0,1,0,1,0	0.00222222	0.987778	0.00176	1.26321
0,1,1,1,0,1	0.00222222	0.99	0.001809	1.22893
0,0,0,0,0,1	0.00222222	0.992222	0.007285	0.303493
0,1,0,0,1,0	0.00111111	0.993333	0.001806	0.614805
0,1,0,0,1,1	0.00111111	0.994444	0.00127	0.874751
0,1,0,1,0,0	0.00111111	0.995556	0.001857	0.59789
0,1,0,1,2,0	0.00111111	0.996667	0.001654	0.671407
0,1,1,0,0,0	0.00111111	0.997778	0.001822	0.609396
0,0,1,1,1,1	0.00111111	0.998889	0.001794	0.618925
0,1,0,0,0,1	0.00111111	1	0.001804	0.615488
