model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.795556	0.795556	0.026189	144.694
0,0,0,0,1,0	0.0433333	0.838889	0.007341	6.125
0,1,0,0,0,0	0.0166667	0.855556	0.007499	2.24324
0,1,1,1,1,1	0.0155556	0.871111	0.007623	2.05705
0,0,1,0,0,0	0.0133333	0.884444	0.007307	1.83588
0,0,0,1,0,0	0.0122222	0.896667	0.007454	1.6476
0,0,0,0,0,1	0.0111111	0.907778	0.007427	1.50162
0,0,1,0,1,0	0.00555556	0.913333	0.001866	2.9883
0,1,0,0,0,1	0.00444444	0.917778	0.001759	2.5335
0,1,1,0,1,0	0.00444444	0.922222	0.001191	3.74389
0,0,0,1,1,0	0.00444444	0.926667	0.00185	2.40866
0,0,1,1,0,0	0.00444444	0.931111	0.001828	2.43771
0,1,1,1,1,0	0.00333333	0.934444	0.00186	1.79476
0,0,1,0,1,1	0.00333333	0.937778	0.001256	2.65946
0,1,0,0,1,0	0.00333333	0.941111	0.001849	1.80546
0,0,0,0,1,1	0.00333333	0.944444	0.001835	1.81926
0,1,0,1,1,1	0.00333333	0.947778	0.001859	1.79573
0,0,1,1,1,0	0.00333333	0.951111	0.001181	2.82856
0,1,1,0,1,1	0.00333333	0.954444	0.001808	1.84648
0,1,1,1,0,1	0.00333333	0.957778	0.001911	1.74678
0,1,1,1,0,0	0.00222222	0.96	0.00123	1.80848
0,0,1,1,1,1	0.00222222	0.962222	0.001854	1.19905
0,0,1,1,0,1	0.00222222	0.964444	0.001247	1.7838
0,0,0,0,1,2	0.00222222	0.966667	0.004594	0.482573
0,1,0,2,2,2	0.00222222	0.968889	0.001604	1.38628
0,0,1,0,2,0	0.00222222	0.971111	0.004902	0.452112
0,1,0,0,1,1	0.00222222	0.973333	0.001252	1.77666
0,1,0,1,0,0	0.00222222	0.975556	0.001856	1.19776
0,1,0,1,1,0	0.00222222	0.977778	0.001248	1.78237
0,0,0,1,2,1	0.00111111	0.978889	0.001576	0.704692
0,1,0,1,2,3	0.00111111	0.98	0.003315	0.334437
0,1,0,2,0,0	0.00111111	0.981111	0.004684	0.236366
0,1,0,2,0,3	0.00111111	0.982222	0.006475	0.170679
0,0,0,1,2,0	0.00111111	0.983333	0.004745	0.233313
0,1,1,0,0,0	0.00111111	0.984444	0.001873	0.592773
0,0,1,2,2,2	0.00111111	0.985556	0.00151	0.735541
0,0,1,2,0,2	0.00111111	0.986667	0.001586	0.700241
0,0,1,2,0,0	0.00111111	0.987778	0.004747	0.233214
0,0,1,1,2,0	0.00111111	0.988889	0.001534	0.724016
0,0,0,1,0,1	0.00111111	0.99	0.001826	0.608059
0,0,1,0,0,1	0.00111111	0.991111	0.001871	0.593408
0,1,1,1,2,2	0.00111111	0.992222	0.001598	0.694975
0,1,2,0,0,0	0.00111111	0.993333	0.004681	0.236518
0,1,2,0,2,1	0.00111111	0.994444	0.00074	1.50206
0,1,2,1,1,0	0.00111111	0.995556	0.001543	0.719787
0,1,2,1,2,0	0.00111111	0.996667	0.000838	1.32627
0,1,2,1,3,3	0.00111111	0.997778	0.003196	0.346931
0,1,2,2,0,0	0.00111111	0.998889	0.001578	0.703797
0,1,2,2,1,2	0.00111111	1	0.001626	0.682988
