model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.925556	0.925556	0.025951	466.656
0,0,0,0,1,0	0.0288889	0.954444	0.007415	3.98216
0,0,0,0,0,1	0.0177778	0.972222	0.007354	2.44308
0,0,0,0,1,1	0.00555556	0.977778	0.001787	3.12065
0,1,0,0,0,0	0.00333333	0.981111	0.007232	0.459111
0,1,1,0,1,1	0.00222222	0.983333	0.001844	1.20557
0,0,0,1,1,0	0.00222222	0.985556	0.001764	1.26034
0,1,0,1,1,1	0.00222222	0.987778	0.001822	1.22015
0,1,0,0,1,1	0.00222222	0.99	0.00127	1.75145
0,0,0,1,0,1	0.00222222	0.992222	0.001814	1.22554
0,0,1,1,1,1	0.00111111	0.993333	0.001849	0.600482
0,0,1,1,1,0	0.00111111	0.994444	0.001213	0.915909
0,0,1,0,0,0	0.00111111	0.995556	0.007332	0.150599
0,1,0,1,0,0	0.00111111	0.996667	0.001828	0.607393
0,0,0,1,1,1	0.00111111	0.997778	0.001219	0.911395
0,0,0,1,0,0	0.00111111	0.998889	0.007338	0.150475
0,1,1,1,0,0	0.00111111	1	0.001234	0.900303
