model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.391111	0.391111	0.026348	23.7366
0,0,0,0,0,1	0.0822222	0.473333	0.007367	12.0712
0,1,0,0,0,0	0.0455556	0.518889	0.007365	6.43291
0,0,0,1,0,0	0.0277778	0.546667	0.007303	3.88372
0,0,0,0,1,0	0.0233333	0.57	0.007282	3.25691
0,0,0,1,0,1	0.0188889	0.588889	0.001867	10.2928
0,0,0,1,0,2	0.0177778	0.606667	0.004713	3.82225
0,0,1,0,0,0	0.0155556	0.622222	0.00749	2.09386
0,0,1,1,1,1	0.0144444	0.636667	0.001786	8.19147
0,1,1,1,1,1	0.0133333	0.65	0.007406	1.81116
0,0,1,1,0,1	0.0111111	0.661111	0.001296	8.65848
0,1,0,0,0,1	0.01	0.671111	0.001864	5.4089
0,1,0,0,0,2	0.00888889	0.68	0.00484	1.84405
0,1,0,2,0,3	0.00888889	0.688889	0.006421	1.38779
0,0,1,1,0,0	0.00777778	0.696667	0.001872	4.17953
0,0,1,0,0,1	0.00777778	0.704444	0.001835	4.26396
0,1,1,0,1,2	0.00777778	0.712222	0.001609	4.86397
0,1,1,0,1,0	0.00666667	0.718889	0.001188	5.64262
0,1,1,1,1,2	0.00666667	0.725556	0.00476	1.40325
0,0,1,0,0,2	0.00666667	0.732222	0.004755	1.40473
0,1,1,0,0,2	0.00555556	0.737778	0.001621	3.4408
0,0,0,0,1,1	0.00555556	0.743333	0.001862	2.99473
0,1,1,1,0,1	0.00555556	0.748889	0.001852	3.01093
0,0,0,1,1,1	0.00555556	0.754444	0.00127	4.3933
0,1,0,2,0,0	0.00555556	0.76	0.004755	1.1693
0,1,0,1,1,1	0.00555556	0.765556	0.001821	3.06228
0,1,0,1,0,0	0.00555556	0.771111	0.00187	2.9819
0,1,0,0,1,0	0.00555556	0.776667	0.001825	3.05556
0,1,2,3,4,5	0.00444444	0.781111	0.153508	0.0246175
0,1,0,2,0,2	0.00444444	0.785556	0.001668	2.67197
0,0,1,2,0,0	0.00444444	0.79	0.004834	0.919054
0,1,1,1,1,0	0.00444444	0.794444	0.00184	2.42178
0,0,1,0,2,0	0.00444444	0.798889	0.004761	0.933214
0,1,1,0,0,0	0.00444444	0.803333	0.001789	2.49094
0,1,0,2,3,2	0.00444444	0.807778	0.003186	1.39676
0,1,0,0,2,0	0.00444444	0.812222	0.004711	0.943166
0,1,2,3,1,4	0.00333333	0.815556	0.018751	0.175018
0,1,1,2,1,3	0.00333333	0.818889	0.006483	0.51254
0,1,1,2,2,3	0.00333333	0.822222	0.003242	1.02827
0,1,1,0,2,0	0.00333333	0.825556	0.001613	2.07011
0,0,0,1,1,0	0.00333333	0.828889	0.001843	1.81135
0,0,1,0,1,2	0.00333333	0.832222	0.001575	2.12014
0,0,0,1,2,3	0.00333333	0.835556	0.006379	0.520951
0,0,1,2,0,2	0.00333333	0.838889	0.001546	2.15997
0,0,0,1,2,1	0.00333333	0.842222	0.001592	2.09746
0,1,2,0,0,3	0.00333333	0.845556	0.006363	0.522269
