model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.661111	0.661111	0.026144	72.6674
0,0,0,0,0,1	0.0411111	0.702222	0.007367	5.77682
0,0,1,0,0,0	0.0288889	0.731111	0.00734	4.02315
0,0,0,0,1,0	0.0211111	0.752222	0.007438	2.87792
0,1,0,0,0,0	0.0211111	0.773333	0.007422	2.88417
0,0,0,1,0,0	0.0211111	0.794444	0.007319	2.92507
0,1,1,1,1,1	0.0166667	0.811111	0.007461	2.25475
0,0,1,1,0,1	0.0133333	0.824444	0.001247	10.8233
0,1,0,0,1,0	0.0111111	0.835556	0.001845	6.07871
0,1,0,0,0,1	0.00777778	0.843333	0.00185	4.22932
0,0,1,0,0,1	0.00777778	0.851111	0.001929	4.05579
0,0,1,1,0,0	0.00666667	0.857778	0.001861	3.59963
0,0,1,1,1,1	0.00555556	0.863333	0.001803	3.09291
0,0,0,1,0,1	0.00555556	0.868889	0.001849	3.01583
0,1,1,0,0,1	0.00444444	0.873333	0.001269	3.51349
0,1,1,1,0,1	0.00444444	0.877778	0.001828	2.43771
0,0,1,2,0,0	0.00444444	0.882222	0.004708	0.94377
0,1,1,1,1,0	0.00444444	0.886667	0.001887	2.36135
0,1,1,0,0,0	0.00444444	0.891111	0.001833	2.43104
0,0,0,0,1,1	0.00444444	0.895556	0.001827	2.43904
0,0,0,1,1,0	0.00444444	0.9	0.001795	2.4826
0,0,1,0,0,2	0.00444444	0.904444	0.004819	0.921928
0,1,1,1,2,1	0.00333333	0.907778	0.004597	0.724191
0,1,0,1,1,0	0.00333333	0.911111	0.001234	2.70693
0,0,1,0,2,1	0.00333333	0.914444	0.001611	2.07268
0,0,1,2,0,1	0.00333333	0.917778	0.001594	2.09482
0,1,0,1,0,0	0.00333333	0.921111	0.001934	1.72596
0,0,1,2,0,3	0.00222222	0.923333	0.006407	0.345388
0,1,2,1,1,1	0.00222222	0.925556	0.004744	0.467244
0,1,2,0,0,0	0.00222222	0.927778	0.004563	0.485867
0,1,1,2,1,0	0.00222222	0.93	0.001556	1.42912
0,1,2,0,0,1	0.00222222	0.932222	0.00161	1.38111
0,0,1,1,1,2	0.00222222	0.934444	0.001531	1.45249
0,0,0,0,1,2	0.00222222	0.936667	0.004779	0.463806
0,1,0,0,1,1	0.00222222	0.938889	0.001198	1.85685
0,1,2,0,1,2	0.00222222	0.941111	0.00079	2.81698
0,0,1,1,0,2	0.00222222	0.943333	0.00161	1.38111
0,1,2,2,2,2	0.00222222	0.945556	0.004687	0.472953
0,0,0,1,2,2	0.00222222	0.947778	0.001517	1.46591
0,1,2,1,0,2	0.00222222	0.95	0.000791	2.81341
0,0,1,0,2,0	0.00222222	0.952222	0.004687	0.472953
0,0,1,0,1,1	0.00222222	0.954444	0.001216	1.82933
0,1,0,2,0,0	0.00222222	0.956667	0.004746	0.467046
0,0,1,2,1,1	0.00222222	0.958889	0.001599	1.39063
0,1,0,2,2,2	0.00111111	0.96	0.001605	0.691939
0,1,0,2,3,0	0.00111111	0.961111	0.00632	0.174892
0,1,0,2,1,0	0.00111111	0.962222	0.001539	0.72166
0,1,0,1,2,3	0.00111111	0.963333	0.003304	0.335554
0,1,1,0,0,2	0.00111111	0.964444	0.001613	0.688501
0,1,1,0,1,0	0.00111111	0.965556	0.00123	0.903235
0,1,0,1,2,2	0.00111111	0.966667	0.00077	1.44349
0,1,0,1,1,1	0.00111111	0.967778	0.001918	0.578839
0,1,0,1,0,1	0.00111111	0.968889	0.001226	0.906185
0,1,1,1,1,2	0.00111111	0.97	0.004709	0.235105
0,1,0,0,2,0	0.00111111	0.971111	0.004692	0.235961
0,1,1,2,0,1	0.00111111	0.972222	0.001579	0.703351
0,1,1,2,0,2	0.00111111	0.973333	0.00083	1.33906
0,0,1,2,3,3	0.00111111	0.974444	0.003173	0.349454
0,1,1,2,1,1	0.00111111	0.975556	0.004658	0.237691
0,1,1,2,2,1	0.00111111	0.976667	0.001581	0.702459
0,1,1,2,2,2	0.00111111	0.977778	0.001591	0.698037
0,1,1,2,3,3	0.00111111	0.978889	0.003234	0.342842
0,0,1,2,3,1	0.00111111	0.98	0.003153	0.351678
0,0,1,2,0,2	0.00111111	0.981111	0.00158	0.702905
0,1,2,0,0,2	0.00111111	0.982222	0.001538	0.72213
0,1,2,0,1,0	0.00111111	0.983333	0.001613	0.688501
0,0,1,1,1,0	0.00111111	0.984444	0.001186	0.936786
0,1,2,0,2,0	0.00111111	0.985556	0.001664	0.667365
0,1,2,0,3,0	0.00111111	0.986667	0.006333	0.174531
0,1,2,0,3,4	0.00111111	0.987778	0.019122	0.0570587
0,1,2,1,0,1	0.00111111	0.988889	0.001555	0.714223
0,0,1,0,2,3	0.00111111	0.99	0.006356	0.173895
0,1,2,1,1,0	0.00111111	0.991111	0.001606	0.691507
0,0,1,0,1,0	0.00111111	0.992222	0.001876	0.591823
0,1,2,1,1,2	0.00111111	0.993333	0.001583	0.701571
0,1,2,1,3,3	0.00111111	0.994444	0.003184	0.348243
0,1,2,2,0,2	0.00111111	0.995556	0.001603	0.692803
0,0,0,1,1,1	0.00111111	0.996667	0.001197	0.928167
0,1,2,3,0,0	0.00111111	0.997778	0.006646	0.166259
0,1,2,3,1,3	0.00111111	0.998889	0.003225	0.343801
0,1,2,3,4,3	0.00111111	1	0.018694	0.0583905
