generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2709	0	10	0.263158	none	
ConcentrationScaler	401	387	3	0.0789474	2.61038	
TimeSizeRateMixer	791	842	6	0.157895	0.179574	
TimeRootSizeMixer	522	1018	6	0.157895	0.0121098	
EventTimeScaler	3953	2243	1	0.0263158	2.49675	
RootPopulationSizeScaler0	1666	1725	1	0.0263158	0.435658	
LeafPopulationSizeScaler0	2130	1251	1	0.0263158	1.71396	
RootPopulationSizeScaler1	1664	1714	1	0.0263158	0.434413	
LeafPopulationSizeScaler1	2363	993	1	0.0263158	1.62699	
RootPopulationSizeScaler2	1679	1701	1	0.0263158	0.454352	
LeafPopulationSizeScaler2	2187	1198	1	0.0263158	1.78945	
RootPopulationSizeScaler3	1721	1633	1	0.0263158	0.41537	
LeafPopulationSizeScaler3	2068	1300	1	0.0263158	1.45494	
RootPopulationSizeScaler4	1914	1440	1	0.0263158	0.38438	
LeafPopulationSizeScaler4	2285	1099	1	0.0263158	1.85069	
RootPopulationSizeScaler5	1648	1739	1	0.0263158	0.441685	
LeafPopulationSizeScaler5	2198	1175	1	0.0263158	1.46343	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5307	0	10	0.263158	none	
ConcentrationScaler	744	760	3	0.0789474	2.67419	
TimeSizeRateMixer	1549	1716	6	0.157895	0.184117	
TimeRootSizeMixer	1132	2043	6	0.157895	0.0115168	
EventTimeScaler	7331	5030	1	0.0263158	2.70848	
RootPopulationSizeScaler0	3306	3588	1	0.0263158	0.444849	
LeafPopulationSizeScaler0	4008	2837	1	0.0263158	1.85249	
RootPopulationSizeScaler1	3335	3519	1	0.0263158	0.446422	
LeafPopulationSizeScaler1	4535	2321	1	0.0263158	1.85973	
RootPopulationSizeScaler2	3238	3629	1	0.0263158	0.457702	
LeafPopulationSizeScaler2	4178	2688	1	0.0263158	1.95687	
RootPopulationSizeScaler3	3322	3498	1	0.0263158	0.423595	
LeafPopulationSizeScaler3	3966	2893	1	0.0263158	1.56655	
RootPopulationSizeScaler4	3635	3183	1	0.0263158	0.403853	
LeafPopulationSizeScaler4	4364	2497	1	0.0263158	2.08974	
RootPopulationSizeScaler5	3211	3612	1	0.0263158	0.446505	
LeafPopulationSizeScaler5	4190	2685	1	0.0263158	1.60517	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7884	0	10	0.263158	none	
ConcentrationScaler	1165	1152	3	0.0789474	2.76264	
TimeSizeRateMixer	2279	2594	6	0.157895	0.185343	
TimeRootSizeMixer	1808	2966	6	0.157895	0.0114762	
EventTimeScaler	10579	7866	1	0.0263158	2.81722	
RootPopulationSizeScaler0	4906	5418	1	0.0263158	0.449209	
LeafPopulationSizeScaler0	5812	4435	1	0.0263158	1.92316	
RootPopulationSizeScaler1	4936	5337	1	0.0263158	0.45016	
LeafPopulationSizeScaler1	6605	3674	1	0.0263158	1.98324	
RootPopulationSizeScaler2	4840	5443	1	0.0263158	0.461829	
LeafPopulationSizeScaler2	6039	4261	1	0.0263158	2.04341	
RootPopulationSizeScaler3	4932	5330	1	0.0263158	0.428848	
LeafPopulationSizeScaler3	5823	4455	1	0.0263158	1.62864	
RootPopulationSizeScaler4	5354	4873	1	0.0263158	0.41408	
LeafPopulationSizeScaler4	6350	3965	1	0.0263158	2.21529	
RootPopulationSizeScaler5	4766	5481	1	0.0263158	0.449145	
LeafPopulationSizeScaler5	6136	4166	1	0.0263158	1.68673	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10463	0	10	0.263158	none	
ConcentrationScaler	1518	1564	3	0.0789474	2.78049	
TimeSizeRateMixer	3020	3450	6	0.157895	0.186682	
TimeRootSizeMixer	2476	3941	6	0.157895	0.0113588	
EventTimeScaler	13876	10659	1	0.0263158	2.90002	
RootPopulationSizeScaler0	6432	7351	1	0.0263158	0.449986	
LeafPopulationSizeScaler0	7611	6099	1	0.0263158	1.96877	
RootPopulationSizeScaler1	6541	7194	1	0.0263158	0.453256	
LeafPopulationSizeScaler1	8615	5135	1	0.0263158	2.06612	
RootPopulationSizeScaler2	6397	7324	1	0.0263158	0.463115	
LeafPopulationSizeScaler2	7935	5857	1	0.0263158	2.10218	
RootPopulationSizeScaler3	6506	7211	1	0.0263158	0.430193	
LeafPopulationSizeScaler3	7611	6122	1	0.0263158	1.66781	
RootPopulationSizeScaler4	7073	6618	1	0.0263158	0.420839	
LeafPopulationSizeScaler4	8296	5494	1	0.0263158	2.29617	
RootPopulationSizeScaler5	6343	7381	1	0.0263158	0.451308	
LeafPopulationSizeScaler5	8018	5738	1	0.0263158	1.73732	
generation 50000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	13024	0	10	0.263158	none	
ConcentrationScaler	1950	1989	3	0.0789474	2.82262	
TimeSizeRateMixer	3806	4257	6	0.157895	0.188434	
TimeRootSizeMixer	3074	4956	6	0.157895	0.0111847	
EventTimeScaler	17084	13521	1	0.0263158	2.95681	
RootPopulationSizeScaler0	8056	9157	1	0.0263158	0.452562	
LeafPopulationSizeScaler0	9310	7837	1	0.0263158	1.99774	
RootPopulationSizeScaler1	8089	9059	1	0.0263158	0.45505	
LeafPopulationSizeScaler1	10550	6635	1	0.0263158	2.12256	
RootPopulationSizeScaler2	7951	9226	1	0.0263158	0.464042	
LeafPopulationSizeScaler2	9724	7494	1	0.0263158	2.13954	
RootPopulationSizeScaler3	8117	9057	1	0.0263158	0.432933	
LeafPopulationSizeScaler3	9414	7765	1	0.0263158	1.69663	
RootPopulationSizeScaler4	8753	8381	1	0.0263158	0.425796	
LeafPopulationSizeScaler4	10162	7041	1	0.0263158	2.34937	
RootPopulationSizeScaler5	7943	9209	1	0.0263158	0.453642	
LeafPopulationSizeScaler5	9859	7367	1	0.0263158	1.77288	
generation 60000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	15644	0	10	0.263158	none	
ConcentrationScaler	2304	2450	3	0.0789474	2.82632	
TimeSizeRateMixer	4579	5126	6	0.157895	0.189139	
TimeRootSizeMixer	3718	5894	6	0.157895	0.0111329	
EventTimeScaler	20252	16504	1	0.0263158	3.0004	
RootPopulationSizeScaler0	9637	11010	1	0.0263158	0.453659	
LeafPopulationSizeScaler0	11073	9517	1	0.0263158	2.0226	
RootPopulationSizeScaler1	9618	10964	1	0.0263158	0.455876	
LeafPopulationSizeScaler1	12508	8119	1	0.0263158	2.17239	
RootPopulationSizeScaler2	9531	11086	1	0.0263158	0.465513	
LeafPopulationSizeScaler2	11503	9129	1	0.0263158	2.16814	
RootPopulationSizeScaler3	9727	10893	1	0.0263158	0.435123	
LeafPopulationSizeScaler3	11149	9471	1	0.0263158	1.71702	
RootPopulationSizeScaler4	10374	10182	1	0.0263158	0.429286	
LeafPopulationSizeScaler4	11993	8618	1	0.0263158	2.39397	
RootPopulationSizeScaler5	9489	11077	1	0.0263158	0.454313	
LeafPopulationSizeScaler5	11703	8960	1	0.0263158	1.80359	
generation 70000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	18312	0	10	0.263158	none	
ConcentrationScaler	2694	2875	3	0.0789474	2.84085	
TimeSizeRateMixer	5277	5971	6	0.157895	0.18945	
TimeRootSizeMixer	4371	6842	6	0.157895	0.0110876	
EventTimeScaler	23400	19488	1	0.0263158	3.03292	
RootPopulationSizeScaler0	11143	12870	1	0.0263158	0.454393	
LeafPopulationSizeScaler0	12765	11169	1	0.0263158	2.04291	
RootPopulationSizeScaler1	11204	12734	1	0.0263158	0.45816	
LeafPopulationSizeScaler1	14329	9648	1	0.0263158	2.20921	
RootPopulationSizeScaler2	11039	12949	1	0.0263158	0.465993	
LeafPopulationSizeScaler2	13206	10771	1	0.0263158	2.19158	
RootPopulationSizeScaler3	11272	12722	1	0.0263158	0.436447	
LeafPopulationSizeScaler3	12878	11117	1	0.0263158	1.73475	
RootPopulationSizeScaler4	12006	11898	1	0.0263158	0.432199	
LeafPopulationSizeScaler4	13787	10215	1	0.0263158	2.42828	
RootPopulationSizeScaler5	11024	12899	1	0.0263158	0.455419	
LeafPopulationSizeScaler5	13447	10590	1	0.0263158	1.825	
generation 80000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	20902	0	10	0.263158	none	
ConcentrationScaler	3054	3280	3	0.0789474	2.8547	
TimeSizeRateMixer	6032	6818	6	0.157895	0.190236	
TimeRootSizeMixer	5073	7782	6	0.157895	0.011071	
EventTimeScaler	26572	22435	1	0.0263158	3.06225	
RootPopulationSizeScaler0	12712	14753	1	0.0263158	0.455101	
LeafPopulationSizeScaler0	14553	12845	1	0.0263158	2.06448	
RootPopulationSizeScaler1	12795	14611	1	0.0263158	0.459397	
LeafPopulationSizeScaler1	16247	11207	1	0.0263158	2.24422	
RootPopulationSizeScaler2	12624	14835	1	0.0263158	0.466981	
LeafPopulationSizeScaler2	14986	12460	1	0.0263158	2.21189	
RootPopulationSizeScaler3	12837	14616	1	0.0263158	0.437131	
LeafPopulationSizeScaler3	14615	12859	1	0.0263158	1.74875	
RootPopulationSizeScaler4	13666	13701	1	0.0263158	0.434704	
LeafPopulationSizeScaler4	15589	11881	1	0.0263158	2.45808	
RootPopulationSizeScaler5	12609	14776	1	0.0263158	0.456425	
LeafPopulationSizeScaler5	15202	12303	1	0.0263158	1.84183	
generation 90000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	23512	0	10	0.263158	none	
ConcentrationScaler	3433	3725	3	0.0789474	2.8653	
TimeSizeRateMixer	6775	7672	6	0.157895	0.190839	
TimeRootSizeMixer	5788	8681	6	0.157895	0.0110676	
EventTimeScaler	29697	25461	1	0.0263158	3.08542	
RootPopulationSizeScaler0	14237	16628	1	0.0263158	0.455524	
LeafPopulationSizeScaler0	16285	14490	1	0.0263158	2.07989	
RootPopulationSizeScaler1	14343	16472	1	0.0263158	0.460459	
LeafPopulationSizeScaler1	18067	12779	1	0.0263158	2.27029	
RootPopulationSizeScaler2	14092	16766	1	0.0263158	0.467007	
