generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2670	0	10	0.263158	none	
ConcentrationScaler	402	430	3	0.0789474	2.52785	
TimeSizeRateMixer	1276	1319	6	0.157895	0.252166	
TimeRootSizeMixer	1399	1166	6	0.157895	0.191062	
EventTimeScaler	5703	4460	1	0.0263158	1.49211	
RootPopulationSizeScaler0	1694	1692	1	0.0263158	0.436221	
LeafPopulationSizeScaler0	2151	1179	1	0.0263158	2.05986	
RootPopulationSizeScaler1	1678	1702	1	0.0263158	0.446628	
LeafPopulationSizeScaler1	2078	1279	1	0.0263158	1.51124	
RootPopulationSizeScaler2	1721	1634	1	0.0263158	0.437593	
LeafPopulationSizeScaler2	2268	1093	1	0.0263158	1.5853	
RootPopulationSizeScaler3	1613	1770	1	0.0263158	0.465279	
LeafPopulationSizeScaler3	2286	1101	1	0.0263158	1.75117	
RootPopulationSizeScaler4	1841	1539	1	0.0263158	0.406374	
LeafPopulationSizeScaler4	2301	1079	1	0.0263158	1.99209	
RootPopulationSizeScaler5	1747	1621	1	0.0263158	0.436894	
LeafPopulationSizeScaler5	2315	1035	1	0.0263158	1.76981	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5274	0	10	0.263158	none	
ConcentrationScaler	820	811	3	0.0789474	2.63439	
TimeSizeRateMixer	2533	2748	6	0.157895	0.258211	
TimeRootSizeMixer	2706	2436	6	0.157895	0.198844	
EventTimeScaler	10908	9366	1	0.0263158	1.57212	
RootPopulationSizeScaler0	3291	3474	1	0.0263158	0.445819	
LeafPopulationSizeScaler0	4138	2547	1	0.0263158	2.29061	
RootPopulationSizeScaler1	3237	3500	1	0.0263158	0.456901	
LeafPopulationSizeScaler1	3943	2791	1	0.0263158	1.63616	
RootPopulationSizeScaler2	3355	3369	1	0.0263158	0.450161	
LeafPopulationSizeScaler2	4230	2499	1	0.0263158	1.76257	
RootPopulationSizeScaler3	3177	3600	1	0.0263158	0.470481	
LeafPopulationSizeScaler3	4294	2475	1	0.0263158	1.95649	
RootPopulationSizeScaler4	3538	3232	1	0.0263158	0.423397	
LeafPopulationSizeScaler4	4360	2399	1	0.0263158	2.24115	
RootPopulationSizeScaler5	3350	3403	1	0.0263158	0.447498	
LeafPopulationSizeScaler5	4349	2399	1	0.0263158	1.97917	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7896	0	10	0.263158	none	
ConcentrationScaler	1193	1208	3	0.0789474	2.66893	
TimeSizeRateMixer	3776	4156	6	0.157895	0.261815	
TimeRootSizeMixer	4052	3911	6	0.157895	0.20254	
EventTimeScaler	16147	14574	1	0.0263158	1.6122	
RootPopulationSizeScaler0	4908	5322	1	0.0263158	0.450588	
LeafPopulationSizeScaler0	6140	4030	1	0.0263158	2.42184	
RootPopulationSizeScaler1	4815	5378	1	0.0263158	0.460649	
LeafPopulationSizeScaler1	5772	4435	1	0.0263158	1.70175	
RootPopulationSizeScaler2	5006	5206	1	0.0263158	0.456092	
LeafPopulationSizeScaler2	6204	4012	1	0.0263158	1.86142	
RootPopulationSizeScaler3	4737	5527	1	0.0263158	0.473591	
LeafPopulationSizeScaler3	6243	4018	1	0.0263158	2.04935	
RootPopulationSizeScaler4	5230	5011	1	0.0263158	0.432959	
LeafPopulationSizeScaler4	6295	3951	1	0.0263158	2.36111	
RootPopulationSizeScaler5	4949	5260	1	0.0263158	0.452593	
LeafPopulationSizeScaler5	6349	3877	1	0.0263158	2.09256	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10510	0	10	0.263158	none	
ConcentrationScaler	1520	1615	3	0.0789474	2.67202	
TimeSizeRateMixer	5097	5618	6	0.157895	0.264308	
TimeRootSizeMixer	5345	5343	6	0.157895	0.204604	
EventTimeScaler	21368	19912	1	0.0263158	1.63654	
RootPopulationSizeScaler0	6547	7148	1	0.0263158	0.454767	
LeafPopulationSizeScaler0	7998	5681	1	0.0263158	2.49636	
RootPopulationSizeScaler1	6418	7272	1	0.0263158	0.463662	
LeafPopulationSizeScaler1	7571	6128	1	0.0263158	1.74143	
RootPopulationSizeScaler2	6652	7040	1	0.0263158	0.4599	
LeafPopulationSizeScaler2	8079	5591	1	0.0263158	1.92145	
RootPopulationSizeScaler3	6370	7389	1	0.0263158	0.477243	
LeafPopulationSizeScaler3	8084	5650	1	0.0263158	2.11219	
RootPopulationSizeScaler4	6914	6819	1	0.0263158	0.438671	
LeafPopulationSizeScaler4	8254	5454	1	0.0263158	2.45016	
RootPopulationSizeScaler5	6582	7089	1	0.0263158	0.45663	
LeafPopulationSizeScaler5	8271	5422	1	0.0263158	2.16338	
generation 50000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	13112	0	10	0.263158	none	
ConcentrationScaler	1833	2035	3	0.0789474	2.66474	
TimeSizeRateMixer	6405	7106	6	0.157895	0.265536	
TimeRootSizeMixer	6757	6889	6	0.157895	0.206684	
EventTimeScaler	26638	25512	1	0.0263158	1.65512	
RootPopulationSizeScaler0	8150	8990	1	0.0263158	0.457093	
LeafPopulationSizeScaler0	9865	7278	1	0.0263158	2.55138	
RootPopulationSizeScaler1	7996	9167	1	0.0263158	0.464993	
LeafPopulationSizeScaler1	9333	7798	1	0.0263158	1.77146	
RootPopulationSizeScaler2	8270	8882	1	0.0263158	0.46283	
LeafPopulationSizeScaler2	9912	7198	1	0.0263158	1.96255	
RootPopulationSizeScaler3	7941	9272	1	0.0263158	0.479126	
LeafPopulationSizeScaler3	9930	7267	1	0.0263158	2.15818	
RootPopulationSizeScaler4	8605	8601	1	0.0263158	0.442862	
LeafPopulationSizeScaler4	10178	6990	1	0.0263158	2.51393	
