model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,1	0.275556	0.275556	0.007363	51.279
0,0,0,0,0,0	0.211111	0.486667	0.02622	9.93856
0,0,0,1,0,1	0.0644444	0.551111	0.00178	38.6298
0,0,0,1,0,2	0.0611111	0.612222	0.00481	13.4669
0,0,0,1,0,0	0.0155556	0.627778	0.007306	2.14699
0,0,0,0,1,2	0.0144444	0.642222	0.004756	3.06696
0,1,0,2,0,3	0.0144444	0.656667	0.006486	2.245
0,1,0,1,0,2	0.0122222	0.668889	0.001579	7.82389
0,1,0,0,0,2	0.0122222	0.681111	0.004763	2.58545
0,1,1,0,1,2	0.0122222	0.693333	0.001518	8.13878
0,1,1,1,1,2	0.0111111	0.704444	0.004798	2.33056
0,1,0,1,1,2	0.01	0.714444	0.001592	6.33475
0,0,1,1,0,2	0.01	0.724444	0.001636	6.16411
0,0,1,0,0,2	0.01	0.734444	0.004701	2.13859
0,1,1,1,1,1	0.00888889	0.743333	0.007291	1.22112
0,1,1,0,1,0	0.00888889	0.752222	0.001284	6.97593
0,0,0,1,1,2	0.00777778	0.76	0.001559	5.02022
0,0,1,0,1,2	0.00777778	0.767778	0.001577	4.96283
0,0,1,1,0,1	0.00777778	0.775556	0.001268	6.17414
0,0,1,0,0,1	0.00777778	0.783333	0.001869	4.18625
0,0,0,1,1,1	0.00777778	0.791111	0.001229	6.37031
0,0,0,0,1,1	0.00777778	0.798889	0.001858	4.21108
0,0,1,0,0,0	0.00666667	0.805556	0.007474	0.891256
0,1,0,2,0,2	0.00666667	0.812222	0.00163	4.11072
0,0,1,1,1,2	0.00666667	0.818889	0.001568	4.27352
0,1,1,1,0,2	0.00666667	0.825556	0.00154	4.35135
0,1,0,0,0,0	0.00444444	0.83	0.007352	0.602756
0,0,0,1,2,3	0.00444444	0.834444	0.00634	0.699682
0,1,2,0,0,3	0.00444444	0.838889	0.006373	0.696036
0,0,0,0,1,0	0.00444444	0.843333	0.007319	0.605494
0,1,1,2,1,3	0.00444444	0.847778	0.006417	0.691232
0,1,0,1,0,1	0.00444444	0.852222	0.001271	3.50796
0,0,0,1,2,1	0.00444444	0.856667	0.001554	2.86831
