model	post_prob	cumulative_post_prob	prior_prob	bf
0,1,2,3,4,5	0.168889	0.168889	0.153761	1.11838
0,0,1,2,3,4	0.11	0.278889	0.018844	6.43528
0,0,1,1,2,3	0.0577778	0.336667	0.003093	19.7643
0,1,2,3,4,4	0.0522222	0.388889	0.019072	2.83393
0,1,2,2,3,4	0.0522222	0.441111	0.018903	2.85976
0,0,1,1,1,1	0.0488889	0.49	0.001948	26.3356
0,0,1,2,2,3	0.0422222	0.532222	0.003181	13.8143
0,0,1,1,2,2	0.0411111	0.573333	0.000783	54.7128
0,0,1,2,3,3	0.04	0.613333	0.003134	13.2534
0,0,1,2,2,2	0.0388889	0.652222	0.001549	26.0812
0,1,2,3,3,4	0.0377778	0.69	0.018931	2.03464
0,1,2,2,2,3	0.0333333	0.723333	0.006325	5.41734
0,0,1,1,1,2	0.0322222	0.755556	0.001588	20.9334
0,1,2,3,3,3	0.0266667	0.782222	0.006474	4.20449
0,1,2,3,2,4	0.0244444	0.806667	0.019005	1.29338
0,1,2,3,4,3	0.0244444	0.831111	0.019045	1.29061
0,0,1,2,1,3	0.0233333	0.854444	0.003288	7.24216
0,1,2,2,3,3	0.0188889	0.873333	0.003262	5.88282
0,0,1,2,3,2	0.0166667	0.89	0.003365	5.01995
0,0,1,2,1,1	0.0166667	0.906667	0.001626	10.4069
0,1,2,2,2,2	0.0144444	0.921111	0.004685	3.11366
0,1,2,3,4,2	0.0111111	0.932222	0.018878	0.583952
0,0,1,1,2,1	0.0111111	0.943333	0.001529	7.33733
0,0,1,2,3,1	0.01	0.953333	0.003249	3.09886
0,0,1,2,1,2	0.00777778	0.961111	0.000798	9.81515
0,1,2,3,2,2	0.00666667	0.967778	0.006536	1.02013
0,1,2,2,3,2	0.00444444	0.972222	0.006404	0.692645
0,1,1,2,3,4	0.00333333	0.975556	0.019087	0.171879
0,0,1,2,2,1	0.00333333	0.978889	0.000799	4.18249
0,1,0,2,2,3	0.00222222	0.981111	0.003235	0.686234
0,1,1,2,3,3	0.00222222	0.983333	0.003271	0.678657
0,1,2,3,3,2	0.00222222	0.985556	0.003282	0.676375
0,1,1,1,1,2	0.00222222	0.987778	0.004685	0.473156
0,1,2,1,3,4	0.00111111	0.988889	0.018786	0.0580991
0,1,2,1,3,3	0.00111111	0.99	0.003232	0.343054
0,1,2,3,2,3	0.00111111	0.991111	0.00311	0.356556
0,1,2,1,2,3	0.00111111	0.992222	0.003267	0.339367
0,1,1,2,2,3	0.00111111	0.993333	0.003264	0.33968
0,0,0,1,1,2	0.00111111	0.994444	0.001537	0.722601
0,1,0,2,2,2	0.00111111	0.995556	0.001604	0.692371
0,0,0,1,2,3	0.00111111	0.996667	0.006209	0.178038
0,0,0,1,2,2	0.00111111	0.997778	0.001527	0.72734
0,0,0,1,2,1	0.00111111	0.998889	0.001584	0.701127
0,1,1,1,2,3	0.00111111	1	0.006334	0.174503
