model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.517778	0.517778	0.026175	39.9476
0,0,0,0,1,0	0.0633333	0.581111	0.007449	9.00953
0,0,1,0,0,0	0.0222222	0.603333	0.007527	2.99671
0,0,1,0,1,1	0.0177778	0.621111	0.001213	14.9032
0,1,0,0,0,0	0.0177778	0.638889	0.007401	2.42745
0,0,0,0,0,1	0.0166667	0.655556	0.007538	2.23155
0,0,0,1,0,0	0.0166667	0.672222	0.007363	2.28499
0,0,0,0,1,1	0.0155556	0.687778	0.001828	8.62827
0,1,1,1,1,1	0.0144444	0.702222	0.007432	1.95738
0,0,1,0,1,0	0.0144444	0.716667	0.001847	7.92045
0,0,1,0,2,0	0.0133333	0.73	0.004806	2.79829
0,0,0,0,1,2	0.0111111	0.741111	0.004814	2.32278
0,1,1,1,0,1	0.00777778	0.748889	0.001855	4.2179
0,1,0,1,0,0	0.00777778	0.756667	0.001924	4.06635
0,1,1,0,1,0	0.00777778	0.764444	0.001271	6.15955
0,0,1,0,2,1	0.00777778	0.772222	0.001574	4.9723
0,0,0,1,1,0	0.00666667	0.778889	0.001867	3.58804
0,0,1,1,1,1	0.00666667	0.785556	0.001771	3.7829
0,0,1,2,1,1	0.00666667	0.792222	0.001588	4.21962
0,1,0,0,1,0	0.00666667	0.798889	0.001823	3.67481
0,1,1,0,1,1	0.00666667	0.805556	0.001834	3.65273
0,0,1,1,1,0	0.00555556	0.811111	0.001242	4.49247
0,0,1,0,2,2	0.00555556	0.816667	0.001579	3.53247
0,1,0,1,0,1	0.00555556	0.822222	0.001223	4.56235
0,1,1,1,1,0	0.00444444	0.826667	0.001875	2.37649
0,1,0,1,1,1	0.00444444	0.831111	0.001897	2.34888
0,1,1,0,0,0	0.00444444	0.835556	0.001834	2.42972
0,0,1,1,1,2	0.00444444	0.84	0.001659	2.68649
0,1,0,0,1,1	0.00444444	0.844444	0.001227	3.63391
0,0,0,1,1,1	0.00444444	0.848889	0.001217	3.66381
0,0,0,1,0,1	0.00444444	0.853333	0.001811	2.46063
0,0,1,1,0,0	0.00444444	0.857778	0.00191	2.33286
0,1,0,1,0,2	0.00333333	0.861111	0.001563	2.13644
0,1,1,1,0,0	0.00333333	0.864444	0.00122	2.73803
0,0,1,0,0,1	0.00333333	0.867778	0.001851	1.80351
0,0,1,0,1,2	0.00333333	0.871111	0.001569	2.12826
0,0,1,2,1,2	0.00333333	0.874444	0.000768	4.35145
0,1,2,3,2,3	0.00333333	0.877778	0.003162	1.05437
0,0,1,2,2,2	0.00333333	0.881111	0.001596	2.0922
0,0,0,1,0,2	0.00333333	0.884444	0.004942	0.673402
0,1,1,1,2,1	0.00333333	0.887778	0.004806	0.692553
0,1,1,2,1,1	0.00333333	0.891111	0.004717	0.705683
0,1,2,0,0,0	0.00333333	0.894444	0.004724	0.704632
0,0,1,1,2,2	0.00333333	0.897778	0.000727	4.59704
0,1,0,0,0,1	0.00333333	0.901111	0.001868	1.78706
0,1,0,0,2,1	0.00333333	0.904444	0.001484	2.25035
0,0,1,1,2,1	0.00333333	0.907778	0.001548	2.15717
0,1,2,1,1,1	0.00333333	0.911111	0.004717	0.705683
0,1,2,0,3,2	0.00222222	0.913333	0.003269	0.679073
0,1,0,0,2,0	0.00222222	0.915556	0.00471	0.470633
0,1,0,0,0,2	0.00222222	0.917778	0.004757	0.465961
0,1,2,0,2,3	0.00222222	0.92	0.003108	0.714366
0,1,2,0,2,2	0.00222222	0.922222	0.00159	1.39851
0,0,1,1,0,1	0.00222222	0.924444	0.001274	1.74595
0,1,2,0,2,0	0.00222222	0.926667	0.001476	1.5067
0,1,2,0,1,1	0.00222222	0.928889	0.001567	1.41907
0,1,0,1,2,0	0.00222222	0.931111	0.001607	1.38369
0,1,2,2,1,2	0.00222222	0.933333	0.001591	1.39763
0,1,1,2,2,1	0.00222222	0.935556	0.001581	1.40648
0,1,2,2,2,2	0.00222222	0.937778	0.004763	0.465371
0,1,1,2,0,1	0.00222222	0.94	0.001585	1.40293
0,1,2,2,3,2	0.00222222	0.942222	0.00641	0.345225
0,1,2,3,2,2	0.00222222	0.944444	0.006309	0.350788
0,0,1,2,0,0	0.00222222	0.946667	0.004811	0.460706
0,1,1,0,2,2	0.00222222	0.948889	0.000781	2.84946
0,0,1,0,0,2	0.00222222	0.951111	0.00486	0.456039
0,1,2,3,3,3	0.00222222	0.953333	0.006442	0.3435
0,1,1,0,1,2	0.00111111	0.954444	0.001597	0.695411
0,1,1,0,2,1	0.00111111	0.955556	0.001597	0.695411
0,1,1,0,0,2	0.00111111	0.956667	0.001535	0.723544
0,1,1,0,2,3	0.00111111	0.957778	0.003188	0.347805
0,0,1,2,0,3	0.00111111	0.958889	0.006344	0.174226
0,0,0,1,2,1	0.00111111	0.96	0.00163	0.681309
0,1,1,1,0,2	0.00111111	0.961111	0.001595	0.696284
0,0,0,1,2,0	0.00111111	0.962222	0.004728	0.234156
0,1,0,2,3,3	0.00111111	0.963333	0.003232	0.343054
0,1,1,1,1,2	0.00111111	0.964444	0.004688	0.236163
0,1,0,2,3,2	0.00111111	0.965556	0.003274	0.338639
0,1,1,2,0,0	0.00111111	0.966667	0.001558	0.712846
0,1,0,2,3,0	0.00111111	0.967778	0.006485	0.170414
0,1,0,2,2,3	0.00111111	0.968889	0.003221	0.34423
0,1,0,2,2,0	0.00111111	0.97	0.001534	0.724016
0,1,0,2,0,0	0.00111111	0.971111	0.004628	0.239239
0,0,1,0,2,3	0.00111111	0.972222	0.00638	0.173237
0,0,1,2,0,2	0.00111111	0.973333	0.0016	0.694105
0,0,1,1,0,2	0.00111111	0.974444	0.001547	0.717923
0,1,0,0,2,2	0.00111111	0.975556	0.001485	0.747943
0,1,0,0,1,2	0.00111111	0.976667	0.001617	0.686796
0,1,2,0,3,4	0.00111111	0.977778	0.018987	0.0574723
0,1,2,1,0,1	0.00111111	0.978889	0.001571	0.706938
0,0,1,1,2,0	0.00111111	0.98	0.001608	0.690646
0,1,2,1,2,2	0.00111111	0.981111	0.001571	0.706938
0,1,2,1,3,1	0.00111111	0.982222	0.006356	0.173895
0,1,2,1,3,4	0.00111111	0.983333	0.01903	0.0573399
0,1,2,2,0,0	0.00111111	0.984444	0.00158	0.702905
