model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,1,0,0	0.475556	0.475556	0.007316	123.038
0,0,1,2,0,0	0.0677778	0.543333	0.004649	15.5663
0,0,0,1,2,0	0.0344444	0.577778	0.00462	7.6858
0,0,0,1,0,2	0.0333333	0.611111	0.004765	7.20219
0,1,0,2,0,0	0.0311111	0.642222	0.004712	6.78243
0,1,1,2,1,1	0.03	0.672222	0.004781	6.43798
0,0,1,1,0,0	0.0266667	0.698889	0.001861	14.6944
0,0,0,0,0,0	0.0233333	0.722222	0.025786	0.902611
0,0,1,2,1,0	0.0155556	0.737778	0.001626	9.70213
0,1,0,2,1,1	0.0122222	0.75	0.001545	7.99633
0,1,1,2,0,0	0.0111111	0.761111	0.001535	7.3086
0,0,1,2,0,3	0.0111111	0.772222	0.006504	1.71631
0,1,0,2,0,1	0.0111111	0.783333	0.001572	7.13632
0,1,0,1,0,0	0.01	0.793333	0.001857	5.42932
0,1,1,2,0,1	0.00888889	0.802222	0.001515	5.91091
0,1,1,2,3,1	0.00888889	0.811111	0.006354	1.40252
0,1,1,2,1,0	0.00777778	0.818889	0.001643	4.76316
0,0,1,2,0,1	0.00777778	0.826667	0.001548	5.05595
0,0,0,1,2,2	0.00777778	0.834444	0.00157	4.98499
0,0,0,1,1,0	0.00777778	0.842222	0.001941	4.03067
0,0,1,2,1,1	0.00777778	0.85	0.001535	5.09884
0,1,1,2,1,3	0.00666667	0.856667	0.006371	1.04672
0,1,2,3,0,1	0.00555556	0.862222	0.003177	1.75286
0,1,2,3,0,0	0.00555556	0.867778	0.006401	0.867182
0,0,0,1,2,3	0.00444444	0.872222	0.006375	0.695816
0,0,1,2,3,0	0.00444444	0.876667	0.006447	0.687995
0,1,0,2,1,0	0.00444444	0.881111	0.001572	2.83541
0,0,0,1,0,1	0.00444444	0.885556	0.001862	2.39311
0,1,2,3,1,1	0.00444444	0.89	0.006508	0.681505
0,1,0,2,3,4	0.00333333	0.893333	0.019182	0.171011
0,1,1,1,0,0	0.00333333	0.896667	0.001238	2.69818
0,1,2,3,1,4	0.00333333	0.9	0.019057	0.172154
0,1,0,1,0,1	0.00333333	0.903333	0.001222	2.73355
0,1,2,3,2,2	0.00333333	0.906667	0.006581	0.504858
0,1,2,3,4,1	0.00333333	0.91	0.019051	0.17221
0,0,1,2,2,0	0.00333333	0.913333	0.001535	2.17547
0,1,1,0,1,1	0.00222222	0.915556	0.001847	1.2036
0,1,2,0,1,1	0.00222222	0.917778	0.001466	1.51699
0,1,2,3,4,4	0.00222222	0.92	0.019173	0.113935
0,1,2,3,4,0	0.00222222	0.922222	0.019064	0.114599
0,1,0,2,3,0	0.00222222	0.924444	0.006404	0.345551
0,1,2,3,2,1	0.00222222	0.926667	0.003324	0.6678
0,1,0,2,3,3	0.00222222	0.928889	0.00318	0.698141
0,0,1,0,0,0	0.00222222	0.931111	0.007374	0.299803
0,1,2,3,1,0	0.00222222	0.933333	0.00324	0.685171
0,1,2,3,0,2	0.00222222	0.935556	0.003265	0.679908
0,0,1,0,1,1	0.00222222	0.937778	0.001259	1.76677
0,0,1,1,0,1	0.00222222	0.94	0.001254	1.77383
0,1,2,2,2,2	0.00222222	0.942222	0.004798	0.46196
0,1,1,1,1,1	0.00222222	0.944444	0.007393	0.299027
0,1,2,2,1,0	0.00222222	0.946667	0.000783	2.84218
0,0,1,2,3,4	0.00222222	0.948889	0.018991	0.115048
0,0,1,2,3,1	0.00222222	0.951111	0.00313	0.709329
0,1,2,2,0,1	0.00222222	0.953333	0.000762	2.92057
0,1,2,2,0,0	0.00222222	0.955556	0.001521	1.46205
0,0,1,1,2,0	0.00222222	0.957778	0.001606	1.38455
0,1,2,1,2,2	0.00222222	0.96	0.001505	1.47762
0,1,1,2,3,3	0.00222222	0.962222	0.003237	0.685809
0,1,1,2,3,0	0.00222222	0.964444	0.003176	0.699023
0,0,1,1,0,2	0.00222222	0.966667	0.001591	1.39763
0,1,1,2,2,0	0.00111111	0.967778	0.000781	1.42315
0,1,1,2,3,4	0.00111111	0.968889	0.019006	0.0574138
0,1,2,0,0,0	0.00111111	0.97	0.004738	0.233659
0,1,0,2,0,2	0.00111111	0.971111	0.001593	0.697159
0,1,2,0,1,2	0.00111111	0.972222	0.000827	1.34393
0,1,2,0,2,3	0.00111111	0.973333	0.003158	0.351119
0,1,2,1,0,0	0.00111111	0.974444	0.001572	0.706488
0,0,1,1,1,1	0.00111111	0.975556	0.001859	0.597245
0,0,1,1,2,2	0.00111111	0.976667	0.000851	1.30599
0,1,1,2,0,3	0.00111111	0.977778	0.003214	0.344982
0,1,1,1,2,1	0.00111111	0.978889	0.004802	0.23053
0,1,2,2,1,1	0.00111111	0.98	0.001526	0.727818
0,1,2,2,1,3	0.00111111	0.981111	0.003177	0.349013
0,1,2,2,2,0	0.00111111	0.982222	0.001629	0.681728
0,1,1,1,1,0	0.00111111	0.983333	0.001856	0.598213
0,1,2,2,3,4	0.00111111	0.984444	0.019136	0.0570162
0,1,1,1,0,1	0.00111111	0.985556	0.001808	0.614124
0,1,0,0,0,2	0.00111111	0.986667	0.004704	0.235356
0,1,0,2,0,3	0.00111111	0.987778	0.006467	0.170891
0,1,1,0,1,0	0.00111111	0.988889	0.001189	0.934419
0,0,1,0,1,0	0.00111111	0.99	0.00182	0.610067
0,1,2,3,1,2	0.00111111	0.991111	0.003188	0.347805
0,1,0,0,1,0	0.00111111	0.992222	0.001868	0.594363
0,1,0,2,3,1	0.00111111	0.993333	0.003212	0.345197
0,0,0,0,1,0	0.00111111	0.994444	0.007498	0.14724
0,1,2,3,2,4	0.00111111	0.995556	0.018817	0.0580016
0,1,0,2,1,3	0.00111111	0.996667	0.003232	0.343054
