generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2724	0	10	0.263158	none	
ConcentrationScaler	380	389	3	0.0789474	1.88862	
TimeSizeRateMixer	3109	3474	6	0.157895	0.379585	
TimeRootSizeMixer	3119	3179	6	0.157895	0.289419	
EventTimeScaler	12514	12548	1	0.0263158	0.934869	
RootPopulationSizeScaler0	1722	1716	1	0.0263158	0.448074	
LeafPopulationSizeScaler0	2215	1236	1	0.0263158	1.619	
RootPopulationSizeScaler1	1672	1752	1	0.0263158	0.451836	
LeafPopulationSizeScaler1	2192	1224	1	0.0263158	1.35349	
RootPopulationSizeScaler2	1700	1743	1	0.0263158	0.443096	
LeafPopulationSizeScaler2	2243	1189	1	0.0263158	1.74411	
RootPopulationSizeScaler3	1680	1767	1	0.0263158	0.451672	
LeafPopulationSizeScaler3	2162	1275	1	0.0263158	1.23977	
RootPopulationSizeScaler4	1672	1745	1	0.0263158	0.469457	
LeafPopulationSizeScaler4	2226	1194	1	0.0263158	1.72401	
RootPopulationSizeScaler5	1870	1563	1	0.0263158	0.424973	
LeafPopulationSizeScaler5	2265	1174	1	0.0263158	2.04114	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5405	0	10	0.263158	none	
ConcentrationScaler	750	790	3	0.0789474	1.92559	
TimeSizeRateMixer	5914	7010	6	0.157895	0.380973	
TimeRootSizeMixer	6061	6473	6	0.157895	0.295823	
EventTimeScaler	24008	25248	1	0.0263158	0.956829	
RootPopulationSizeScaler0	3339	3565	1	0.0263158	0.458012	
LeafPopulationSizeScaler0	4153	2750	1	0.0263158	1.76481	
RootPopulationSizeScaler1	3321	3553	1	0.0263158	0.462447	
LeafPopulationSizeScaler1	4108	2728	1	0.0263158	1.47932	
RootPopulationSizeScaler2	3314	3557	1	0.0263158	0.453977	
LeafPopulationSizeScaler2	4195	2647	1	0.0263158	1.9093	
RootPopulationSizeScaler3	3247	3625	1	0.0263158	0.459429	
LeafPopulationSizeScaler3	4073	2803	1	0.0263158	1.34942	
RootPopulationSizeScaler4	3232	3624	1	0.0263158	0.474866	
LeafPopulationSizeScaler4	4284	2586	1	0.0263158	1.91847	
RootPopulationSizeScaler5	3535	3343	1	0.0263158	0.440007	
LeafPopulationSizeScaler5	4246	2637	1	0.0263158	2.23639	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7960	0	10	0.263158	none	
ConcentrationScaler	1125	1274	3	0.0789474	1.93186	
TimeSizeRateMixer	8925	10570	6	0.157895	0.383362	
TimeRootSizeMixer	9161	9944	6	0.157895	0.299745	
EventTimeScaler	35499	38431	1	0.0263158	0.967372	
RootPopulationSizeScaler0	4898	5433	1	0.0263158	0.461077	
LeafPopulationSizeScaler0	5999	4347	1	0.0263158	1.83988	
RootPopulationSizeScaler1	4906	5407	1	0.0263158	0.467302	
LeafPopulationSizeScaler1	5973	4298	1	0.0263158	1.5409	
RootPopulationSizeScaler2	4894	5407	1	0.0263158	0.458241	
LeafPopulationSizeScaler2	6071	4204	1	0.0263158	1.99812	
RootPopulationSizeScaler3	4836	5473	1	0.0263158	0.463464	
LeafPopulationSizeScaler3	5918	4392	1	0.0263158	1.40554	
RootPopulationSizeScaler4	4809	5504	1	0.0263158	0.478341	
LeafPopulationSizeScaler4	6209	4104	1	0.0263158	2.01467	
RootPopulationSizeScaler5	5146	5161	1	0.0263158	0.445938	
LeafPopulationSizeScaler5	6115	4163	1	0.0263158	2.34257	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10547	0	10	0.263158	none	
ConcentrationScaler	1482	1699	3	0.0789474	1.94548	
TimeSizeRateMixer	11846	14034	6	0.157895	0.38521	
TimeRootSizeMixer	12172	13390	6	0.157895	0.301679	
EventTimeScaler	46875	51528	1	0.0263158	0.97394	
RootPopulationSizeScaler0	6527	7226	1	0.0263158	0.464707	
LeafPopulationSizeScaler0	7822	5965	1	0.0263158	1.88611	
RootPopulationSizeScaler1	6513	7245	1	0.0263158	0.47067	
LeafPopulationSizeScaler1	7803	5912	1	0.0263158	1.58646	
RootPopulationSizeScaler2	6466	7269	1	0.0263158	0.460857	
LeafPopulationSizeScaler2	7858	5866	1	0.0263158	2.04724	
RootPopulationSizeScaler3	6443	7313	1	0.0263158	0.466724	
LeafPopulationSizeScaler3	7758	5985	1	0.0263158	1.44676	
RootPopulationSizeScaler4	6326	7408	1	0.0263158	0.479782	
LeafPopulationSizeScaler4	8088	5654	1	0.0263158	2.07871	
