model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.961111	0.961111	0.02592	928.769
0,1,0,0,0,0	0.01	0.971111	0.0074	1.3549
0,0,1,0,0,0	0.00777778	0.978889	0.007457	1.04335
0,0,0,0,1,0	0.00333333	0.982222	0.00716	0.463762
0,0,0,0,0,1	0.00222222	0.984444	0.007318	0.302114
0,1,0,0,0,1	0.00222222	0.986667	0.001882	1.18118
0,1,0,0,1,0	0.00222222	0.988889	0.001845	1.20491
0,0,1,1,1,0	0.00111111	0.99	0.001183	0.939164
0,0,1,2,2,1	0.00111111	0.991111	0.000731	1.52057
0,0,1,1,0,0	0.00111111	0.992222	0.001809	0.613784
0,0,1,0,1,1	0.00111111	0.993333	0.001274	0.872002
0,0,0,1,1,0	0.00111111	0.994444	0.00186	0.596924
0,1,0,0,2,0	0.00111111	0.995556	0.004765	0.232329
0,1,0,1,1,1	0.00111111	0.996667	0.001869	0.594044
0,1,1,0,0,0	0.00111111	0.997778	0.001833	0.605733
0,1,1,0,0,1	0.00111111	0.998889	0.001206	0.921232
0,1,1,1,1,1	0.00111111	1	0.007338	0.150475
