model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.526667	0.526667	0.025821	41.9792
0,0,0,0,1,0	0.0722222	0.598889	0.007383	10.4659
0,0,0,0,0,1	0.0277778	0.626667	0.007427	3.8184
0,1,1,1,1,1	0.0233333	0.65	0.007377	3.21466
0,1,0,0,0,0	0.0188889	0.668889	0.007449	2.56533
0,0,0,1,0,0	0.0166667	0.685556	0.007407	2.27131
0,1,1,1,1,0	0.0166667	0.702222	0.001923	8.79696
0,0,1,0,0,0	0.0166667	0.718889	0.007466	2.25323
0,1,1,1,2,1	0.0122222	0.731111	0.004746	2.59476
0,1,0,0,0,1	0.01	0.741111	0.001849	5.45286
0,0,0,1,1,0	0.00888889	0.75	0.001857	4.82065
0,0,0,0,1,2	0.00888889	0.758889	0.004905	1.81949
0,0,1,0,2,0	0.00888889	0.767778	0.004804	1.85794
0,1,1,1,0,1	0.00777778	0.775556	0.001802	4.34219
0,0,0,1,2,0	0.00777778	0.783333	0.00483	1.61509
0,0,1,1,1,0	0.00777778	0.791111	0.001185	6.60714
0,1,1,1,2,0	0.00666667	0.797778	0.00163	4.11072
0,1,0,0,1,0	0.00666667	0.804444	0.001886	3.55183
0,0,0,1,0,1	0.00666667	0.811111	0.001937	3.45814
0,1,1,0,1,0	0.00555556	0.816667	0.001229	4.54005
0,1,0,0,2,0	0.00555556	0.822222	0.00471	1.18053
0,1,0,1,1,0	0.00444444	0.826667	0.00121	3.68503
0,1,0,1,1,1	0.00444444	0.831111	0.001909	2.33408
0,1,1,0,0,0	0.00444444	0.835556	0.001829	2.43637
0,0,1,0,1,0	0.00444444	0.84	0.001775	2.51063
0,0,1,0,0,1	0.00444444	0.844444	0.001904	2.34022
0,0,0,1,1,1	0.00444444	0.848889	0.001258	3.54425
0,0,1,1,1,1	0.00444444	0.853333	0.00171	2.60623
0,1,1,0,0,1	0.00333333	0.856667	0.001268	2.63426
0,0,0,1,2,1	0.00333333	0.86	0.00166	2.0114
0,1,1,1,1,2	0.00333333	0.863333	0.004839	0.687807
0,1,1,0,1,1	0.00333333	0.866667	0.001856	1.79864
0,0,1,0,0,2	0.00333333	0.87	0.00478	0.696338
0,1,0,2,1,0	0.00333333	0.873333	0.001553	2.15022
0,0,1,0,1,2	0.00333333	0.876667	0.001589	2.10143
0,1,0,1,0,0	0.00333333	0.88	0.001828	1.82624
0,1,0,0,2,1	0.00333333	0.883333	0.001607	2.07785
0,1,2,2,1,1	0.00333333	0.886667	0.001557	2.14468
0,0,1,1,0,0	0.00222222	0.888889	0.0018	1.23509
0,1,2,2,1,2	0.00222222	0.891111	0.00156	1.42545
0,0,1,1,0,1	0.00222222	0.893333	0.001235	1.80115
0,0,1,0,2,2	0.00222222	0.895556	0.001569	1.41726
0,1,2,2,2,3	0.00222222	0.897778	0.006513	0.339731
0,1,2,2,3,2	0.00222222	0.9	0.006429	0.344199
0,1,2,1,3,4	0.00222222	0.902222	0.01899	0.115054
0,0,1,0,2,1	0.00222222	0.904444	0.00164	1.3558
0,1,2,3,3,0	0.00222222	0.906667	0.003121	0.711381
0,1,2,1,2,0	0.00222222	0.908889	0.000756	2.94377
0,1,2,1,1,2	0.00222222	0.911111	0.001593	1.39587
0,1,2,1,1,1	0.00222222	0.913333	0.00479	0.462736
0,0,1,2,2,0	0.00222222	0.915556	0.001588	1.40027
0,1,2,0,2,2	0.00222222	0.917778	0.00157	1.41635
0,1,2,0,2,0	0.00222222	0.92	0.001623	1.37003
0,1,0,2,3,0	0.00222222	0.922222	0.00657	0.336764
0,1,2,0,0,0	0.00222222	0.924444	0.004732	0.468435
0,0,1,0,1,1	0.00222222	0.926667	0.001249	1.78094
0,1,1,2,1,2	0.00222222	0.928889	0.001638	1.35746
0,1,2,3,3,1	0.00222222	0.931111	0.003253	0.682424
0,0,1,2,1,0	0.00222222	0.933333	0.001605	1.38542
0,1,1,0,2,0	0.00222222	0.935556	0.001571	1.41545
0,0,0,0,1,1	0.00222222	0.937778	0.001834	1.21215
0,1,1,1,0,0	0.00222222	0.94	0.001204	1.84758
0,1,2,3,4,0	0.00222222	0.942222	0.018924	0.115463
0,0,1,2,0,0	0.00222222	0.944444	0.004817	0.460129
0,0,0,1,1,2	0.00222222	0.946667	0.001506	1.47664
0,0,0,1,2,2	0.00111111	0.947778	0.001561	0.711474
0,0,0,1,0,2	0.00111111	0.948889	0.004778	0.231694
0,1,1,0,2,1	0.00111111	0.95	0.001527	0.72734
0,1,1,1,2,3	0.00111111	0.951111	0.006354	0.17395
0,1,1,2,1,1	0.00111111	0.952222	0.004823	0.229522
0,0,1,1,1,2	0.00111111	0.953333	0.001592	0.697598
0,1,1,2,2,1	0.00111111	0.954444	0.001596	0.695847
0,1,1,2,2,2	0.00111111	0.955556	0.001552	0.715606
0,1,1,2,2,3	0.00111111	0.956667	0.003164	0.350451
