model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.946667	0.946667	0.026146	661.13
0,0,1,0,0,0	0.0133333	0.96	0.007459	1.79819
0,0,0,0,1,0	0.00666667	0.966667	0.007541	0.883278
0,0,0,1,0,0	0.00444444	0.971111	0.007397	0.599062
0,1,1,1,0,1	0.00444444	0.975556	0.001857	2.39957
0,1,1,1,1,1	0.00333333	0.978889	0.007304	0.454553
0,1,0,0,0,0	0.00333333	0.982222	0.007286	0.455684
0,0,1,0,1,0	0.00222222	0.984444	0.001806	1.23098
0,0,0,0,0,1	0.00222222	0.986667	0.007444	0.296963
0,1,1,0,1,0	0.00222222	0.988889	0.001226	1.81439
0,1,0,1,0,1	0.00222222	0.991111	0.001232	1.80554
0,1,0,1,1,1	0.00222222	0.993333	0.001834	1.21215
0,1,1,0,0,0	0.00111111	0.994444	0.001818	0.61074
0,1,0,0,1,0	0.00111111	0.995556	0.001815	0.611751
0,1,1,0,1,1	0.00111111	0.996667	0.00183	0.606728
0,0,1,1,1,1	0.00111111	0.997778	0.00185	0.600156
0,0,0,1,0,1	0.00111111	0.998889	0.001909	0.581573
0,1,1,1,2,1	0.00111111	1	0.004866	0.227483
