generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2736	0	10	0.263158	none	
ConcentrationScaler	334	397	3	0.0789474	2.88325	
TimeSizeRateMixer	682	861	6	0.157895	0.201112	
TimeRootSizeMixer	629	972	6	0.157895	0.00936961	
EventTimeScaler	3987	2233	1	0.0263158	2.61725	
RootPopulationSizeScaler0	1683	1659	1	0.0263158	0.431222	
LeafPopulationSizeScaler0	2477	885	1	0.0263158	1.36089	
RootPopulationSizeScaler1	1649	1647	1	0.0263158	0.433005	
LeafPopulationSizeScaler1	2224	1096	1	0.0263158	1.64322	
RootPopulationSizeScaler2	1788	1559	1	0.0263158	0.41246	
LeafPopulationSizeScaler2	2176	1163	1	0.0263158	1.5367	
RootPopulationSizeScaler3	1770	1602	1	0.0263158	0.386866	
LeafPopulationSizeScaler3	2055	1283	1	0.0263158	1.43529	
RootPopulationSizeScaler4	1748	1583	1	0.0263158	0.407215	
LeafPopulationSizeScaler4	2260	1100	1	0.0263158	1.83702	
RootPopulationSizeScaler5	1868	1480	1	0.0263158	0.392437	
LeafPopulationSizeScaler5	2171	1187	1	0.0263158	2.07523	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5375	0	10	0.263158	none	
ConcentrationScaler	709	801	3	0.0789474	2.93177	
TimeSizeRateMixer	1407	1765	6	0.157895	0.202723	
TimeRootSizeMixer	1322	1898	6	0.157895	0.00924438	
EventTimeScaler	7446	4991	1	0.0263158	2.84137	
RootPopulationSizeScaler0	3280	3501	1	0.0263158	0.439626	
LeafPopulationSizeScaler0	4690	2116	1	0.0263158	1.57408	
RootPopulationSizeScaler1	3245	3492	1	0.0263158	0.44118	
LeafPopulationSizeScaler1	4211	2516	1	0.0263158	1.82631	
RootPopulationSizeScaler2	3452	3325	1	0.0263158	0.425344	
LeafPopulationSizeScaler2	4140	2638	1	0.0263158	1.6812	
RootPopulationSizeScaler3	3446	3357	1	0.0263158	0.403012	
LeafPopulationSizeScaler3	3907	2871	1	0.0263158	1.54945	
RootPopulationSizeScaler4	3477	3257	1	0.0263158	0.426949	
LeafPopulationSizeScaler4	4273	2529	1	0.0263158	2.03187	
RootPopulationSizeScaler5	3667	3136	1	0.0263158	0.415001	
LeafPopulationSizeScaler5	4043	2727	1	0.0263158	2.26077	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	8058	0	10	0.263158	none	
ConcentrationScaler	1053	1210	3	0.0789474	2.96243	
TimeSizeRateMixer	2129	2629	6	0.157895	0.202937	
TimeRootSizeMixer	1987	2865	6	0.157895	0.00913397	
EventTimeScaler	10855	7815	1	0.0263158	2.96405	
RootPopulationSizeScaler0	4881	5270	1	0.0263158	0.445676	
LeafPopulationSizeScaler0	6788	3409	1	0.0263158	1.69285	
RootPopulationSizeScaler1	4774	5326	1	0.0263158	0.444658	
LeafPopulationSizeScaler1	6118	4011	1	0.0263158	1.91791	
RootPopulationSizeScaler2	5034	5120	1	0.0263158	0.429741	
LeafPopulationSizeScaler2	6016	4129	1	0.0263158	1.7647	
RootPopulationSizeScaler3	5091	5085	1	0.0263158	0.410303	
LeafPopulationSizeScaler3	5688	4487	1	0.0263158	1.60538	
RootPopulationSizeScaler4	5133	4976	1	0.0263158	0.435052	
LeafPopulationSizeScaler4	6122	4061	1	0.0263158	2.13096	
RootPopulationSizeScaler5	5323	4856	1	0.0263158	0.423996	
LeafPopulationSizeScaler5	5869	4283	1	0.0263158	2.35719	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10742	0	10	0.263158	none	
ConcentrationScaler	1420	1659	3	0.0789474	2.97237	
TimeSizeRateMixer	2882	3492	6	0.157895	0.204535	
TimeRootSizeMixer	2618	3800	6	0.157895	0.00907146	
EventTimeScaler	14101	10746	1	0.0263158	3.03809	
RootPopulationSizeScaler0	6447	7091	1	0.0263158	0.449435	
LeafPopulationSizeScaler0	8769	4795	1	0.0263158	1.76469	
RootPopulationSizeScaler1	6390	7085	1	0.0263158	0.448252	
LeafPopulationSizeScaler1	7948	5585	1	0.0263158	1.97828	
RootPopulationSizeScaler2	6623	6920	1	0.0263158	0.433248	
LeafPopulationSizeScaler2	7827	5704	1	0.0263158	1.8131	
RootPopulationSizeScaler3	6693	6868	1	0.0263158	0.414365	
LeafPopulationSizeScaler3	7440	6127	1	0.0263158	1.6415	
RootPopulationSizeScaler4	6758	6736	1	0.0263158	0.439527	
LeafPopulationSizeScaler4	8042	5540	1	0.0263158	2.20283	
RootPopulationSizeScaler5	7013	6569	1	0.0263158	0.429455	
LeafPopulationSizeScaler5	7664	5890	1	0.0263158	2.42204	
generation 50000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	13283	0	10	0.263158	none	
ConcentrationScaler	1797	2131	3	0.0789474	2.97563	
TimeSizeRateMixer	3588	4415	6	0.157895	0.204186	
TimeRootSizeMixer	3292	4759	6	0.157895	0.00902196	
EventTimeScaler	17283	13689	1	0.0263158	3.09519	
RootPopulationSizeScaler0	8085	8902	1	0.0263158	0.452624	
LeafPopulationSizeScaler0	10771	6291	1	0.0263158	1.82249	
RootPopulationSizeScaler1	8003	8937	1	0.0263158	0.449999	
LeafPopulationSizeScaler1	9853	7158	1	0.0263158	2.02642	
RootPopulationSizeScaler2	8293	8697	1	0.0263158	0.436578	
LeafPopulationSizeScaler2	9605	7391	1	0.0263158	1.8466	
RootPopulationSizeScaler3	8311	8704	1	0.0263158	0.416942	
LeafPopulationSizeScaler3	9252	7763	1	0.0263158	1.67303	
RootPopulationSizeScaler4	8420	8530	1	0.0263158	0.443993	
LeafPopulationSizeScaler4	9917	7096	1	0.0263158	2.25708	
RootPopulationSizeScaler5	8657	8388	1	0.0263158	0.433534	
LeafPopulationSizeScaler5	9491	7507	1	0.0263158	2.46973	
generation 60000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	15929	0	10	0.263158	none	
ConcentrationScaler	2162	2589	3	0.0789474	2.98183	
TimeSizeRateMixer	4263	5267	6	0.157895	0.204385	
TimeRootSizeMixer	4029	5681	6	0.157895	0.00902991	
EventTimeScaler	20468	16676	1	0.0263158	3.13696	
RootPopulationSizeScaler0	9653	10685	1	0.0263158	0.455207	
LeafPopulationSizeScaler0	12670	7719	1	0.0263158	1.86521	
RootPopulationSizeScaler1	9557	10717	1	0.0263158	0.451686	
LeafPopulationSizeScaler1	11641	8734	1	0.0263158	2.05972	
RootPopulationSizeScaler2	9841	10512	1	0.0263158	0.438179	
LeafPopulationSizeScaler2	11406	8933	1	0.0263158	1.87945	
RootPopulationSizeScaler3	9930	10428	1	0.0263158	0.420206	
LeafPopulationSizeScaler3	10988	9395	1	0.0263158	1.69395	
RootPopulationSizeScaler4	10070	10279	1	0.0263158	0.44706	
LeafPopulationSizeScaler4	11704	8675	1	0.0263158	2.29607	
RootPopulationSizeScaler5	10254	10145	1	0.0263158	0.436559	
LeafPopulationSizeScaler5	11203	9138	1	0.0263158	2.50434	
generation 70000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	18553	0	10	0.263158	none	
ConcentrationScaler	2529	3026	3	0.0789474	2.99423	
TimeSizeRateMixer	4954	6194	6	0.157895	0.204003	
TimeRootSizeMixer	4712	6601	6	0.157895	0.00901657	
EventTimeScaler	23610	19715	1	0.0263158	3.17246	
RootPopulationSizeScaler0	11247	12483	1	0.0263158	0.45701	
LeafPopulationSizeScaler0	14575	9216	1	0.0263158	1.90155	
RootPopulationSizeScaler1	11087	12583	1	0.0263158	0.452804	
LeafPopulationSizeScaler1	13378	10391	1	0.0263158	2.08218	
RootPopulationSizeScaler2	11407	12358	1	0.0263158	0.439886	
LeafPopulationSizeScaler2	13163	10579	1	0.0263158	1.90468	
RootPopulationSizeScaler3	11517	12256	1	0.0263158	0.422018	
LeafPopulationSizeScaler3	12767	11036	1	0.0263158	1.71438	
RootPopulationSizeScaler4	11697	12096	1	0.0263158	0.44906	
LeafPopulationSizeScaler4	13540	10248	1	0.0263158	2.3307	
RootPopulationSizeScaler5	11908	11909	1	0.0263158	0.43908	
LeafPopulationSizeScaler5	12987	10777	1	0.0263158	2.53533	
generation 80000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	21156	0	10	0.263158	none	
