model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.411111	0.411111	0.026088	26.0618
0,0,0,0,0,1	0.128889	0.54	0.007318	20.0706
0,0,0,0,1,1	0.0688889	0.608889	0.001864	39.6179
0,0,0,0,1,2	0.0311111	0.64	0.004801	6.6561
0,0,0,0,1,0	0.0255556	0.665556	0.007287	3.57275
0,0,1,0,0,0	0.0177778	0.683333	0.007322	2.45384
0,0,0,1,1,1	0.0155556	0.698889	0.001247	12.6557
0,1,1,1,1,1	0.0122222	0.711111	0.007465	1.64516
0,0,1,0,0,2	0.01	0.721111	0.004656	2.15936
0,0,0,1,0,0	0.01	0.731111	0.007352	1.36381
0,0,0,1,0,1	0.00888889	0.74	0.001902	4.70639
0,1,1,1,1,2	0.00888889	0.748889	0.004713	1.89398
0,1,0,0,1,1	0.00888889	0.757778	0.001306	6.85827
0,1,0,0,0,0	0.00777778	0.765556	0.007493	1.0383
0,0,1,0,2,3	0.00777778	0.773333	0.006366	1.22351
0,1,0,0,0,2	0.00777778	0.781111	0.004812	1.62116
0,1,0,1,1,1	0.00666667	0.787778	0.001775	3.77436
0,0,0,1,0,2	0.00666667	0.794444	0.004639	1.44002
0,0,1,1,1,1	0.00666667	0.801111	0.001909	3.50896
0,0,0,1,2,1	0.00666667	0.807778	0.001614	4.15153
0,0,1,0,1,2	0.00666667	0.814444	0.001597	4.1958
0,0,0,1,1,2	0.00555556	0.82	0.001611	3.46219
0,1,1,1,1,0	0.00555556	0.825556	0.001818	3.06735
0,0,1,0,1,1	0.00555556	0.831111	0.001184	4.71282
0,1,1,0,1,2	0.00555556	0.836667	0.001613	3.45789
0,1,0,1,1,2	0.00555556	0.842222	0.001635	3.41129
0,0,1,1,0,2	0.00555556	0.847778	0.001589	3.5102
0,1,2,1,1,1	0.00444444	0.852222	0.004781	0.929291
0,0,1,1,0,0	0.00444444	0.856667	0.001819	2.44979
0,1,1,0,1,1	0.00444444	0.861111	0.001836	2.42706
0,1,0,0,2,1	0.00444444	0.865556	0.001631	2.73268
0,1,0,0,0,1	0.00444444	0.87	0.001841	2.42046
0,1,1,1,0,2	0.00444444	0.874444	0.001582	2.81746
0,1,0,2,0,0	0.00333333	0.877778	0.004805	0.692697
0,0,1,0,0,1	0.00333333	0.881111	0.001857	1.79767
0,1,1,0,1,0	0.00333333	0.884444	0.001205	2.77216
