generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_PopulationA	ln_likelihood_PopulationA	ln_prior_PopulationA	root_height_PopulationA	mutation_rate_PopulationA	freq_1_PopulationA	pop_size_PopulationA	pop_size_PopulationB	pop_size_root_PopulationA	root_height_index_PopulationC	ln_likelihood_PopulationC	ln_prior_PopulationC	root_height_PopulationC	mutation_rate_PopulationC	freq_1_PopulationC	pop_size_PopulationC	pop_size_PopulationD	pop_size_root_PopulationC	root_height_index_PopulationE	ln_likelihood_PopulationE	ln_prior_PopulationE	root_height_PopulationE	mutation_rate_PopulationE	freq_1_PopulationE	pop_size_PopulationE	pop_size_PopulationF	pop_size_root_PopulationE	root_height_index_PopulationG	ln_likelihood_PopulationG	ln_prior_PopulationG	root_height_PopulationG	mutation_rate_PopulationG	freq_1_PopulationG	pop_size_PopulationG	pop_size_PopulationH	pop_size_root_PopulationG	root_height_index_PopulationI	ln_likelihood_PopulationI	ln_prior_PopulationI	root_height_PopulationI	mutation_rate_PopulationI	freq_1_PopulationI	pop_size_PopulationI	pop_size_PopulationJ	pop_size_root_PopulationI	root_height_index_PopulationK	ln_likelihood_PopulationK	ln_prior_PopulationK	root_height_PopulationK	mutation_rate_PopulationK	freq_1_PopulationK	pop_size_PopulationK	pop_size_PopulationL	pop_size_root_PopulationK
0	-4502.29973475511179	91.3832059838047712	6	7.61831108234769872	0	-728.354189202677617	13.8286344153593586	0.0118298378716598582	1	0.5	9.46970771091814039e-05	9.46970771091814039e-05	0.000111097531610189677	1	-728.790103056799012	13.8113012803525326	0.00562574061000006061	1	0.5	0.000214652806402918661	0.000214652806402918661	0.000245632340166858354	2	-712.985370956765337	13.486094222515586	0.00381206947333420469	1	0.5	0.000250995449285506102	0.000250995449285506102	0.000202420501835182137	3	-798.280057855916652	12.4698843449316676	0.0442229836288435749	1	0.5	0.000740187911271293457	0.000740187911271293457	0.000874368127662986561	4	-768.361807864442085	14.3153062864499034	0.0209343053285574801	1	0.5	0.000191501725352885539	0.000191501725352885539	0.000203382239709279009	5	-765.528205818510401	9.84046864559055479	0.0107111629775817341	1	0.5	0.00250760484891807741	0.00250760484891807741	0.00249379473852560452
100	-4322.69472265731838	87.3559595224624843	3	1.99090036260096981	0	-705.317592550563518	14.5983451204903041	0.000196687775816790526	1	0.5	0.000101775030944463592	9.72443507188454646e-05	0.000102573667305100861	0	-717.735786606947499	14.2100190748185007	0.000196687775816790526	1	0.5	0.000153639125773318014	0.000198084240922501902	0.000153992613358996797	0	-706.088636417024304	14.1472559886209428	0.000196687775816790526	1	0.5	0.000281224435188023533	0.000329302959316880124	0.000318996724017624601	1	-715.808152647482643	12.7845443973010191	0.000599090714579934868	1	0.5	0.00101913219125830136	0.000783692412725271823	0.000793288421856128438	0	-733.577759031983419	13.7031070948399822	0.000196687775816790526	1	0.5	0.000178634188127586315	0.000133599822075778388	0.000183205612868267751	2	-744.16679540331711	11.3678278477690462	0.00256428423078511412	1	0.5	0.00137973738836471389	0.00169290035773782548	0.00131686080103920024
200	-4319.1872321498322	82.0284871240361753	3	5.53530632555170232	0	-704.895814937570435	13.5146995634355243	2.92971355213221214e-05	1	0.5	0.000126258365422875034	0.000100224928576531444	8.89108606377557784e-05	0	-718.596628925896312	13.4595433930891044	2.92971355213221214e-05	1	0.5	0.00033680503962327295	0.000159709111203307371	0.000293091594503769499	0	-705.901854161521328	13.7752692660944227	2.92971355213221214e-05	1	0.5	0.000338847173729923273	0.000515492371060252827	0.000379251400372826951	1	-714.393721980110286	12.6719764857124009	0.000464069988272005035	1	0.5	0.000545744940319454054	0.000812931312973761192	0.000795946658902510202	2	-732.842835407650682	13.0351817931037068	0.00117187045519473671	1	0.5	0.000175347325157378521	0.000167559452434233347	0.000212819063538802932	2	-742.556376737083383	10.8075317432306388	0.00117187045519473671	1	0.5	0.00111903420067838958	0.00170552756763458569	0.00109676006412818888
300	-4305.60565363405203	95.2023240744531023	4	2.99839711107255802	0	-705.052187232648407	13.7353954795339526	6.33940680492731763e-05	1	0.5	0.000211778522896385754	0.000177868817866170159	0.000159719926908671785	1	-717.440256563320872	13.8106856428701601	0.000344251944376819537	1	0.5	5.18505541996839537e-05	0.000230033916756591144	0.000164049661995631667	2	-707.267105583917214	14.2923359742708751	0.000775070351253371323	1	0.5	0.000305681463077768544	0.000249930705378240017	0.000266018175226642414	1	-709.90627693165618	14.4898573012213028	0.000344251944376819537	1	0.5	9.63348510785808499e-05	0.000192696302853977153	0.00014998240283290118	3	-732.240869532324609	13.9359634957261527	0.00119639185542504134	1	0.5	0.000138594326738081166	0.000248367578134372612	0.000162882564312300844	3	-733.69895779018475	14.4544880648611915	0.00119639185542504134	1	0.5	0.000169301233817774262	0.000232678629420832671	0.000199656540045970766
400	-4308.47289440937857	83.7567234304763844	1	1.91381208294394756	0	-705.717149353661739	14.4756098095284678	0.000444203146598728873	1	0.5	0.000266506683839977008	0.000117390372454938106	0.000189574073878166847	0	-717.958857533129844	14.5020905540495466	0.000444203146598728873	1	0.5	0.000128700841204715054	0.000229354164447715943	0.000176475451015880262	0	-705.990915053807157	14.1366882369444049	0.000444203146598728873	1	0.5	4.40400565571052365e-05	0.000620264958593509078	0.000341883556452064622	0	-712.300752659613067	13.5222082385598785	0.000444203146598728873	1	0.5	0.000455701517261992821	0.000498143254223106153	0.000411221260507010466	0	-731.632223250882248	14.2954438828602193	0.000444203146598728873	1	0.5	8.07747195146866375e-05	0.000348307659879075276	0.000226334205851817924	0	-734.872996558284285	13.5105700170185514	0.000444203146598728873	1	0.5	0.000191036185342094352	0.00020305127127823061	0.000157421641583503484
500	-4308.28930569801014	87.0562591057303052	3	9.1721525903758554	0	-705.479960033446787	14.047359875094811	0.000206376972724992301	1	0.5	0.000807085921411879333	6.39813363989112561e-06	0.000399561802467343977	1	-718.300933060706257	11.5493521564346757	0.000576041476942553603	1	0.5	7.88195596331416997e-05	0.00124611230376075132	0.000481459715847794181	0	-705.805462466847985	14.5812248231607136	0.000206376972724992301	1	0.5	0.000148058770186590432	6.71249693815245311e-05	0.000110946299061943156	0	-711.194453872294957	13.5650465487997156	0.000206376972724992301	1	0.5	0.000470654506619335984	0.000221519832355213391	0.000288671348105099597	0	-733.351640193364574	14.5612245929129607	0.000206376972724992301	1	0.5	0.0001475994171311338	0.000151963660585559827	0.000147202060118071333	2	-734.15685607134958	14.3072683521999231	0.000917629699347806871	1	0.5	0.000128538506484594697	0.000387764815264507023	0.000243230844158401317
600	-4310.33754327744646	83.4705306947447241	2	3.28735024856751945	0	-706.593497391267306	12.3244052386828571	0.000308346636175646429	1	0.5	0.000707175915887004792	0.000115377546104334419	0.00051925739864717795	0	-717.574735889999602	14.1959791608280064	0.000308346636175646429	1	0.5	0.000166286057927644723	0.000476928080802246728	0.000305868599572833215	0	-707.096061557554663	13.7410017261539039	0.000308346636175646429	1	0.5	0.000471670555620699069	0.000192796049355309379	0.00037202438465149852	0	-711.63279190512003	13.4608822533160062	0.000308346636175646429	1	0.5	0.000383228830189701161	0.000354836964291480083	0.000424403008948024134	0	-732.127118399670394	14.1991044976696266	0.000308346636175646429	1	0.5	8.75859317522893874e-05	0.000512135753921669386	0.000279309397667131258	1	-735.313338133834691	13.4192468077998761	0.00178463205807337637	1	0.5	0.000683607990597722261	0.000278809111287270394	0.000408661920766465348
700	-4308.65269434696711	84.0387432716807865	1	0.217467714415808061	0	-705.594898616736941	13.8026387240698192	0.000249378181057525225	1	0.5	0.000567757021049102462	0.000113151602752233326	0.000293928748943858098	0	-717.27736568838975	13.1310194581898045	0.000249378181057525225	1	0.5	9.5857744532376046e-05	0.000359843750266419945	0.000278160391708947782	0	-706.306597953731398	14.5802741523197881	0.000249378181057525225	1	0.5	0.000173888590990771945	4.28595095179258679e-05	0.000100871979161659458	0	-710.575064192439754	13.9249829495195279	0.000249378181057525225	1	0.5	0.000189168210652188891	0.00037040455929840437	0.000241593325594960162	0	-732.666180353284517	14.1863139092528421	0.000249378181057525225	1	0.5	0.000110082903368496809	0.00054166258311649665	0.000309685775849498986	0	-736.232587542384749	14.2489929276797653	0.000249378181057525225	1	0.5	0.000110177548817749708	0.000320334033611974884	0.000193312102395605702
800	-4307.46938343104284	83.2027486043473488	1	0.0369035722153166143	0	-704.760797891122365	14.5273220992614327	0.000214342412175843195	1	0.5	0.000259555974672434414	2.39569708139316069e-05	0.000145301666647124869	0	-718.690012351647283	12.37194949075373	0.000214342412175843195	1	0.5	0.000190253033344443644	0.000983129937891906404	0.000718678633733157144	0	-705.16148410022879	14.1974556407556189	0.000214342412175843195	1	0.5	0.000107137806817162329	0.000313523632213236366	0.00018627698414509745	0	-710.422609978329774	14.3354017847347492	0.000214342412175843195	1	0.5	0.000166270144430331483	0.000344751032491901605	0.000256554603656496138	0	-731.966344532186667	14.4097745875676004	0.000214342412175843195	1	0.5	3.87181198031635014e-05	0.000382158999710836042	0.000213571568208688941	0	-736.468134577527735	14.5288096173153463	0.000214342412175843195	1	0.5	0.000138636064527467088	0.000173159567522966406	0.000157228623367122386
900	-4307.20918628441996	82.06293352857287	2	0.350908992932435493	0	-705.277110115104051	13.9524412286133934	0.000249330118533986201	1	0.5	0.00014984699139162575	9.18659514336715824e-05	0.000139068155010934079	0	-716.951154364590934	12.4685876029835168	0.000249330118533986201	1	0.5	2.42988771466305808e-05	0.000552986200855199546	0.000367001740840278493	0	-706.538140623331287	12.7911134172146355	0.000249330118533986201	1	0.5	7.54884005414223423e-05	0.00122089078701437042	0.000528940835568509878	0	-711.017959334513648	13.3017598171800024	0.000249330118533986201	1	0.5	4.76628902366791997e-05	0.000863667899067156698	0.000523158027448320656	0	-733.405706343979546	13.5654659975560161	0.000249330118533986201	1	0.5	0.000185597355234031391	0.00015220591611929304	0.000134917756628643931	1	-734.019115502899922	13.880555221242604	0.00187961494569121798	1	0.5	0.000202913127134291227	0.00023351286366392107	0.000183545706431116693
