model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,1,1,1	0.0766667	0.0766667	0.001245	66.6097
0,0,0,1,2,3	0.0577778	0.134444	0.006505	9.36539
0,0,0,1,1,2	0.04	0.174444	0.001585	26.2465
0,0,0,1,2,2	0.0388889	0.213333	0.001526	26.4749
0,0,1,1,1,1	0.0377778	0.251111	0.001877	20.8776
0,0,0,0,0,0	0.0333333	0.284444	0.026228	1.28025
0,0,0,0,1,1	0.0322222	0.316667	0.001922	17.2898
0,0,0,1,2,1	0.0311111	0.347778	0.001679	19.0924
0,0,1,2,2,2	0.0266667	0.374444	0.001628	16.8014
0,0,1,2,3,4	0.0255556	0.4	0.019112	1.34599
0,1,2,3,4,5	0.0211111	0.421111	0.152839	0.119539
0,1,1,2,2,3	0.02	0.441111	0.003135	6.48937
0,0,1,2,3,2	0.0188889	0.46	0.003273	5.86298
0,0,0,0,1,2	0.0177778	0.477778	0.004712	3.82306
0,1,0,2,3,3	0.0177778	0.495556	0.003196	5.64509
0,1,2,3,4,3	0.0155556	0.511111	0.019153	0.809205
0,0,1,2,3,1	0.0144444	0.525556	0.00334	4.37341
0,1,1,2,3,4	0.0144444	0.54	0.019166	0.750039
0,1,1,2,2,2	0.0144444	0.554444	0.00164	8.92202
0,0,1,2,3,3	0.0144444	0.568889	0.003274	4.46187
0,1,1,1,1,1	0.0133333	0.582222	0.007281	1.84248
0,1,0,2,3,4	0.0133333	0.595556	0.018678	0.709985
0,0,1,1,1,2	0.0122222	0.607778	0.001581	7.81397
0,1,2,2,2,2	0.0122222	0.62	0.004747	2.59421
0,1,1,2,3,2	0.0122222	0.632222	0.003205	3.8483
0,0,1,2,1,3	0.0122222	0.644444	0.003264	3.77851
0,1,1,2,3,3	0.0122222	0.656667	0.003168	3.89339
0,0,1,1,2,2	0.0111111	0.667778	0.000759	14.7924
0,1,2,2,3,4	0.0111111	0.678889	0.018927	0.582411
0,1,1,1,2,3	0.0111111	0.69	0.006561	1.7013
0,1,0,2,2,2	0.01	0.7	0.001508	6.68818
0,1,0,0,0,0	0.01	0.71	0.007202	1.39243
0,1,2,3,3,3	0.01	0.72	0.006396	1.56917
0,0,0,0,0,1	0.01	0.73	0.007525	1.33223
0,1,1,0,0,0	0.00888889	0.738889	0.001799	4.97636
0,0,1,2,2,3	0.00888889	0.747778	0.003176	2.8149
0,0,1,0,0,0	0.00888889	0.756667	0.007326	1.21525
0,1,0,2,3,2	0.00888889	0.765556	0.00314	2.84728
0,1,2,3,2,4	0.00777778	0.773333	0.018959	0.405619
0,0,1,1,2,3	0.00777778	0.781111	0.003194	2.44637
0,1,0,2,2,3	0.00777778	0.788889	0.003231	2.41827
0,0,0,1,0,0	0.00777778	0.796667	0.007335	1.06084
0,1,2,3,3,4	0.00777778	0.804444	0.018946	0.405903
0,1,1,1,2,2	0.00666667	0.811111	0.001587	4.22228
0,0,1,2,1,1	0.00666667	0.817778	0.001607	4.16965
0,1,2,3,4,4	0.00666667	0.824444	0.01891	0.348202
0,0,1,1,2,1	0.00666667	0.831111	0.001556	4.30653
0,0,0,0,1,0	0.00666667	0.837778	0.007455	0.893545
0,1,0,1,1,1	0.00666667	0.844444	0.001882	3.55939
0,0,1,0,2,2	0.00555556	0.85	0.001643	3.39465
0,1,2,3,4,2	0.00555556	0.855556	0.019175	0.285761
0,1,0,0,2,2	0.00555556	0.861111	0.001539	3.62443
0,1,2,1,1,1	0.00555556	0.866667	0.004794	1.15974
