generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2616	0	10	0.263158	none	
ConcentrationScaler	381	382	3	0.0789474	2.32592	
TimeSizeRateMixer	1262	1448	6	0.157895	0.280984	
TimeRootSizeMixer	1533	1292	6	0.157895	0.210522	
EventTimeScaler	5718	4843	1	0.0263158	1.40241	
RootPopulationSizeScaler0	1667	1772	1	0.0263158	0.468431	
LeafPopulationSizeScaler0	2281	1140	1	0.0263158	2.06885	
RootPopulationSizeScaler1	1708	1674	1	0.0263158	0.454293	
LeafPopulationSizeScaler1	2226	1194	1	0.0263158	1.81321	
RootPopulationSizeScaler2	1814	1622	1	0.0263158	0.413077	
LeafPopulationSizeScaler2	2511	905	1	0.0263158	1.80781	
RootPopulationSizeScaler3	1829	1560	1	0.0263158	0.418647	
LeafPopulationSizeScaler3	2361	1067	1	0.0263158	1.61885	
RootPopulationSizeScaler4	1839	1583	1	0.0263158	0.403999	
LeafPopulationSizeScaler4	2354	1042	1	0.0263158	1.43813	
RootPopulationSizeScaler5	1849	1591	1	0.0263158	0.425656	
LeafPopulationSizeScaler5	2440	978	1	0.0263158	1.84895	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5225	0	10	0.263158	none	
ConcentrationScaler	771	772	3	0.0789474	2.44237	
TimeSizeRateMixer	2594	3037	6	0.157895	0.286028	
TimeRootSizeMixer	3068	2725	6	0.157895	0.224167	
EventTimeScaler	11291	10435	1	0.0263158	1.46765	
RootPopulationSizeScaler0	3196	3661	1	0.0263158	0.472677	
LeafPopulationSizeScaler0	4325	2523	1	0.0263158	2.30672	
RootPopulationSizeScaler1	3331	3482	1	0.0263158	0.4627	
LeafPopulationSizeScaler1	4216	2625	1	0.0263158	2.00188	
RootPopulationSizeScaler2	3487	3394	1	0.0263158	0.426626	
LeafPopulationSizeScaler2	4679	2157	1	0.0263158	2.06935	
RootPopulationSizeScaler3	3515	3308	1	0.0263158	0.434496	
LeafPopulationSizeScaler3	4413	2456	1	0.0263158	1.80046	
RootPopulationSizeScaler4	3561	3288	1	0.0263158	0.421147	
LeafPopulationSizeScaler4	4346	2460	1	0.0263158	1.60456	
RootPopulationSizeScaler5	3520	3357	1	0.0263158	0.440205	
LeafPopulationSizeScaler5	4581	2254	1	0.0263158	2.10692	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7840	0	10	0.263158	none	
ConcentrationScaler	1160	1183	3	0.0789474	2.47815	
TimeSizeRateMixer	3889	4547	6	0.157895	0.288599	
TimeRootSizeMixer	4499	4146	6	0.157895	0.229892	
EventTimeScaler	16550	16007	1	0.0263158	1.49639	
RootPopulationSizeScaler0	4747	5521	1	0.0263158	0.474246	
LeafPopulationSizeScaler0	6257	4034	1	0.0263158	2.43044	
RootPopulationSizeScaler1	4908	5314	1	0.0263158	0.466818	
LeafPopulationSizeScaler1	6041	4214	1	0.0263158	2.08986	
RootPopulationSizeScaler2	5155	5149	1	0.0263158	0.43468	
LeafPopulationSizeScaler2	6750	3486	1	0.0263158	2.20782	
RootPopulationSizeScaler3	5161	5057	1	0.0263158	0.443909	
LeafPopulationSizeScaler3	6370	3913	1	0.0263158	1.90148	
RootPopulationSizeScaler4	5265	5019	1	0.0263158	0.430557	
LeafPopulationSizeScaler4	6263	3964	1	0.0263158	1.68522	
RootPopulationSizeScaler5	5130	5154	1	0.0263158	0.445651	
LeafPopulationSizeScaler5	6617	3666	1	0.0263158	2.24205	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10497	0	10	0.263158	none	
ConcentrationScaler	1512	1575	3	0.0789474	2.50438	
TimeSizeRateMixer	5184	6171	6	0.157895	0.288859	
TimeRootSizeMixer	6028	5658	6	0.157895	0.233815	
EventTimeScaler	21984	21934	1	0.0263158	1.51507	
RootPopulationSizeScaler0	6326	7419	1	0.0263158	0.475895	
LeafPopulationSizeScaler0	8208	5557	1	0.0263158	2.50956	
RootPopulationSizeScaler1	6534	7187	1	0.0263158	0.469822	
LeafPopulationSizeScaler1	7904	5852	1	0.0263158	2.15175	
RootPopulationSizeScaler2	6806	6996	1	0.0263158	0.439923	
LeafPopulationSizeScaler2	8737	5014	1	0.0263158	2.29699	
RootPopulationSizeScaler3	6783	6914	1	0.0263158	0.44634	
LeafPopulationSizeScaler3	8347	5429	1	0.0263158	1.97564	
RootPopulationSizeScaler4	6968	6781	1	0.0263158	0.437621	
LeafPopulationSizeScaler4	8234	5499	1	0.0263158	1.7437	
RootPopulationSizeScaler5	6785	7001	1	0.0263158	0.450371	
LeafPopulationSizeScaler5	8603	5169	1	0.0263158	2.33107	
generation 50000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	13095	0	10	0.263158	none	
ConcentrationScaler	1877	1986	3	0.0789474	2.51932	
TimeSizeRateMixer	6475	7805	6	0.157895	0.28917	
TimeRootSizeMixer	7534	7209	6	0.157895	0.236686	
EventTimeScaler	27419	27827	1	0.0263158	1.52965	
RootPopulationSizeScaler0	7909	9307	1	0.0263158	0.477546	
LeafPopulationSizeScaler0	10078	7150	1	0.0263158	2.56371	
RootPopulationSizeScaler1	8100	9105	1	0.0263158	0.470736	
LeafPopulationSizeScaler1	9725	7504	1	0.0263158	2.19246	
RootPopulationSizeScaler2	8456	8831	1	0.0263158	0.443695	
LeafPopulationSizeScaler2	10690	6509	1	0.0263158	2.36244	
RootPopulationSizeScaler3	8442	8742	1	0.0263158	0.449927	
LeafPopulationSizeScaler3	10221	7043	1	0.0263158	2.01885	
RootPopulationSizeScaler4	8591	8625	1	0.0263158	0.440846	
LeafPopulationSizeScaler4	10119	7083	1	0.0263158	1.78537	
RootPopulationSizeScaler5	8430	8831	1	0.0263158	0.453377	
LeafPopulationSizeScaler5	10513	6729	1	0.0263158	2.39428	
generation 60000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	15738	0	10	0.263158	none	
ConcentrationScaler	2258	2414	3	0.0789474	2.53813	
TimeSizeRateMixer	7700	9399	6	0.157895	0.289221	
TimeRootSizeMixer	8891	8645	6	0.157895	0.238437	
EventTimeScaler	32609	33416	1	0.0263158	1.54116	
RootPopulationSizeScaler0	9456	11148	1	0.0263158	0.478608	
LeafPopulationSizeScaler0	11870	8795	1	0.0263158	2.60462	
RootPopulationSizeScaler1	9676	10933	1	0.0263158	0.472294	
LeafPopulationSizeScaler1	11489	9138	1	0.0263158	2.22274	
RootPopulationSizeScaler2	10079	10608	1	0.0263158	0.446398	
LeafPopulationSizeScaler2	12637	7967	1	0.0263158	2.41683	
RootPopulationSizeScaler3	10007	10573	1	0.0263158	0.452566	
LeafPopulationSizeScaler3	12039	8640	1	0.0263158	2.05505	
RootPopulationSizeScaler4	10186	10397	1	0.0263158	0.443429	
LeafPopulationSizeScaler4	11968	8657	1	0.0263158	1.81669	
RootPopulationSizeScaler5	10041	10623	1	0.0263158	0.456171	
LeafPopulationSizeScaler5	12411	8257	1	0.0263158	2.44205	
generation 70000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	18437	0	10	0.263158	none	
ConcentrationScaler	2619	2838	3	0.0789474	2.54468	
TimeSizeRateMixer	8901	10952	6	0.157895	0.289256	
TimeRootSizeMixer	10148	10177	6	0.157895	0.239168	
EventTimeScaler	37695	39137	1	0.0263158	1.54812	
RootPopulationSizeScaler0	10932	13056	1	0.0263158	0.479189	
LeafPopulationSizeScaler0	13640	10387	1	0.0263158	2.63821	
RootPopulationSizeScaler1	11230	12757	1	0.0263158	0.473086	
LeafPopulationSizeScaler1	13239	10761	1	0.0263158	2.24798	
RootPopulationSizeScaler2	11657	12391	1	0.0263158	0.448135	
LeafPopulationSizeScaler2	14512	9458	1	0.0263158	2.45798	
RootPopulationSizeScaler3	11614	12349	1	0.0263158	0.454661	
LeafPopulationSizeScaler3	13866	10173	1	0.0263158	2.08703	
RootPopulationSizeScaler4	11790	12149	1	0.0263158	0.445981	
