model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.971111	0.971111	0.025953	1261.63
0,1,1,1,1,1	0.0122222	0.983333	0.007265	1.69079
0,1,0,0,0,0	0.00555556	0.988889	0.007325	0.757088
0,0,0,0,1,0	0.00333333	0.992222	0.007391	0.449163
0,0,0,0,0,1	0.00111111	0.993333	0.007205	0.153273
0,0,1,0,0,0	0.00111111	0.994444	0.007382	0.149571
0,0,1,0,1,0	0.00111111	0.995556	0.001883	0.589619
0,0,1,1,1,1	0.00111111	0.996667	0.001929	0.575532
0,1,0,1,0,1	0.00111111	0.997778	0.001272	0.873374
0,1,1,0,1,1	0.00111111	0.998889	0.001817	0.611076
0,1,1,1,0,0	0.00111111	1	0.001239	0.896666
