model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,1,1	0.146667	0.146667	0.001884	91.0569
0,0,0,0,1,2	0.105556	0.252222	0.004812	24.4066
0,0,1,0,1,1	0.0655556	0.317778	0.001324	52.9167
0,0,0,0,0,1	0.0477778	0.365556	0.007433	6.70013
0,0,1,0,2,3	0.0377778	0.403333	0.006328	6.16506
0,0,0,0,0,0	0.0344444	0.437778	0.026015	1.33558
0,0,1,0,2,2	0.0311111	0.468889	0.00151	21.2329
0,0,1,0,2,1	0.0266667	0.495556	0.001622	16.8636
0,1,1,1,1,1	0.0222222	0.517778	0.007358	3.06606
0,0,1,0,1,2	0.0222222	0.54	0.00159	14.2712
0,1,0,0,2,3	0.0188889	0.558889	0.006478	2.95274
0,1,1,0,1,1	0.0177778	0.576667	0.001829	9.87777
0,1,1,1,2,2	0.0155556	0.592222	0.001665	9.4745
0,1,1,0,2,3	0.0155556	0.607778	0.00318	4.95318
0,0,0,1,2,2	0.0133333	0.621111	0.001593	8.46955
0,1,0,0,1,1	0.0133333	0.634444	0.001246	10.832
0,0,1,2,3,4	0.0122222	0.646667	0.019034	0.637698
0,1,2,0,2,2	0.0111111	0.657778	0.001578	7.10914
0,1,0,0,2,2	0.01	0.667778	0.001593	6.33077
0,0,0,0,1,0	0.01	0.677778	0.007468	1.34247
0,1,1,1,1,2	0.01	0.687778	0.004775	2.10529
0,1,2,3,4,5	0.00888889	0.696667	0.153219	0.049566
0,1,2,0,3,3	0.00888889	0.705556	0.00319	2.80251
0,1,2,0,3,4	0.00888889	0.714444	0.01887	0.466315
0,1,1,0,1,2	0.00888889	0.723333	0.001593	5.62104
0,0,1,0,0,2	0.00777778	0.731111	0.004553	1.71383
0,1,2,1,3,3	0.00777778	0.738889	0.003216	2.42958
0,1,2,0,1,1	0.00777778	0.746667	0.001602	4.88526
0,1,1,1,2,3	0.00777778	0.754444	0.0063	1.23641
0,1,1,2,1,1	0.00666667	0.761111	0.004742	1.4086
0,1,0,0,1,2	0.00666667	0.767778	0.001543	4.34287
0,1,2,0,3,2	0.00666667	0.774444	0.003155	2.12052
0,1,2,2,3,4	0.00666667	0.781111	0.01899	0.346707
0,0,0,1,1,1	0.00666667	0.787778	0.001207	5.55369
0,0,1,2,1,1	0.00666667	0.794444	0.00163	4.11072
0,1,2,0,2,3	0.00666667	0.801111	0.003334	2.00631
0,1,2,1,2,2	0.00666667	0.807778	0.001546	4.33443
0,1,2,2,2,2	0.00555556	0.813333	0.004742	1.17252
0,1,1,2,3,4	0.00555556	0.818889	0.018926	0.289594
0,1,1,0,2,2	0.00555556	0.824444	0.000756	7.38409
0,0,1,1,1,1	0.00555556	0.83	0.00188	2.966
0,1,1,2,3,3	0.00555556	0.835556	0.003155	1.76512
0,1,2,3,2,4	0.00555556	0.841111	0.018868	0.290502
0,1,2,1,3,4	0.00555556	0.846667	0.019284	0.284114
0,0,0,1,1,2	0.00444444	0.851111	0.001595	2.79446
0,0,1,2,1,3	0.00444444	0.855556	0.003227	1.37895
0,0,1,0,0,1	0.00444444	0.86	0.001907	2.33654
0,1,1,0,2,1	0.00444444	0.864444	0.001607	2.77356
0,1,2,1,1,3	0.00444444	0.868889	0.006545	0.677627
0,1,0,0,2,1	0.00444444	0.873333	0.0016	2.78571
0,1,0,1,2,2	0.00444444	0.877778	0.000752	5.93209
0,0,1,1,2,1	0.00444444	0.882222	0.00159	2.80326
0,1,0,1,1,1	0.00333333	0.885556	0.001833	1.82125
0,0,0,1,2,3	0.00333333	0.888889	0.006541	0.507966
0,0,1,0,0,0	0.00333333	0.892222	0.007378	0.44996
0,1,0,1,2,3	0.00333333	0.895556	0.003131	1.06484
0,1,2,3,4,4	0.00333333	0.898889	0.018865	0.173941
0,1,2,3,4,2	0.00333333	0.902222	0.0191	0.171759
0,0,1,1,1,2	0.00333333	0.905556	0.001509	2.21301
0,1,2,0,3,1	0.00333333	0.908889	0.003301	1.00983
0,0,1,1,2,2	0.00333333	0.912222	0.000747	4.47387
0,0,0,1,0,2	0.00333333	0.915556	0.004862	0.684537
0,1,0,0,0,2	0.00333333	0.918889	0.004801	0.693277
0,1,2,2,2,3	0.00333333	0.922222	0.006503	0.510954
0,0,1,2,3,1	0.00333333	0.925556	0.003226	1.03338
0,0,1,2,3,2	0.00222222	0.927778	0.003203	0.693112
0,1,2,2,1,3	0.00222222	0.93	0.003304	0.671856
0,0,1,2,3,3	0.00222222	0.932222	0.003257	0.681584
0,0,1,2,0,3	0.00222222	0.934444	0.006342	0.348951
0,1,2,3,2,2	0.00222222	0.936667	0.006483	0.341313
0,1,1,0,0,0	0.00222222	0.938889	0.001915	1.16079
0,0,1,1,2,3	0.00222222	0.941111	0.003235	0.686234
0,1,0,2,3,4	0.00222222	0.943333	0.019035	0.114777
0,1,0,2,3,3	0.00222222	0.945556	0.00329	0.674725
0,0,1,0,2,0	0.00222222	0.947778	0.004709	0.470733
0,0,0,1,0,0	0.00222222	0.95	0.007328	0.301699
0,1,2,0,2,1	0.00222222	0.952222	0.000771	2.88645
0,1,1,2,3,1	0.00222222	0.954444	0.006346	0.34873
0,1,2,1,1,1	0.00222222	0.956667	0.004749	0.46675
0,1,2,1,3,2	0.00222222	0.958889	0.003182	0.697701
0,1,1,1,2,1	0.00222222	0.961111	0.004625	0.479323
