model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.283333	0.283333	0.025856	14.8951
0,0,1,0,0,0	0.06	0.343333	0.007336	8.63707
0,0,1,1,0,0	0.0366667	0.38	0.001807	21.0257
0,1,0,0,0,0	0.0266667	0.406667	0.007354	3.69809
0,0,0,1,0,0	0.0266667	0.433333	0.007296	3.72771
0,0,0,0,1,0	0.0255556	0.458889	0.007308	3.56241
0,0,0,0,0,1	0.0244444	0.483333	0.007286	3.414
0,1,1,1,1,1	0.0144444	0.497778	0.007251	2.0066
0,1,0,0,1,0	0.0144444	0.512222	0.001769	8.27033
0,0,1,2,0,0	0.0133333	0.525556	0.004777	2.81536
0,1,2,3,0,0	0.0122222	0.537778	0.006417	1.91586
0,1,0,0,2,0	0.0122222	0.55	0.004647	2.6503
0,1,2,3,1,4	0.0111111	0.561111	0.018996	0.580255
0,1,0,0,1,1	0.0111111	0.572222	0.001228	9.13856
0,1,2,0,0,0	0.0111111	0.583333	0.004645	2.4077
0,0,1,1,0,1	0.0111111	0.594444	0.001223	9.17597
0,0,1,1,2,0	0.01	0.604444	0.001557	6.47738
0,0,1,1,1,1	0.00888889	0.613333	0.001829	4.89459
0,1,2,1,1,1	0.00888889	0.622222	0.004694	1.90169
0,1,0,2,0,0	0.00888889	0.631111	0.004685	1.90536
0,1,2,3,4,5	0.00777778	0.638889	0.153379	0.0432683
0,1,2,2,2,2	0.00666667	0.645556	0.004676	1.42858
0,1,1,0,1,1	0.00666667	0.652222	0.001862	3.5977
0,0,1,2,0,3	0.00666667	0.658889	0.006429	1.03722
0,1,2,0,3,4	0.00666667	0.665556	0.018929	0.347846
0,1,2,2,3,4	0.00666667	0.672222	0.019077	0.345095
0,0,1,0,1,0	0.00666667	0.678889	0.001868	3.58612
0,0,0,0,1,1	0.00555556	0.684444	0.001856	3.00443
0,1,1,0,1,0	0.00555556	0.69	0.001226	4.55118
0,0,0,1,2,0	0.00555556	0.695556	0.004749	1.17079
0,0,1,0,2,0	0.00555556	0.701111	0.004725	1.17676
0,1,0,1,1,1	0.00555556	0.706667	0.001781	3.13119
0,1,2,0,1,1	0.00555556	0.712222	0.001617	3.44933
0,1,2,2,1,3	0.00555556	0.717778	0.003273	1.70129
0,1,2,3,1,1	0.00555556	0.723333	0.006409	0.866093
0,1,2,1,3,0	0.00444444	0.727778	0.003256	1.36663
0,0,1,1,0,2	0.00444444	0.732222	0.001587	2.80857
